Rank	Ligand	SMILES	VinaAffinity	CNNscore	CNNaffinity
2216	Z56983902	CC=1C=CC(=CC1C)N(CC=2C=CC(=CC2)C(=O)NCC=3C=CN=CC3)S(C)(=O)=O	-9.16444	0.47127	7.12464
2217	Z454126782	CN(C(=O)C1CC1)C=2C=CC=CC2C(=O)NCC=3C=CC=4OCOC4C3	-9.16412	0.542	6.77914
2218	Z44495954	COC=1C=CC=C(C1)NC(C)C2=NC=3SC=C(C4=CC=CS4)C3C(=O)N2	-9.16387	0.69393	6.99849
2219	Z2019052278	O=C(NCC1=NC=CN1C=2C=CC=CC2)C3CCCC4=CC=CN=C43	-9.16354	0.44082	6.69361
2220	Z1915922499	CC1=CC=C(O1)C2=NC(=CS2)CC(=O)N3CCCC3C4=CC=NN4	-9.16272	0.86522	6.56292
2221	Z1277667469	CN1C(=O)OC=2C=C(C=CC21)NC(=O)N3CCC4(CCCC4)C3	-9.16266	0.67891	6.315
2222	Z1316707062	OCCN(CC=1C=CC=NC1)C2=CC(=NC3=NC=NN23)C=4C=CC=CC4	-9.16237	0.62412	7.26797
2223	Z88239633	O=C(NCC=1C=CC(=CC1)S(=O)(=O)N2CCCCC2)C3CCCCC3	-9.16164	0.48851	6.37262
2224	Z1118883329	O=C(NC(C=1C=CC=NC1)C=2C=CC(F)=C(F)C2)C=3C=CN=CC3	-9.16135	0.70038	7.22972
2225	Z1881979452	CN(C=1C=CC(O)=CC1)S(=O)(=O)C=2C=CC(=CC2)CC(F)(F)F	-9.1613	0.50871	6.50038
2226	Z217374888	CS(=O)CC=1C=CC=C(C1)C(=O)NC=2C=CC=C3C=CC=NC23	-9.16112	0.65857	6.65782
2227	Z1538715196	CC(CC=1C=CC(O)=CC1)N(C)C(=O)C2CCN3C=NC=C3C2	-9.16091	0.66908	6.64709
2228	Z2001577076	COC(=O)C1(CC1)C(=O)N2CCC(F)(C2)C=3C=C(F)C=C(C)C3	-9.1608	0.54656	6.18402
2229	Z1213668552	CCSC=1N=CC(Cl)=C(N1)C(=O)N(CC=2C=CC(C)=CC2)C3CCS(=O)(=O)C3	-9.16048	0.4431	7.37512
2230	Z2093717545	CC(C)OC=1C=CC=C(N1)C(=O)NC2CCC3(CC2)NC(=O)NC3=O	-9.16044	0.74398	6.58996
2231	Z412679052	CC=1NN=CC1CCCNC(=O)NC=2C=CC=C(C2)C3=NN=NN3C	-9.1601	0.70232	6.60724
2232	Z238662282	CN1CCN(CC1)C=2C=CC(=CN2)CNC=3N=CN=C4C=CC=CC34	-9.16004	0.6811	6.8752
2233	Z51937412	CC1=NOC(C)=C1CCC(=O)N2CCN(CC2)S(=O)(=O)C=3C=CC=C(Cl)C3	-9.15982	0.53706	6.57566
2234	Z115639156	O=S(=O)(NC=1C=CC=C2C=CC=NC12)C=3C=C(F)C=C(F)C3	-9.15904	0.51044	6.64785
2235	Z119979072	CC1=CC=CN2C(=O)C=3C=C(SC3N=C12)C(=O)NC4=CC=CC=C4C(F)(F)F	-9.15903	0.64455	6.92794
2236	Z97822815	CC(NC(=O)CN1C(=O)NC(C)(C1=O)C=2C=CC=3OCOC3C2)C4CC4	-9.15891	0.55762	6.6143
2237	Z1609740477	O=C(O)CCC1CCCCN1C(=O)C=2C=CC=C(C2)NC(=O)C3CC3	-9.15873	0.48671	6.53043
2238	Z323850036	CCC1CN(CCO1)C(=O)C=2C=CC(=CC2)OCC3=NOC(C)=N3	-9.15837	0.82763	6.47595
2239	Z1337805696	CN(CC=1C=C(ON1)C2=CC=CO2)C3CCCN(C3)C=4C=CC=CC4	-9.15727	0.54789	6.43637
2240	Z101408674	CCN(CC1=NC=2C=C(OC)C(=CC2C(=O)N1)OC)C(=O)CC=3C=CC(C)=CC3	-9.15641	0.82974	7.24367
2241	Z199594310	COC=1C=CC(=CC1)CCNC(=O)C2=CC=3C=CC(F)=CC3N=C2C	-9.15623	0.40423	6.17661
2242	Z900702510	CC=1C=CC(=CC1)C(CNC(=O)NC=2C=CC(C#N)=CC2)N(C)C	-9.1555	0.49138	6.32845
2243	Z1842682949	CCC1=NC(=NN1)C2CCN(CC2)C(=O)C=3C=C(C=CC3C)NC(C)=O	-9.15525	0.58791	6.72611
2244	Z238675878	CCOC=1C=CC(=CC1)S(=O)(=O)NC=2N=C3C=CC=CC3=NC2N4CCC4	-9.15501	0.39912	6.86896
2245	Z413000742	CC1=NC=2C=CC(=CC2O1)NC(=O)N3CCC=4C=CC=CC4C3	-9.15411	0.56131	6.40704
2246	Z838122168	C=1C=CC(=NC1)NCC2(CCOCC2)C=3C=CC=4OCOC4C3	-9.15373	0.73208	6.6954
2247	Z167313290	O=C(CN1C(=O)C=NC=2C=CC=CC21)N3CCCC(C3)C(F)(F)F	-9.15361	0.47714	6.40944
2248	Z1715600909	CC1CN(CCO1)C=2C=CC(=CN2)CNC(=O)C=3C=C(COC(C)(C)C)ON3	-9.15354	0.57835	6.37057
2249	Z1443630968	CC1=NOC(C)=C1C(C)C(=O)N2CCC(CC2)(C(=O)O)C=3C=CC=CC3	-9.15337	0.38855	6.31135
2250	Z2499851809	O=C(N1CC2(C1)CCOC2)C3(CCC(=O)NC3)C=4C=CC=CC4	-9.15312	0.50763	6.78276
2251	Z2233878386	[O-][N+](=O)C=1C=NN(C1)CC(=O)N2CC3CN(CC3C2)C=4C=CC=CC4	-9.15311	0.38437	5.99656
2252	Z2647783885	CC1=CC(CC(=O)N2CCNC(=O)C2C=3C=CC=C(C)C3)=NO1	-9.15278	0.78629	6.80324
2253	Z1471440843	CC=1C(=CC=CC1NC(=O)C=2C=C(C(C)C)N(N2)C=3C=CC=CC3)CS(C)=O	-9.15248	0.50562	6.91635
2254	Z1657815978	CC(O)C1CCN(C1)C(=O)NCCOC=2C=CC=CC2C=3C=CC=CC3	-9.15225	0.43931	6.71804
2255	Z1754387061	CC(=O)NC1(CCN(C1)C=2C=CC(Cl)=C(C#N)N2)C3=NC(C)=CS3	-9.15197	0.63559	6.99694
2256	Z88280642	COC1=CN(N=C1C(=O)NC=2C=CC(Cl)=C(Cl)C2)C=3C=CC=CC3	-9.15085	0.67284	6.21317
2257	Z1756318725	O=C(NC=1C=C2CCC(=O)NC2=CC1F)N3CCC4=CC=CC=C4C3	-9.15066	0.54241	6.82384
2258	Z1619851034	O=C(C=1C=CC=C(C1)CN2C=CN=C2)N3CCCC4=CC=CC(O)=C43	-9.15063	0.54514	6.56486
2259	Z195975444	O=C1NC(CN2CC=C(CC2)C=3C=CC(O)=CC3)=NC=4C=CC=CC14	-9.15035	0.55584	6.1386
2260	Z100909152	CC(=O)N1CCCC(C1)C(=O)NC=2C=CC(=CC2)C3=NN=C4CCCCCN34	-9.15006	0.59169	6.87322
2261	Z195699370	CC1=CC(=NO1)NC(=O)C(NC=2C=C(C)C=C(C)C2)C=3C=CC=CC3	-9.14917	0.61916	7.24836
2262	Z1615323130	O=C(C=1C=C(C=CN1)OCC(F)F)N(C=2C=CC=CN2)C3CCCC3	-9.14916	0.85016	7.30527
2263	Z1449264540	O=C(NC1CCOC2(CCCCC2)C1)C=3C(O)=CC(Cl)=CC3Cl	-9.14884	0.40583	6.29178
2264	Z240711604	O=C(CCCC1=CNC=2C=CC=CC12)NC3=CN=C4C=CC=CC4=C3	-9.14858	0.64032	6.63022
2265	Z1913009105	CC=1C=CC=C(C2=NN=NN2[C@@H]3C[C@H]3C)C1NC(=O)NCCC(=O)N(C)C	-9.14834	0.34868	6.73997
2266	Z169912600	N#CC=1C=CC=C(C1)C(=O)NC=2C=C3C(=O)NC=NC3=CC2F	-9.14804	0.8232	6.90192
2267	Z2010067522	CC1(C)C(CCN1C(=O)C2=CC=CC(=O)N2)C(F)(F)F	-9.14742	0.824	6.3814
2268	Z1249133234	O=C(NC=1C=CC(=CC1)COC2CCCC2)N3CCCC(CO)C3	-9.14725	0.56081	5.93548
2269	Z757795384	CS(=O)CC=1C=CC=C(C1)C(=O)N2CCCC2C3=CC=CC(Br)=C3	-9.14722	0.67599	7.05383
2270	Z52432922	CCN1CCN(CC1)C=2C=CC=CC2NC(=O)C3=CC=4C=CC=CC4O3	-9.14691	0.31732	6.60737
2271	Z1444076324	O=C(CNC(=O)N1CCC2(O)CCCCC2C1)NC=3C=CC=CC3	-9.14662	0.74627	6.17712
2272	Z28550733	O=C(COC=1C=CC=2CCCC2C1)NC=3C=CC(=CC3)C4=NC=CS4	-9.14649	0.55703	6.16576
2273	Z73467751	CN(CC=1C=CC=2OCOC2C1)C(=O)C=3C=CC(=CC3)OCC4CCCO4	-9.14641	0.57354	6.5187
2274	Z238292256	CN(C(=O)C1CC2C=CC1C2)C3=NC=4C=CC=CC4S3	-9.14618	0.73077	6.66485
2275	Z212183268	COC=1C=CC=2N=C(C)C(=CC2C1)C(=O)NCC3=CC=CO3	-9.14573	0.7955	6.67909
2276	Z298645508	CS(=O)CC=1C=CC=C(C1)C(=O)N2CC=C(CC2)C3=CNC=4N=CC=CC34	-9.14562	0.51473	6.98469
2277	Z56796238	O=C1C=2C=CC=CC2SN1C=3C=CC(=CC3)S(=O)(=O)N4CCCC4	-9.1455	0.58171	6.66056
2278	Z226452598	O=C(C1=NNC=2C=CC=CC12)N3CCCC(C3)C4=NC=5C=CC=CC5N4	-9.14534	0.3742	6.84705
2279	Z2075124993	CC=1N=C(C)C(CNC(=O)C2CC=3C=CC=CC3CN2C(=O)CC(C)C)=C(C)N1	-9.14516	0.45757	7.16952
2280	Z56953736	CN1C(=NN=C1C=2C=CC(=CC2)C(C)(C)C)SCC(=O)NC=3C=CC=4C=NNC4C3	-9.14489	0.66887	6.88771
2281	Z1753282634	CC1=NOC(=N1)C(NC(=O)C2=CC=CC3=NC=CN23)C4CCOCC4	-9.14481	0.69635	7.01984
2282	Z15891979	CCC1=NC=2C=CC=CC2N1CC(=O)NC=3C=CC=C(C3)C(F)(F)F	-9.14462	0.61043	7.02979
2283	Z367525036	O=S(=O)(NC=1C=CC=C(C1)OC=2C=NC=CN2)C=3C=CC=CC3	-9.14368	0.72175	6.4167
2284	Z95610657	O=C(CSC=1C=C(F)C=CC1F)NC=2C=CC(=CC2)C3=NN=C4CCCCCN34	-9.14344	0.60489	6.84052
2285	Z289174630	CC=1C(=CC=CC1C(=O)N2CCC=3SC=CC3C2)NC(=O)CCC4=CC=CO4	-9.14285	0.50768	6.70309
2286	Z424811314	CN1C(=NN=C1C=2C=CC(Cl)=CC2)SCC=3C=C(O)N4N=CC(C#N)=C4N3	-9.14258	0.65244	7.0925
2287	Z44604745	O=C(NC=1C=CC=C(Cl)C1)NC(C=2C=CC=CC2)C=3C=CC=CN3	-9.14232	0.46431	6.86217
2288	Z166823150	CC=1C=CC(=CC1)OCC2=NC(=CS2)C(=O)NC3=CC=CC(C#N)=C3	-9.14231	0.65371	6.61278
2289	Z396099958	CNC(=O)C1CCCCN1C(=O)C=2C=CC=C(C2)NC(=O)NC(C)C	-9.14197	0.53539	6.47532
2290	Z289938286	COC(=O)C=1C=CC=C(C1)CN2N=C(C=C(C2=O)C(F)(F)F)C=3C=CC=CC3	-9.14184	0.52081	7.1907
2291	Z1413986116	CC=1C=CC(=CC1NC(=O)C=2C=NC=C(F)C2)CN3CCSCC3	-9.14179	0.58052	6.38451
2292	Z1132313137	N#CC1CCN(CC1)C(=O)NC=2C=CC(=CC2)OC3=CC=CC(F)=C3	-9.1416	0.42924	6.12996
2293	Z1761977463	FC=1C=CC(=CC1)N2CCN(CC2)C=3N=CC=C(N3)NC4CCCOC4	-9.14125	0.57115	6.34099
2294	Z1177071453	O=C(NC=1C=CC=C(Cl)C1)N2CCCCC2CN3CCCC3=O	-9.14106	0.64854	6.87664
2295	Z56861749	CN(C)S(=O)(=O)C=1C=CC=C(C1)N2C(N)=C(C#N)C3=NC4=CC=CC=C4N=C32	-9.14072	0.8022	7.25963
2296	Z2622049516	CC=1C=CN=CC1CC(=O)N2CCC3=C(C=NN3C=4C=CC=CC4)C2	-9.14061	0.61553	7.10206
2297	Z1875374058	C[C@@H](O)CNC(=O)NCC1(CC1)C=2C=C(F)C=C(C2)C(F)(F)F	-9.14058	0.47493	6.0391
2298	Z196148056	CC=1C=C(NC(C2=CC=CS2)C=3C=CC=4CCCC4C3)N5N=CN=C5N1	-9.1405	0.33211	6.9332
2299	Z364685902	CC=1C=CC(=CC1N2C=NN=N2)NC(=O)C(C)(C)C=3C=CC=CC3	-9.1401	0.58157	6.56376
2300	Z18010446	CC1=CC(C)=CC(=C1)NC(=O)COC(=O)CNS(=O)(=O)C2=CC=C(F)C(F)=C2F	-9.13997	0.52791	6.36114
2301	Z56890460	O=C1C=2C=3CCCCC3SC2N=C4C=5C=CC=CC5C6=NN=CN6N14	-9.13989	0.67847	6.85701
2302	Z30828836	O=C(NCC=1C=CC=CC1Cl)C=2C=CC=3NC=NC3C2	-9.13977	0.62731	6.49453
2303	Z1603606000	CC=1C=CC(=CC1)OCC2=CC=C(O2)C(=O)NC3(CC3)C(=O)O	-9.1394	0.77886	5.75639
2304	Z838743548	CSC1=NC=C(C(=O)N(C)C=2C=CC=C(C#N)C2)N1C=3C=CC(F)=CC3	-9.13777	0.65307	7.29649
2305	Z105995316	COC1=CC=CC(C2=NC(=CS2)CN3N=NC(=N3)C4=CC=CC(F)=C4)=C1OC	-9.13777	0.63251	7.04896
2306	Z2755042057	CN1C=C(C=N1)C(=O)N2CCCC2C3=NC(=CN3)C4=CC=CC=C4C(F)(F)F	-9.13749	0.37356	6.72548
2307	Z26849900	CC=1C=CC=C(C1C)N2CCN(CC2)C(=O)C=3C=CC=4N=CSC4C3	-9.13696	0.32006	6.23336
2308	Z1799170258	CC(CNC(=O)N1CCCC(CO)C1)C=2C=CC(=CC2)C(F)(F)F	-9.13644	0.35348	6.47979
2309	Z1447740202	O=C(NC=1C=NN(C1)C=2C=CC=CC2Cl)C3=CC=4CCC(=O)NC4C=C3F	-9.1364	0.41505	6.32276
2310	Z2619439274	NC(=O)C1CN(CCO1)C(=O)NCCC=2C=CC(=CC2)C3CCCCC3	-9.13525	0.54604	6.35727
2311	Z105734976	CC=1C=CC(=CC1)C=2N=NN(CC3=NC=4C=CC=CC4O3)N2	-9.13482	0.71787	6.45838
2312	Z1260034403	CCC1=NC(C)=C(S1)C(C)N(C)C(=O)CC2=NOC3=CC=CC=C23	-9.13449	0.54669	6.91623
2313	Z1844612281	CNC(=O)C=1C=CC=C(C1)NC(=O)N(CC=2C(F)=CC=CC2F)C3CC3	-9.13447	0.43056	6.89893
2314	Z13661132	CCCC1=NC=2C=CC=CC2N1CC(=O)N3CCC4=CC=CC=C43	-9.13422	0.68536	7.1568
2315	Z3781907444	CC=1C=CC=C(C1)[C@@H](C)NC(=O)N[C@H]2CCO[C@H](C2)C=3C=CN=CC3 |&1:13,17,r|	-9.13392	0.53864	6.35964
2316	Z1352491590	CC1=NC(=NO1)C2=CC=CC(=C2)NC(=O)NC3CCCC3(C)C	-9.13381	0.65521	6.48255
2317	Z137022312	CC1CCC=2SC(=CC2C1)C(=O)NCCC3=NN=C4C=CC=CN34	-9.13304	0.69228	6.61246
2318	Z1470816758	CC1=CC(C)=NC2=NC=C(CNC3CCN(CC=4C=CC=CC4)C3=O)N12	-9.13303	0.61062	6.62943
2319	Z811271012	COC=1C=CC(NC(C)=O)=C(C1)NC(=O)C=2C=CC=C(Cl)C2	-9.13228	0.75161	6.5179
2320	Z252784192	CC1CC=2C=CC=CC2N1C(=O)C=3C=C(ON3)C4CC4	-9.13224	0.72017	6.52105
2321	Z19676501	O=C(COC(=O)C=1C=C(N=C2C=CC=CC12)C=3C=CC=CC3)NC4CC4	-9.13193	0.55468	6.83064
2322	Z92415528	CC1=NN=C(SC(C)C(=O)NC=2C=CC(=CC2)OCC=3C=CC=CC3)N1C4CC4	-9.13166	0.52934	7.06557
2323	Z284638334	O=C(C=1C=CC=NC1)N2CCC(CC2)C=3C=CC=CC3	-9.13154	0.46463	6.06134
2324	Z1842679756	O=C(COC=1C=CC=2CCCC2C1)NC3CCN(CC=4C=CC(F)=CC4)C3=O	-9.1312	0.55597	7.0525
2325	Z2242908068	CC1CNCCN1C(=O)CCC2NC(=O)N(C2=O)C3=CC=C(Cl)C(Cl)=C3	-9.13112	0.6017	7.15072
2326	Z1938207452	O=C(NC1CC2CCC(C1)N2CC=3C=CC=CC3)C4=CC=CC(=O)N4	-9.13095	0.49458	6.51963
2327	Z2054821115	CO[C@@H]1C[C@@H](C2=NC=NN2)N(CC=3N=CN(N3)C=4C=CC=CC4)C1	-9.13072	0.68343	6.84045
2328	Z1830052255	CCOC=1C=CC(=CC1)NC(=O)NC=2C=CC(=CC2C)N3C=CC=N3	-9.1306	0.53475	6.37457
2329	Z354768810	CC=1C=CC=C(N1)C(=O)NC(C)C=2C=CC(=CC2)NC(=O)C3CC3	-9.1294	0.58028	6.59934
2330	Z1754387009	CC(=O)NC1(CCN(C1)C=2N=CN=C3NN=CC23)C4=NC(C)=CS4	-9.12931	0.522	6.73423
2331	Z95480512	O=C(CN1C(=O)CCOC=2C=CC=CC21)N3CCCC=4C=CC=CC43	-9.1293	0.5006	6.50939
2332	Z49498169	CC=1C=C(C)C(NC(=O)CNC(=O)CN2N=NC=3C=CC=CC3C2=O)=C(C)C1	-9.12928	0.69519	6.83876
2333	Z940765858	FC(F)(F)C=1N=C(NCC2=CC=3C=CC=CC3N2)C4=CC=CC=C4N1	-9.12872	0.28187	6.65051
2334	Z1465320399	O=C(NCCC1=CN2C=CC=CC2=N1)NCCC3=CC=4C=CC=CC4N3	-9.12856	0.44292	6.25032
2335	Z29305044	CC(OC=1C=CC(Cl)=CC1)C(=O)NC2=NN=C(S2)C=3C=NC=CC3	-9.12831	0.70781	6.49463
2336	Z1760159089	CC1=CC=CC2=NC(=CC(=O)N12)CN3CCC(CC3)C(O)C(=O)NC4CC4	-9.12821	0.64969	6.88701
2337	Z28295351	CC1=NC=2C=CC(=CC2S1)NC(=O)C=3C=CC(=CC3)N4CCCC4=O	-9.12817	0.58458	6.57635
2338	Z332931636	O=C(C=1C=C(NN1)C2=CC=CO2)N(CC=3C=CC=NC3)C4CC4	-9.12783	0.83027	6.96512
2339	Z1844566482	COC=1C=CC=2CCN(CC2C1)C3CCC=4C=CC=CC4NC3=O	-9.12704	0.41934	6.19515
2340	Z1532644931	O=C(N[C@H]1C=2C=CC=CC2C[C@H]1O)C=3C=CN=CC3F	-9.12698	0.66468	6.22307
2341	Z29406915	CC=1ON=C(C1C(=O)N2CCN(CC2)S(=O)(=O)C=3C=CC(Cl)=CC3)C=4C=CC=CC4	-9.12568	0.40997	7.04246
2342	Z900377124	CN(CC=1C=CC=C(F)C1)S(=O)(=O)C=2C=CC=C(C2)N3C=NN=N3	-9.12529	0.61633	6.93884
2343	Z370564818	COC=1C=C(C=CC1OCC2=CSC=N2)C(=O)NC=3C=CC4=CNN=C4C3	-9.12514	0.68275	6.64456
2344	Z1482124440	CC=1C=CC(=CC1N(C)C)N(C)C(=O)C2=CC=C(NC2=O)C3=CC=CO3	-9.12508	0.61945	6.76868
2345	Z408792134	CC(NC(=O)CC=1C=CC=CC1Cl)C=2C=CC(=CC2)OCC=3C=CC=NC3	-9.12439	0.63965	6.92996
2346	Z30879110	CC=1OC(=NC1C(=O)N2CCN(CC2)C=3C=CC=CC3O)C=4C=CC=CC4	-9.12404	0.40507	6.52837
2347	Z453645466	CCC=1N=C(NC(=O)CCC2CC=3C=CC=CC3NC2=O)SC1C	-9.12388	0.72652	7.24928
2348	Z433465198	CC(C)C(NC(=O)NC=1C=CC=C(C1)N2CCNC2=O)C=3C=CC=CC3	-9.12357	0.47922	6.72339
2349	Z89551343	CC(C1=NC=2C=CC=CC2S1)N(C)C(=O)C=3C=CC(O)=NC3	-9.12335	0.84578	6.92203
2350	Z154069228	CC=1C=CC=C(C1)C2=NN=C(SCC=3C=CC=C(F)C3F)N2CC(N)=O	-9.12316	0.49761	6.94629
2351	Z452419056	CC=1C=CC(=CC1NC(=O)C=2C=C(F)C(Cl)=CC2Cl)N3C=NN=N3	-9.1228	0.54441	6.59004
2352	Z2234893521	CC=1C(=CC=CC1N2C(=O)NC(C)C2=O)NC(=O)NCCC=3C=CC(Cl)=CC3	-9.12278	0.69111	6.86247
2353	Z1500126000	CC=1C=C(C=CC1N2C=NC=N2)C(=O)NC3=CC(=NN3C=4C=CC=CC4)C5CC5C	-9.12267	0.48743	7.24966
2354	Z2292806952	CC=1C=C(Cl)C(=CC1Cl)NC(=O)NC2CCOC(C2)C=3C=NC=CC3	-9.12215	0.55943	6.50022
2355	Z105995320	COC=1C=CC(C2=NC(=CS2)CN3N=NC(=N3)C4=CC=CC(F)=C4)=C(C1)OC	-9.12188	0.71884	7.03042
2356	Z19653612	O=C1NC(CSC2=NC=3C=CC=CC3S2)=NC=4C=C(C=CC14)C(F)(F)F	-9.12179	0.57283	7.31662
2357	Z944574344	COC=1C=CC2=C(C1)CCN2C(=O)NC3CCN(CC=4C=CC=CC4C)CC3	-9.12032	0.47144	6.77343
2358	Z2762518778	CN1C=NC=C1[C@@H]2CN(C[C@H]2N)C(=O)C=3C=CC=CC3N4CCOCC4 |&1:6,10,r|	-9.12031	0.30769	6.24866
2359	Z197489850	[O-][N+](=O)C=1C=CC=C(C1)OCC(O)CN2C=NC3=CC(Cl)=CC=C3C2=O	-9.12016	0.45458	5.84931
2360	Z15809319	C=CCN1C(=NN=C1C=2C=CC=CC2)SCC(=O)NC=3C=CC(Cl)=CC3Cl	-9.11968	0.3318	6.59366
2361	Z1650363130	CC=1C=CC=C(C1)COC=2C=CC=C(C2)NC(=O)N3CCC(O)C3	-9.11947	0.6512	6.18975
2362	Z280837756	CC1=NOC(C)=C1C(=O)NC2=NC=C(CC=3C=CC(=CC3)OC(F)(F)F)S2	-9.11924	0.69308	7.06336
2363	Z2054052346	CNC(=O)[C@H]1CN(C[C@@H]1C=2C=NN(C)C2)C3=NC=CN4N=C(C)C=C34	-9.11914	0.62615	6.87301
2364	Z2377113437	CC1CC(CN(CC2=CC=3C=CC=CC3N=C2O)C1)C(=O)O	-9.11865	0.4819	6.16923
2365	Z1268276878	CC=1C=NC(=CN1)C(=O)N2CCN3C(CCC=4C=CC=CC4)=NN=C3C2	-9.11859	0.44012	6.45528
2366	Z2327029147	CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(C=C21)N3CCN(CC3)C(=O)OC(C)(C)C	-9.11801	0.32609	6.51193
2367	Z1765085974	CC(=O)N1CCN(CC=2C=CC=CC2NCC3=CN=C4N=C(C)C=C(C)N34)CC1	-9.11765	0.47724	7.14318
2368	Z16224934	FC=1C=CC(=CC1)OCCSC2=NN=C3NC=4C=CC=CC4N23	-9.11765	0.76398	7.05658
2369	Z30718910	CN(CC1=CC=CS1)C(=O)C2=CN(N=C2C=3C=CC=NC3)C=4C=CC=CC4	-9.11739	0.60674	7.44134
2370	Z972788380	CN1N=CC=2C(=NC=NC21)N3CCNC(=O)C3C=4C=CC=CC4	-9.11695	0.51944	6.75562
2371	Z146329694	CC(C)N1N=CC=2C=C(C=NC21)NC(=O)C3=CC=C(COC=4C=CC=CC4)O3	-9.1167	0.7309	6.92371
2372	Z1139321164	CC=1C=CC=2OC(=CC2N1)C(=O)N3CCCC3CN4C=CC=N4	-9.1161	0.53369	6.6192
2373	Z2755302016	O=C(O)C=1C=NC=C(C1)C(=O)N(CCC=2C=CC=C(F)C2)C3CC3	-9.11488	0.51715	6.4935
2374	Z1974308042	O=C(O)[C@@H]1CC[C@H](CC1)C(=O)N2CCCC2C=CC=3C=CC=CC3	-9.11451	0.29022	6.60493
2375	Z89793822	CC1=CC(CSC=2N=NC(C=3C=CC=CC3)=C4C=CC=CC24)=NO1	-9.11442	0.69561	6.92225
2376	Z1230091509	CC(O)CNC(=O)C=1C=CC=C(C1)OC=2N=CN=C3C=CC=CC23	-9.11439	0.82598	6.83051
2377	Z223770850	CC1=CN=C(NC(=O)CCC2=NN=C(O2)C=3C=CC=C(C3)C(F)(F)F)S1	-9.11434	0.6187	6.42448
2378	Z370189184	CC=1C=CN=C(C1)NC(=O)C=2C=NN(C2C3CC3)C4=CC=CC(=C4)C(F)(F)F	-9.11432	0.62725	7.08125
2379	Z358272446	O=C(CN1CCN(CC1)C(=O)C=2C=CC=C3NN=CC23)NC=4C=CC=CC4Cl	-9.1143	0.59974	7.16332
2380	Z805454120	CC=1SC=2N=C(N=C(NCC=3C=NN(C)C3)C2C1C)C=4C=CC=CC4	-9.11401	0.579	7.2748
2381	Z212183292	CC1=NC2=C3C=CC=CC3=NN2C(C)=C1CCC(=O)NCC4=CC=CO4	-9.11365	0.44541	6.69184
2382	Z212168546	CC1=NC2=C(N=CN2C(C)=C1CCC(=O)NC(C)C3=CC=CC=C3Cl)C(N)=O	-9.11365	0.62518	6.84828
2383	Z1443257582	COC=1C=CC(=CC1)C2=NC=C(S2)C(=O)NC(C)C3=NN=C4CCCCN34	-9.11341	0.68209	6.7288
2384	Z27738430	O=C(NC=1C=CC(=CC1)S(=O)(=O)NC=2N=CC=CN2)C=3C=CC=CC3OC(F)F	-9.11318	0.46205	6.79538
2385	Z87533964	O=C(NCC=1C=CC=CN1)C=2C=CC(=CC2)N3C=NC=4C=CC=CC43	-9.11302	0.62566	6.84204
2386	Z2312796597	CS(=O)(=O)C=1C=C(C=CC1Cl)NC(=O)N2CC3(CCC3)C4COCC42	-9.11294	0.35737	6.53291
2387	Z1139216153	CC1=NN(C)C(C)=C1C2CCCN2C=3C=NC=4C=CC=CC4N3	-9.11266	0.37173	6.65385
2388	Z823450854	CN1CCCC(C1)NCC2=CC3=CC=CC=C3N=C2N4CCOCC4	-9.11231	0.25966	6.66234
2389	Z1696341670	O=C(NC=1C=C(Cl)C=C2CCOC12)C3=CSC(=N3)C=4C=CN=CC4	-9.11228	0.6681	6.69142
2390	Z1272861562	O=C(CS(=O)(=O)C1=CC=CC=C1F)N(C2CC2)C3CCCC3	-9.11223	0.76914	6.84207
2391	Z1417494087	COC=1C=CC=C2C1CCC2NC(=O)C=3C=NC=4C=CC=CC4N3	-9.11185	0.42451	5.9948
2392	Z1672141853	O=C(NC=1C=CC=CC1CN2CCNC2=O)NC3CCOC3C4CC4	-9.11171	0.53029	6.68139
2393	Z2476220269	CCOC=1C=CC=CC1C2=NOC(=N2)C3(CC3)C=4C=CC=NC4	-9.11144	0.64122	6.79214
2394	Z234812166	NC1=NC(=NN1)SC(C(=O)NC=2C=CC=CC2)C=3C=CC=CC3	-9.1109	0.77027	7.15182
2395	Z381580514	O=C(NC=1C=CC=CC1N2C=CC=N2)C3=CC=4C=CC=CC4O3	-9.11052	0.39923	6.25852
2396	Z978980838	CN(CC1=NN=C2C=CC=CN12)C(=O)CC=3C=CC=C4C=CC=CC34	-9.11038	0.29806	6.58492
2397	Z1587670596	N#CC1=CC=2CCCCC2N=C1N3CCCC(C3)C4=NN=CN4C5CC5	-9.11032	0.79398	7.56558
2398	Z25784796	CC(=O)NC(C)C1=NC=2C=CC=CC2N1CC=3C=CC(Cl)=CC3	-9.10941	0.87588	7.33187
2399	Z297013738	CCN(C(=O)C1=CC=2C=CC=CC2O1)C=3C=CC=CC3C	-9.10901	0.62227	6.49671
2400	Z453385088	CCN1N=NC=2C=C(C=CC21)C(=O)NC3=CC=C4N=CC=CC4=C3	-9.1089	0.74365	6.78497
2401	Z2709797215	COC=1C=CC=CC1COC2=CC=CC(NC(=O)N3CC[C@H]4CC[C@H](O)[C@H]43)=C2C |&1:21,24,26,r|	-9.10865	0.55324	6.80729
2402	Z126143930	CN(CC=1C=NN(C1)C=2C=CC=CC2)CC3=NC=4C=CC=CC4C(=O)N3	-9.10865	0.50047	7.21492
