Rank	Ligand	SMILES	Binding_Affinity(kcal/mol)
2318	Z288862804	CC=1C=CC=C(N1)C(=O)NCC=2C=CC=CC2C=3C=CC(=CC3)CN4CCCC4=O	     -6.41
2319	Z1531814415	CCC=1ON=C(C)C1NC(=O)C2CC(=O)N(CC=3C=CC(C)=CC3)C2	     -6.41
2320	Z2764759108	CC1=NN=C(O1)[C@@]23CCC[C@H]3CN(C2)C4=NN=C(C5CCC5)N4C	     -6.41
2321	Z99497645	O=C(CCC1=NC(=NO1)C=2C=CC=CC2)NC=3C=CC=4OC(F)(F)OC4C3	     -6.41
2322	Z30934025	COC=1C=CC(C)=CC1NC(=O)C2=NN(N=C2C)C=3C=CC=CC3	     -6.41
2323	Z30721525	O=C(C1=CC=2CCCC2S1)N3CCN(CC3)S(=O)(=O)C4=CC=CC(F)=C4	     -6.41
2324	Z109736242	O=C(NC=1C=CC=CC1N2CCCC2=O)C=3C=CC=C(C3)CN4CCCC4=O	     -6.41
2325	Z25682037	O=C(CN1C(=NC=2C=CC=CC21)C3=CSC=N3)N4CCC5=CC=CC=C5C4	     -6.41
2326	Z219990956	CN1C=NN=C1SC=2C=CC=CC2NS(=O)(=O)C3=CC=CC(Br)=C3	     -6.41
2327	Z1677538081	CC=1C=CC=CC1C2C(=O)NCCN2CC(=O)N3CCCC=4C=CC=CC43	     -6.41
2328	Z32566185	O=C(NC=1C=CC=C2C=CC=NC12)C=3C=CC(=CC3)S(=O)(=O)NCC4CCCO4	     -6.41
2329	Z44484211	CC(NC=1C=CC=C(C1)C(N)=O)C(=O)NC=2C=CC(Cl)=CC2Cl	     -6.41
2330	Z73335714	CCOC=1C=CC=2N=C(NC(=O)CCN3C(=O)NC4(CCCC4)C3=O)SC2C1	     -6.41
2331	Z16606492	CC(C)N1C=NN=C1SC(C)C(=O)NC=2C=CC(=CC2)OCC=3C=CC=CC3	     -6.40
2332	Z211308004	O=C(C=1C=C(Cl)C=C(Cl)C1)N2CCN(CC3=NC=4C=CC=CC4C(=O)N3)CC2	     -6.40
2333	Z908257948	O=C(NCC1CCN(C1)C=2C=CC(F)=CC2)C3CCCN(CC4=CC=CC(F)=C4)C3	     -6.40
2334	Z1217400965	CC1=NN(C)C=2N=CC(=CC12)C(=O)NC3CCN(CC3)C(C)C=4C=CC=CC4	     -6.40
2335	Z65929672	O=C(C=1C=CC=2NN=NC2C1)N3CCN(CC3)S(=O)(=O)C4=CC=CC(F)=C4	     -6.40
2336	Z1188467962	COC=1C=CC=C(CN2C(=O)ON=C2C=3C=CC(=CC3)[N+]([O-])=O)N1	     -6.40
2337	Z1787169535	O=C(CC=1C=NC=2C=CC=CC2C1)N3CCC(CN4C=CN=N4)CC3	     -6.40
2338	Z230745850	COC=1C=CC=2C=C(C=CC2C1)CNC(=O)NC(C)C=3C=CC=CC3	     -6.40
2339	Z2715645988	CC=1C=CC=C(O)C1C(=O)N2CC3(CCOCC3)C2C=4C=NN(C4)C(C)(C)C	     -6.40
2340	Z1178129977	CC(C)(C)C1CCC(O)(CNC(=O)C2(C)CCOCC2)CC1	     -6.40
2341	Z26322738	CCCC1NC(=O)N(CC(=O)N(CC2=CC=CO2)C34CC5CC(CC(C5)C4)C3)C1=O	     -6.40
2342	Z64784910	CCC=1C=CC=C(C)C1NC(=O)C=2C=CC(=CC2)N3C(=O)C4=CC=CC=C4N=C3C	     -6.40
2343	Z221495490	CCC=1C=CC(=CC1)C2=CSC(=N2)NC(=O)C=3C=CC(=CC3)CN4C=NC=N4	     -6.40
2344	Z1473918136	COC=1C=CC(=CC1C)S(=O)(=O)NC=2NN=C(C)C2C=3C=CC=4OCCOC4C3	     -6.40
2345	Z146826534	O=C(NC1CC1)C2=CC=CC(=C2)NC(=O)C=3C=C(C=CC3Br)S(=O)(=O)NC4CC4	     -6.40
2346	Z90919331	NC(=O)C=1C=CC=C(C1)NC(=O)CC2=CSC(=N2)C3=CC=CS3	     -6.40
2347	Z1083145938	CC(C)C=1C=CC=C(C1)NC(=O)N2CCC(CNC(=O)C=3C=NN(C)C3)CC2	     -6.40
2348	Z2752947050	NS(=O)(=O)C=1C=C(C=CC1F)NS(=O)(=O)N2CCCCC2	     -6.40
2349	Z230141148	NC=1N=CC=NC1C(=O)NCC2=CN(CC=3C=CC=CC3)N=C2C=4C=CC=CC4	     -6.40
2350	Z369273640	O=S(=O)(NC1CCC(CC1)C=2C=CC=CC2)C3=CC=CS3	     -6.40
2351	Z1229243888	CCC=1C=CC(=CC1S(N)(=O)=O)NC(=O)NC2CCCC3=CC=CC=C32	     -6.40
2352	Z16108758	O=C(COC=1C=CC=2C=CC(=O)OC2C1)NC(=O)NC3CCCC3	     -6.40
2353	Z1910872486	CC(NC=1C(F)=CC(=CC1F)[N+]([O-])=O)C2=NC(=NO2)C=3C=CC(Cl)=CC3	     -6.40
2354	Z26638492	CCCN1CCN(CC1)C(=O)C2=CN(CC=3C=CC=CC3)N=C2C=4C=CC=NC4	     -6.40
2355	Z960081238	O=C(NC=1C=CC(=CC1)OC=2C=CN=CC2)C3CCCC4=CC=CC=C43	     -6.40
2356	Z1622919372	CCCC(N)C(=O)N1CCC(CC1)OCC=2C=CC=CC2C	     -6.40
2357	Z495792772	O=C(NCC=1C=CN=C(C1)N2CCCCC2)NC=3C=CC=4CCCC4C3	     -6.40
2358	Z28161588	CC=1C=CC(=CC1)S(=O)(=O)N2CCCC2C(=O)NC=3C=CC(Cl)=CC3	     -6.40
2359	Z2077783915	CCN1C=NN=C1NC(=O)C(C)(C)C=2C(C)=NOC2C	     -6.40
2360	Z1894753624	CC=1C=CC(=CC1)C2=NOC(=N2)C3CCOC3C4=CC=C(Cl)C(F)=C4	     -6.40
2361	Z2179654268	CN1N=NC=2CCC(CC21)C3=NC(=NO3)C=4C=CC(=NC4)N5CCCCC5	     -6.40
2362	Z1603839937	CC(C)C1=NC(=CS1)CNC2=NN=C(O2)C3CC=4C=CC=CC4O3	     -6.40
2363	Z226241120	CC=1ON=C(C1C(=O)NC=2C=CC(=CC2)SC3=NN=CN3C)C=4C=CC=CC4	     -6.40
2364	Z1213680431	[O-][N+](=O)C=1C=CC=CC1NC(=O)C2=NN(C=CC2=O)C=3C=CC=C(Cl)C3	     -6.40
2365	Z71579811	CC=1C=CC(=NC1)NC(=O)C=2C=CC(=CC2)NS(=O)(=O)C3=CC=C(F)C=C3C	     -6.40
2366	Z2438831257	CNS(=O)(=O)C=1C=CC=C(C1)NC(=O)N2CC3(CC=CC3)C2C(C)C	     -6.40
2367	Z65939236	O=C(CN1C(=O)C(=O)N(CC=2C=CC=CC2)C1=O)N3C=4C=CC=CC4OCC3C=5C=CC=CC5	     -6.40
2368	Z24285289	COC=1C=CC(=CC1F)CSC2=NC=3C=C(C=CC3N2C)S(N)(=O)=O	     -6.40
2369	Z2766595474	O=C(C#CC1CCOCC1)N2C[C@H](C3=NC(=NN3)C4CC4)[C@H](C2)C5CC5	     -6.40
2370	Z89314734	COC=1C=CC(=CC1NC(=O)C=2C=CC3=C(C2)CCN3S(C)(=O)=O)C(C)(C)C	     -6.40
2371	Z56783036	CC1=NN(C=2C=CC=CC2)C=3SC(=CC13)C(=O)NC4=NN=C(S4)C(C)C	     -6.40
2372	Z1574677986	CC=1C=C(C=CC1C(=O)N2CCCCC2C=3N=CNN3)N4C=NC=N4	     -6.40
2373	Z2090085004	CN(C)C(=O)C1=CC=C(CN2CCCCC2C3=NN=C(O3)C4CCC4)N1	     -6.40
2374	Z1754552627	CCN1C=NC=2CN(CCC2C1=O)S(=O)(=O)CC=3C=CC=C4C=CC=NC34	     -6.40
2375	Z30494254	[O-][N+](=O)C1=CC=C(O1)C(=O)NC=2C=CC(Cl)=C(C2)S(=O)(=O)N3CCOCC3	     -6.40
2376	Z1271209526	N#CC=1C(F)=CC=CC1S(=O)(=O)N2CC3CN4CCCCC4C3C2	     -6.40
2377	Z2134915058	CC1(CCCN(C1)C(=O)C=2C=CC=CC2)C(=O)NC3=NC(=CN3)C4CC4	     -6.40
2378	Z1500127291	CC=1C=C(C=CC1C(=O)NC2=CC(=NN2C=3C=CC=CC3)C4CC4C)N5C=NC=N5	     -6.39
2379	Z384361392	CC=1C=CC(=CC1)C2=NC(=CS2)C(=O)NCC3CCOC3	     -6.39
2380	Z289808040	CC=1C=CC(=CC1)C2=NC(CN3N=NN(C3=O)C4=CC=CS4)=NO2	     -6.39
2381	Z1264516492	COC=1C=CC(=CC1)C2=NSC(=N2)NC(=O)C=3C=C(C)C=CC3[N+]([O-])=O	     -6.39
2382	Z68610653	O=C(CNC(=O)C=1C=CC=CC1F)NC2=NC(=CS2)C=3C=CC(Cl)=CC3	     -6.39
2383	Z1470816758	CC1=CC(C)=NC2=NC=C(CNC3CCN(CC=4C=CC=CC4)C3=O)N12	     -6.39
2384	Z1277739681	CC1=CN=C(O1)C2=CC=CC(=C2)NC(=O)NCC3CCCC3O	     -6.39
2385	Z1155911897	CN1C(CN2CCCCC2C3=CC=4C=CC=CC4N3)=NN=C1C5CC5	     -6.39
2386	Z1503482760	CC1=NOC(C)=C1C(C)CNC(=O)N(C)C2CCCN(C2)C=3C=CC=CC3	     -6.39
2387	Z31468099	CC1=NOC(NS(=O)(=O)C=2C=CC(=CC2)NC(=O)C3=CC=CC=C3Cl)=C1C	     -6.39
2388	Z98656530	CN(C1CCCCC1)S(=O)(=O)C=2C=CC=C(C2)C(=O)N3CCC[C@H]3C(=O)O	     -6.39
2389	Z1129923146	CC(=O)N1CCC(CNC=2C=CC3=NN=C(C=4C=CC=CC4F)N3N2)CC1	     -6.39
2390	Z1545405676	CC1=NN(C=C1C(=O)NC=2C=CC=C(C2)CO)C=3C=CC(Br)=CC3	     -6.39
2391	Z1264327521	O=C(NC=1C=CC(=C(F)C1)N2C=CC=N2)C3CCCN(C3)C(=O)C=4C=CN=CC4	     -6.39
2392	Z1139583091	O=C(CN1CCC2=CN=CN=C2C1)N3CCCC4CCCCC43	     -6.39
2393	Z2161013309	CC1=NNC(C)=C1CC(=O)N2CCCCC2C3=NNC(=N3)C(C)C	     -6.39
2394	Z1889624576	O=C(NC=1C=CC=2SN=CC2C1)N3CCN(CC4=CC=CC(F)=C4)CC3	     -6.39
2395	Z1987926260	CC1CCC(=CC(=O)N2CCCC2C3COCCC3O)CC1	     -6.39
2396	Z1953806495	O=C(CCN1C(=O)OC=2C=CC=CC21)NCC(=O)N3CC4=CC=CC=C4C3	     -6.39
2397	Z31468246	CC1=NOC(NS(=O)(=O)C=2C=CC(=CC2)NC(=O)C=3C=CC(Br)=CC3)=C1C	     -6.39
2398	Z45249699	CC=1C=CC=C(NS(=O)(=O)C=2C=CC(=CC2)C(=O)OC(C)C(=O)N3CCCC3)C1C	     -6.39
2399	Z19418964	CCCN1C(=O)C=2C=CC=CC2N=C1SCC(=O)N3C=4C=CC=CC4CC3C	     -6.39
2400	Z51923173	CC1=CN=C(NC(=O)C2=NN(N=C2C)C=3C=CC=C(Cl)C3)S1	     -6.39
2401	Z1269444026	O=C(NC=1C=CC=C(C1)N2CCCNC2=O)C=3C=CN(N3)C=4C=CC(F)=CC4	     -6.39
2402	Z396954516	CC1=CSC(=N1)N2CCN(CC2)C(=O)C3(CCC3)C=4C=CC(Cl)=CC4	     -6.39
2403	Z200102066	CC=1C=CC2=C(C1)CCCN2C(=O)C3=CC=4C=CC(F)=CC4N=C3C	     -6.39
2404	Z2619439274	NC(=O)C1CN(CCO1)C(=O)NCCC=2C=CC(=CC2)C3CCCCC3	     -6.39
2405	Z27772436	O=C(NC1=NC(=CS1)C=2C=CC=CC2)C3CC4C=CC3C4	     -6.39
2406	Z1271851145	CC=1C=CC(=NC1)N2CCC(CC2)NCC=3C=CC=4OC(C)(C)CC4C3	     -6.39
2407	Z1082431964	CN1CCN(CC1)C=2C=C(C=CN2)C(=O)NC=3C=CC=CC3N4C=CC=N4	     -6.39
2408	Z107200958	CC=1C=CN2C(=O)C=C(CN3N=NC(=N3)C4=CC=CC(F)=C4)N=C2C1	     -6.39
2409	Z3488617736	[O-][N+](=O)C=1C=CC=C(C1)S(=O)CC(=O)NCC2CCCCC2	     -6.39
2410	Z2053978604	O=C(C=C1CCCCC1)N2CCCC(O)(CN3C=CN=N3)C2	     -6.39
2411	Z1205258619	CC1=NC(CN2CCN(CC(=O)NC3=NC=4C=CC(C)=CC4S3)CC2)=NO1	     -6.39
2412	Z56914846	CC(=O)NC=1C=CC(=CC1)S(=O)(=O)N(C)C=2C=CC(O)=CC2	     -6.39
2413	Z1752503879	CC=1C=NC=CC1CNC(=O)NC2CCN(CC2)C3CCCCC3	     -6.39
2414	Z1413375975	CC(C)C1=NC(CN(C)C2CCN(C2)C(=O)C=3C=CC=CC3O)=NO1	     -6.39
2415	Z2619897202	CC(C)(C)N1CCC(CNC(=O)NC=2C=CC=C(C2)N3CCOCC3)C1	     -6.39
2416	Z19759399	CC1=CC=C(S1)C(=O)OCC(=O)NC2=NC(=CS2)C=3C=CC(F)=CC3	     -6.39
2417	Z131183630	COC(=O)C=1C=CC(=CC1)CNC(=O)C=2N=C(C)N(N2)C=3C=CC(Cl)=CC3	     -6.39
2418	Z364575000	CC1COCCN1C(=O)CCC2=NC(=NO2)C3=CC=CS3	     -6.39
2419	Z70876143	CN1C(=O)N(CC(=O)NC=2C=CC(=CC2)N3CCCC3=O)C(=O)C41CCCCC4	     -6.39
2420	Z2017702337	O=C(CNC(=O)NCC1CC(C1)C=2C=CC=CC2)N3CCCCC3	     -6.39
2421	Z333667700	COC=1N=CC=CC1CNC(=O)C=2SC=3N=C(N=C(C)C3C2C)C4CC4	     -6.39
2422	Z1657455236	CC(C)N1N=NN=C1C=2C=CC=CC2NC(=O)N3CCC=4C(Cl)=CC=CC4C3	     -6.39
2423	Z259537228	COC=1C=CC(=CC1S(=O)(=O)NC2CC2)C(=O)NC3=NN=C(S3)C4CC4	     -6.39
2424	Z432211934	O=C(NC=1C=CC=C(C1)N2C=CN=C2)C3CC=4C=CC=CC4C(=O)O3	     -6.39
2425	Z1739197662	O=C(O)C1C(CCN1S(=O)(=O)C2CCCOC2)C=3C=CC=CC3	     -6.39
2426	Z46148941	CC=1C=CC=CC1C=C(CCC(=O)O)C2=NC=3C=CC=CC3S2	     -6.39
2427	Z240286128	CC(=O)N1C=2C=CC(=CC2CC1C)S(=O)(=O)NCCC3=CN4C=CC=CC4=N3	     -6.39
2428	Z51866843	CCN(CC1=NC=2C=C(Cl)C=CC2C(=O)N1)C(=O)CCC=3C(C)=NOC3C	     -6.39
2429	Z106740082	O=C(NC=1C=CC=2OCOC2C1)C3CCN(CC4=NC=5C=CC=CC5S4)CC3	     -6.39
2430	Z1428080851	CCN1C(=O)NN=C1C2CCN(CC2)C(C)C3=NC(=NO3)C4CC4	     -6.39
2431	Z32856040	CCOC=1C=CC(=CC1S(=O)(=O)N2CCCC2)NC(=O)C3=NNC=4C=CC=CC34	     -6.39
2432	Z594373500	CC(=O)NC1CCCN(C1)C(=O)NC=2C=CC=CC2N3CCCCC3	     -6.39
2433	Z1139437504	CCC1=NN=C2CN(CC3=NN=C(CC=4C=CC=CC4)O3)CCN12	     -6.39
2434	Z336081336	Cl.CS(=O)(=O)NC=1C=CC(=CC1)C2=CSC(=N2)NC=3C=CC=CN3	     -6.39
2435	Z2709524020	CC(=O)N(C)C=1C=CC=C(C1)NC(=O)NC[C@@H]2CC3=CC=CC=C3CO2	     -6.39
2436	Z1560833279	CC1=NN=C(O1)C=2C=CC(=CC2)C(=O)N3CCCC3C4=NN=CN4C	     -6.38
2437	Z95778023	CC1=NC(=CS1)C=2C=CC=C(C2)NC(=O)C=3C=CC=CC3SCC4CCCO4	     -6.38
2438	Z119833852	CC1=NC(=C(S1)C(=O)NC=2C=CC=C(C2)C(=O)NC3CC3)C=4C=CC=CC4	     -6.38
2439	Z1144268556	CC=1C=CC=CC1C2CCN(CC2)C(=O)C3CCN(CC4=NC=CN4C)CC3	     -6.38
2440	Z27665398	CC1CC(C)(C)CC2(C1)NC(=O)N(CC(=O)NC3=NC4=CC=CC=C4N3)C2=O	     -6.38
2441	Z1836327453	C[C@H]1CN(CCN1S(C)(=O)=O)S(=O)(=O)C2=CNC3=CC=CC(F)=C23	     -6.38
2442	Z144303488	O=C(CCC=1C=NN(C1)C=2C=CC=CC2)N3CCC4=CC=CC=C4C3	     -6.38
2443	Z2229127626	CCOCC1CCN(C1)C(=O)C2CCCN(CCC=3C=CC=CC3)C2	     -6.38
2444	Z44427576	O=C1CC(C(=O)N1CCC=2C=CC=CC2)N3CCN(CC3)C=4C=CC=CC4	     -6.38
2445	Z1451196297	O=C(CNC(=O)NCC1=CC=CO1)NC2CN(CC=3C=CC=CC3)CCC2CO	     -6.38
2446	Z1270761502	CC=1C(=CC=CC1[N+]([O-])=O)CNC=2C=CC=C(Cl)C2C(N)=O	     -6.38
2447	Z2038277297	CC=1C=CC=C(C1Br)S(=O)(=O)NC2=NC=CN2CC3=CC=CC=C3Cl	     -6.38
2448	Z195699370	CC1=CC(=NO1)NC(=O)C(NC=2C=C(C)C=C(C)C2)C=3C=CC=CC3	     -6.38
2449	Z2002241107	CC1=NC(=NO1)C2(CCC2)NCCSC3CCCCC3	     -6.38
2450	Z195522934	CC=1ON=C(C1C(=O)NCC=2C=CC=CC2CN3C=CC=N3)C=4C(Cl)=CC=CC4F	     -6.38
2451	Z96462073	O=C(CN1C(=O)NC(CCC=2C=CC=CC2)C1=O)NCCC3=CNC=4C=CC=CC34	     -6.38
2452	Z872488960	CC=1C=C(N=C(N1)C=2C=CN=CC2)NCCC=3C=CC(=CC3)S(N)(=O)=O	     -6.38
2453	Z2606652551	CC1(C)CN(C(=O)C2=CN(CCN)N=N2)C1C3CCN(CC=4C=CC=CC4)CC3	     -6.38
2454	Z971608266	CC=1N=C(NC(=O)C1CCC(=O)NC2CCC=3C=C(F)C=CC32)C=4C=CN=CC4	     -6.38
2455	Z19239862	O=C(CNC(=O)C1=CC=CC=C1F)OCC(=O)N(C2CCCCC2)C3CCCCC3	     -6.38
2456	Z644198428	CC(C)CNC(=O)C1CCCN(CC=2C=CC(=CC2)N3C=CC=N3)C1	     -6.38
2457	Z1240415209	CN1C=C(C=N1)C2CCN(CC2)C(=O)CC3=CNC4=CC=CC=C34	     -6.38
2458	Z2106948811	CC1C2=NN=C(C3CCCC3)N2CCN1C(=O)NC=4C=CC(=CC4)N5C=CN=N5	     -6.38
2459	Z2761499953	CC1=NOC(=N1)[C@@H]2C[C@@H](O)[C@@H](CNC=3N=CC=C(C)N3)C2	     -6.38
2460	Z787515054	O=C(NCCN1C=NC=2C=CC=CC21)C=3C=CC=4NN=NC4C3	     -6.38
2461	Z46357424	CC1=CSC2=NC(=CC(=O)N12)CN3CCCC3C4=NC=5C=CC=CC5S4	     -6.38
2462	Z16261735	CCN1C(=NN=C1C=2C=CN=CC2)SCC(=O)NC=3C=CC=4NC(=O)NC4C3	     -6.38
2463	Z1310087312	CC(=O)NCC(=O)N1CCC(C1)C=2C=CC=C(C2)OC=3C=CC=CC3	     -6.38
2464	Z235362725	CC=1C=CC=C(C1)C2=NN=C(O2)C=3C=CC(=CC3)C(=O)O	     -6.38
2465	Z27917368	CC(C)CC1=NN=C(NC(=O)CCNC(=O)C=2C=CC=CC2Cl)S1	     -6.38
2466	Z295414094	CC(=O)NC=1C=CC(=CC1)C2=NC(=CS2)C=3C=CC(O)=C(C3)C(N)=O	     -6.38
2467	Z95478557	COC=1C=CC=CC1NS(=O)(=O)C=2C=CC=C(C2)C(=O)NC3=NC=4C=CC=CC4N3	     -6.38
2468	Z317645854	O=C(NC1CCS(=O)(=O)C1)C=2C=NN(C2C3CC3)C=4C=CC=CC4	     -6.38
2469	Z1559924903	CCS(=O)(=O)NCCCN1CCC2(CC2CN(C)C3CC3)CC1	     -6.38
2470	Z1449228161	O=C(NC=1C=CN(N1)C=2C=CC=CC2Cl)C=3C=CC=4NC(=O)CCC4C3	     -6.38
2471	Z1143012769	CC(C)(O)CN1CCN(CC1)C(=O)C2=CNC3=CC(Cl)=CC=C23	     -6.38
2472	Z2297801624	O=C(C1=COC=2C=CC=CC12)N3CCCC4(CCS(=O)(=O)C4)C3	     -6.38
2473	Z56776911	COC=1C=CC=CC1NS(=O)(=O)C=2C=CC(O)=C(C2)NC(=O)C=3C=CC=CC3	     -6.38
2474	Z16203010	CC=1C=CC(=CC1)NC(=O)CN2C(=O)NC(CC3=CNC4=CC=CC=C34)C2=O	     -6.38
2475	Z954403624	CC=1N=C2C=CC(=CC2=NC1C)C(=O)N3C=4C=CC=CC4C[C@H]3C(N)=O	     -6.38
2476	Z1443950286	O=C(O)C=1C=CC(=CC1)CCC(=O)NCCC=2C=CC=3OCOC3C2	     -6.38
2477	Z1473043435	CC1=NNC(NS(=O)(=O)C=2C=CC(C#N)=CC2C)=C1C=3C=CC=4OCCOC4C3	     -6.38
2478	Z905860246	CC(=O)N(C)C=1C=CC(=CC1)NC(=O)C=2C=CC3=NC(C)=C(C)N=C3C2	     -6.38
2479	Z241367802	O=C(C=1C=CC(=CC1)S(=O)(=O)N2CCCC2)N3CCCC3C=4C=CC(F)=CC4	     -6.37
2480	Z1139341395	CC=1C=C(C)C=C(C1)C2(CCC2)C(=O)N3CCCC(C3)N4C=NC=N4	     -6.37
2481	Z982915578	CC(NC(=O)C=1C=CN=C(C1)N2CCCCC2C)C3=NN=CN3C	     -6.37
2482	Z226316208	O=C(C1CCC1)N(CC=2C=CC=CC2)CC3=NC=4C=CC=CC4C(=O)N3	     -6.37
2483	Z46567393	O=C1NC(C=CC=2C=CC=C(Br)C2)=NC=3C=CC=CC13	     -6.37
2484	Z28881325	COC=1C=CC(=CC1C(=O)NC(C)C2=CC=CS2)S(=O)(=O)N3CCC=4C=CC=CC43	     -6.37
2485	Z223185808	O=C(NC=1C=CC=CC1NS(=O)(=O)C2=CC=CS2)C=3C=C(Cl)C=CC3F	     -6.37
2486	Z65079382	CC1=CC(=NO1)NC(=O)CNC=2C=CC=CC2C(=O)NCC=3C=CC=CC3	     -6.37
2487	Z319919706	CC=1C=CC(=CC1C)S(=O)(=O)NC2CCCC=3OC=CC32	     -6.37
2488	Z1764241972	FC=1C=CC=C(C1)OCC2=NOC(CC3OCCC4=CC=CC=C43)=N2	     -6.37
2489	Z364140738	O=C(CC1=CNC=2C=CC=CC12)NCC(C=3C=CC=CC3Cl)N4CCOCC4	     -6.37
2490	Z1166227157	CC1CN(C)CCN1C(=O)NC2=NC(=NS2)C=3C=CC=CC3	     -6.37
2491	Z46198999	CCN1C(CN2CCC=3C=CC=CC32)=NC=4C=C(C=CC41)S(=O)(=O)N(C)C	     -6.37
2492	Z14185879	CC(NC(=O)CN1C(=O)NC2(CCC=3C=CC=CC32)C1=O)C=4C=CC=5OCOC5C4	     -6.37
2493	Z24160687	O=C1NC(CSC2=NN=C(C3CC3)N2C=4C=CC=CC4)=NC=5C=C(Cl)C=CC15	     -6.37
2494	Z1757734045	CC(=O)NC1(CCN(CC=2C=CC=C3C=NNC23)C1)C4=NC(C)=CS4	     -6.37
2495	Z119515394	CS(=O)(=O)N1CCCC1C(=O)NC(C=2C=CC=CC2)C=3C=CC(Cl)=CC3	     -6.37
2496	Z1220623009	CC=1C=CC(=CC1OC=2N=C(N=C3CCCC23)C=4C=CC=CN4)C(N)=O	     -6.37
2497	Z1895337241	CC=1C=C(N=C2C=CC=CC12)S(=O)(=O)CC(=O)N3CCCCC3	     -6.37
2498	Z2418215820	CCC(CO)N1CCN(CC1)S(=O)(=O)C=2C=CC=C(C2)C(=O)NC=3C=CN=C(C)N3	     -6.37
2499	Z113853600	CCC=1C=CC(=CC1)C=2N=NN(CC(=O)N3CCNC3=O)N2	     -6.37
2500	Z2769075227	O=C1NC(C(=O)N1C2CCCN3N=CC=C23)C4CCCCC4	     -6.37
2501	Z92371473	[O-][N+](=O)C=1C=CC(OCC2=NN=NN2C=3C=CC=CC3)=C(Cl)C1	     -6.37
2502	Z90728044	CC=1C=C(C)C=2N=C(NC(=O)CC3=CSC(=N3)C=4C=CC=CN4)SC2C1	     -6.37
2503	Z1120998466	O=C(NC=1C=CC=NC1)N2CCC(CC2)C3=NC(=NO3)C=4C=CC=CC4	     -6.37
2504	Z1987811515	O=C(N1CCC[C@H]2C(=O)NC[C@H]21)C3(O)CCCCC3	     -6.37
2505	Z2159803131	COC1(CC2=NC(CC=3C=CC=4C=NNC4C3)=NO2)CCC1	     -6.37
2506	Z1419415306	CCC(SC1=NN=C(C=2C=CC=NC2)N1C)C=3C=CC(Br)=CC3	     -6.37
2507	Z928304018	CC1=NOC(=N1)C=2C=CC(=CC2)C(=O)N3CCCC(C3)C(=O)O	     -6.37
2508	Z1455179917	CNS(=O)(=O)C=1C=CC(=CC1)C(=O)N2CCCC2C(=O)O	     -6.37
2509	Z56779330	CC=1C=CC(=CC1)S(=O)(=O)NC(C)(C)CN2CCC3=CC=CC=C3C2	     -6.37
2510	Z2404978550	C[C@@H]1CNC[C@@H](O1)C2=NC(CC3=NN=CN3C=4C=CC=CC4)=NO2	     -6.37
2511	Z1944652118	CC1=NC=2C=CC(=CC2O1)C(=O)N3CCN(CCS(N)(=O)=O)CC3	     -6.37
2512	Z126938836	CC=1C=C(C=CC1Cl)OCC(=O)N2CCC(CC2)N3C(=O)NC=4C=CC=CC43	     -6.37
2513	Z210799452	CN(CC=1C=CC(Cl)=CC1)C(=O)CN2CCC(CC2)NC(=O)C=3C=CC=CC3	     -6.37
2514	Z2854693450	Br.CC(=O)NC1=NC(C)=C(S1)C2=CSC(=N2)NC=3C=CC(=CC3)NC(C)=O	     -6.37
2515	Z289312452	CS(=O)(=O)C=1C=CC=C(C1)C(=O)NC=2C=CC(=CC2Cl)NC(=O)C3CCC3	     -6.37
2516	Z340220372	CC=1C=CC(=CC1)C2=NOC(CS(=O)(=O)CC3CCCO3)=N2	     -6.37
2517	Z52584595	O=S1(=O)CCC(C1)NC=2N=CN=C3SC=4CCCCC4C23	     -6.37
2518	Z2383739502	NC(=O)CC1(O)CCCN(CC=2C=CC=C(C2)C=3C=CC=CN3)C1	     -6.37
2519	Z1255787608	O=C(NC=1C=C(C=CC1F)N2C=NN=N2)C3CN(CC=4C=CC=CC4)CCO3	     -6.37
2520	Z2764082992	CC=1C=NC=CC1CC(=O)N2CCC(C[C@H]3OCC[C@H]3C(N)=O)CC2	     -6.37
2521	Z286236670	O=C(O)C=1C=CC(F)=C(C1)NS(=O)(=O)C2=CC=C3NC(=O)CC3=C2	     -6.37
2522	Z1837082357	N#CC=1C=CC=C(C1)NC(=O)NC=2C=CC=CC2C3=NN=NN3	     -6.37
2523	Z1088496716	CCC1CCCN(C1)C(=O)NC=2C=CC(F)=C(C2)N3N=NN=C3C	     -6.37
2524	Z238481316	O=C(CCC1CC=2C=CC=CC2NC1=O)NC=3C=CC=NC3	     -6.37
2525	Z1487590550	CC1CCC(CO)CN1C(=O)NC=2C=CC=C(C2)CN3N=C4C=CC=CN4C3=O	     -6.37
2526	Z32803328	O=C(NC=1C=CC=C(C1)CO)C=2C=CC(=CC2)NS(=O)(=O)C=3C=CC(F)=CC3	     -6.37
2527	Z218170124	CC=1C=CC(=CC1C(=O)NCCC=2C=CC=CN2)S(=O)(=O)NC3CC3	     -6.37
2528	Z595095268	O=C(NC=1C=CC=CC1OCCC=2C=CC=CC2)N3CCCC(C3)N4CCCC4	     -6.37
2529	Z2390905724	CC1=NOC(CC2(O)CCCN(C2)C(=O)CN3N=CC=4C=CC=CC43)=N1	     -6.37
2530	Z1991578122	CC=1C=CC(=CC1NC(=O)NCC=2C=CC=CN2)C3=CC=NN3C	     -6.37
