Rank	Ligand	SMILES	Binding_Affinity(kcal/mol)
2261	Z1277551463	N/A	     -9.27
2262	Z281765798	N/A	     -9.27
2263	Z1675237264	N/A	     -9.27
2264	Z21476181	N/A	     -9.27
2265	Z1845496653	N/A	     -9.27
2266	Z3686641766	N/A	     -9.27
2267	Z394500638	N/A	     -9.27
2268	Z2390988679	N/A	     -9.27
2269	Z1590547000	N/A	     -9.27
2270	Z9119636459	N/A	     -9.27
2271	Z2234920426	N/A	     -9.27
2272	Z51772811	N/A	     -9.27
2273	Z819919190	N/A	     -9.27
2274	Z1083348882	N/A	     -9.27
2275	Z2378676108	N/A	     -9.27
2276	Z1589754478	N/A	     -9.27
2277	Z1426059471	N/A	     -9.27
2278	Z2771070505	N/A	     -9.27
2279	Z219891956	N/A	     -9.27
2280	Z821876998	N/A	     -9.27
2281	Z1830442365	N/A	     -9.27
2282	Z2966750632	N/A	     -9.27
2283	Z1865965919	N/A	     -9.27
2284	Z2996725720	N/A	     -9.27
2285	Z92475434	N/A	     -9.27
2286	Z1334622268	N/A	     -9.27
2287	Z383122390	N/A	     -9.27
2288	Z2621248153	N/A	     -9.27
2289	Z64662150	N/A	     -9.27
2290	Z2594007743	N/A	     -9.27
2291	Z2347699248	N/A	     -9.27
2292	Z2093709226	N/A	     -9.27
2293	Z954439198	N/A	     -9.27
2294	Z4669240188	N/A	     -9.26
2295	Z1905669904	N/A	     -9.26
2296	Z44454235	N/A	     -9.26
2297	Z111541974	N/A	     -9.26
2298	Z2626323590	N/A	     -9.26
2299	Z365713122	N/A	     -9.26
2300	Z1996874420	N/A	     -9.26
2301	Z908360004	N/A	     -9.26
2302	Z411093320	N/A	     -9.26
2303	Z27672410	N/A	     -9.26
2304	Z2996161695	N/A	     -9.26
2305	Z27762787	N/A	     -9.26
2306	Z352536038	N/A	     -9.26
2307	Z27664936	N/A	     -9.26
2308	Z29615898	N/A	     -9.26
2309	Z1542309083	N/A	     -9.26
2310	Z1787256149	N/A	     -9.26
2311	Z2402234199	N/A	     -9.26
2312	Z20251134	N/A	     -9.26
2313	Z1869651849	N/A	     -9.26
2314	Z1757080023	N/A	     -9.26
2315	Z1443117229	N/A	     -9.26
2316	Z1233807885	N/A	     -9.26
2317	Z2331805087	N/A	     -9.26
2318	Z2169185109	N/A	     -9.26
2319	Z1213675811	N/A	     -9.26
2320	Z3046073486	N/A	     -9.26
2321	Z4119269775	N/A	     -9.26
2322	Z1933056000	N/A	     -9.26
2323	Z2784626659	N/A	     -9.26
2324	Z985613462	N/A	     -9.26
2325	Z2385712166	N/A	     -9.26
2326	Z235353845	N/A	     -9.26
2327	Z1997550429	N/A	     -9.26
2328	Z31670100	N/A	     -9.26
2329	Z1991886994	N/A	     -9.26
2330	Z2408243246	N/A	     -9.26
2331	Z1554078993	N/A	     -9.26
2332	Z2761834849	N/A	     -9.26
2333	Z961472140	N/A	     -9.26
2334	Z115060996	N/A	     -9.26
2335	Z2764760864	N/A	     -9.26
2336	Z2034701892	N/A	     -9.26
2337	Z88337934	N/A	     -9.26
2338	Z2327062120	N/A	     -9.26
2339	Z91193586	N/A	     -9.26
2340	Z374511964	N/A	     -9.26
2341	Z414007908	N/A	     -9.26
2342	Z1611988446	N/A	     -9.25
2343	Z412644862	N/A	     -9.25
2344	Z1565296612	N/A	     -9.25
2345	Z91868792	N/A	     -9.25
2346	Z2685364675	N/A	     -9.25
2347	Z647171750	N/A	     -9.25
2348	Z19503272	N/A	     -9.25
2349	Z1278544956	N/A	     -9.25
2350	Z45535185	N/A	     -9.25
2351	Z1571697295	N/A	     -9.25
2352	Z46404323	N/A	     -9.25
2353	Z193140476	N/A	     -9.25
2354	Z103929506	N/A	     -9.25
2355	Z1231137122	N/A	     -9.25
2356	Z88902628	N/A	     -9.25
2357	Z1204852792	N/A	     -9.25
2358	Z192998838	N/A	     -9.25
2359	Z82993491	N/A	     -9.25
2360	Z2698780111	N/A	     -9.25
2361	Z3388126660	N/A	     -9.25
2362	Z2608564045	N/A	     -9.25
2363	Z29407822	N/A	     -9.25
2364	Z2381373903	N/A	     -9.25
2365	Z1458692027	N/A	     -9.25
2366	Z2113422901	N/A	     -9.25
2367	Z346682948	N/A	     -9.25
2368	Z99443801	N/A	     -9.25
2369	Z511496142	N/A	     -9.25
2370	Z32206149	N/A	     -9.25
2371	Z1471435216	N/A	     -9.25
2372	Z1685155348	N/A	     -9.25
2373	Z1199544347	N/A	     -9.25
2374	Z1446778125	N/A	     -9.24
2375	Z2186888515	N/A	     -9.24
2376	Z240165502	N/A	     -9.24
2377	Z1259025674	N/A	     -9.24
2378	Z70974525	N/A	     -9.24
2379	Z230490992	N/A	     -9.24
2380	Z18846503	N/A	     -9.24
2381	Z89343325	N/A	     -9.24
2382	Z284116652	N/A	     -9.24
2383	Z815147084	N/A	     -9.24
2384	Z223917208	N/A	     -9.24
2385	Z1449545507	N/A	     -9.24
2386	Z31052423	N/A	     -9.24
2387	Z16441116	N/A	     -9.24
2388	Z410132912	N/A	     -9.24
2389	Z3008558571	N/A	     -9.24
2390	Z149382212	N/A	     -9.24
2391	Z223853504	N/A	     -9.24
2392	Z1209769386	N/A	     -9.24
2393	Z2764085307	N/A	     -9.24
2394	Z106765388	N/A	     -9.24
2395	Z3464816563	N/A	     -9.24
2396	Z3686691666	N/A	     -9.24
2397	Z4458223883	N/A	     -9.24
2398	Z1595126783	N/A	     -9.24
2399	Z4091045882	N/A	     -9.24
2400	Z14474665	N/A	     -9.24
2401	Z90726840	N/A	     -9.24
2402	Z2483109520	N/A	     -9.24
2403	Z2766392351	N/A	     -9.24
2404	Z991673070	N/A	     -9.24
2405	Z2066275054	N/A	     -9.24
2406	Z1022556284	N/A	     -9.24
2407	Z169533468	N/A	     -9.24
2408	Z374512202	N/A	     -9.24
2409	Z62933165	N/A	     -9.24
2410	Z2764483799	N/A	     -9.24
2411	Z758534974	N/A	     -9.24
2412	Z1542561847	N/A	     -9.24
2413	Z220425304	N/A	     -9.24
2414	Z90726899	N/A	     -9.24
2415	Z1903676880	N/A	     -9.24
2416	Z594977240	N/A	     -9.24
2417	Z2699283103	N/A	     -9.24
2418	Z1259180611	N/A	     -9.24
2419	Z29325365	N/A	     -9.24
2420	Z2295292678	N/A	     -9.24
2421	Z16203259	N/A	     -9.24
2422	Z242390156	N/A	     -9.24
2423	Z1049570144	N/A	     -9.24
2424	Z1744329617	N/A	     -9.24
2425	Z65159217	N/A	     -9.24
2426	Z855176906	N/A	     -9.24
2427	Z1755486368	N/A	     -9.23
2428	Z2966476567	N/A	     -9.23
2429	Z1055861942	N/A	     -9.23
2430	Z27812034	N/A	     -9.23
2431	Z167364352	N/A	     -9.23
2432	Z2188305951	N/A	     -9.23
2433	Z2362261530	N/A	     -9.23
2434	Z1927548016	N/A	     -9.23
2435	Z16226208	N/A	     -9.23
2436	Z3689332957	N/A	     -9.23
2437	Z16117174	N/A	     -9.23
2438	Z16422394	N/A	     -9.23
2439	Z1761235506	N/A	     -9.23
2440	Z24617574	N/A	     -9.23
2441	Z2180664760	N/A	     -9.23
2442	Z1653542963	N/A	     -9.23
2443	Z231342820	N/A	     -9.23
2444	Z131703244	N/A	     -9.23
2445	Z1550449875	N/A	     -9.23
2446	Z1050785666	N/A	     -9.23
2447	Z2708988129	N/A	     -9.23
2448	Z114984746	N/A	     -9.23
2449	Z1444849241	N/A	     -9.23
2450	Z2071985335	N/A	     -9.23
2451	Z2225643780	N/A	     -9.23
2452	Z18741002	N/A	     -9.23
2453	Z65661819	N/A	     -9.23
2454	Z2721425861	N/A	     -9.23
2455	Z108565332	N/A	     -9.23
2456	Z336729758	N/A	     -9.23
2457	Z2071595681	N/A	     -9.23
2458	Z2234941997	N/A	     -9.23
2459	Z739391390	N/A	     -9.23
2460	Z1780351934	N/A	     -9.23
2461	Z365156866	N/A	     -9.23
2462	Z383609402	N/A	     -9.23
2463	Z219839770	N/A	     -9.23
2464	Z197869716	N/A	     -9.23
2465	Z2974123656	N/A	     -9.23
2466	Z2971058806	N/A	     -9.23
2467	Z1139470802	N/A	     -9.23
2468	Z1310788549	N/A	     -9.23
2469	Z2233274789	N/A	     -9.23
2470	Z2764292611	N/A	     -9.23
2471	Z1479058565	N/A	     -9.23
2472	Z2113411928	N/A	     -9.23
2473	Z18846755	N/A	     -9.23
2474	Z905301576	N/A	     -9.23
2475	Z220424382	N/A	     -9.23
2476	Z32497240	N/A	     -9.23
2477	Z1311048984	N/A	     -9.23
2478	Z2056523115	N/A	     -9.23
2479	Z1528724352	N/A	     -9.23
2480	Z1882674304	N/A	     -9.23
2481	Z73261321	N/A	     -9.23
2482	Z224928722	N/A	     -9.23
2483	Z67667243	N/A	     -9.22
2484	Z1444110670	N/A	     -9.22
2485	Z278609966	N/A	     -9.22
2486	Z2386610912	N/A	     -9.22
2487	Z1682188347	N/A	     -9.22
2488	Z1656886217	N/A	     -9.22
2489	Z1310239171	N/A	     -9.22
2490	Z2044068869	N/A	     -9.22
2491	Z1758029592	N/A	     -9.22
2492	Z222989834	N/A	     -9.22
2493	Z88268548	N/A	     -9.22
2494	Z3137732023	N/A	     -9.22
2495	Z1409320553	N/A	     -9.22
2496	Z1344349583	N/A	     -9.22
2497	Z1144996584	N/A	     -9.22
2498	Z1848728821	N/A	     -9.22
2499	Z24245947	N/A	     -9.22
2500	Z1614133390	N/A	     -9.22
2501	Z13596529	N/A	     -9.22
2502	Z4398904545	N/A	     -9.22
2503	Z146895864	N/A	     -9.22
2504	Z73345606	N/A	     -9.22
2505	Z1756638597	N/A	     -9.22
2506	Z27678870	N/A	     -9.22
2507	Z57720500	N/A	     -9.22
2508	Z4522166773	N/A	     -9.22
2509	Z52656572	N/A	     -9.22
2510	Z1629687037	N/A	     -9.22
2511	Z101661646	N/A	     -9.22
2512	Z145078858	N/A	     -9.22
2513	Z2278470340	N/A	     -9.22
2514	Z224958754	N/A	     -9.22
2515	Z106851112	N/A	     -9.22
2516	Z167073192	N/A	     -9.22
2517	Z1849611081	N/A	     -9.22
2518	Z2997215222	N/A	     -9.22
2519	Z30224031	N/A	     -9.22
2520	Z374511400	N/A	     -9.22
2521	Z2353300937	N/A	     -9.22
2522	Z1239991715	N/A	     -9.22
2523	Z1232015811	N/A	     -9.22
2524	Z1455313051	N/A	     -9.21
2525	Z31413736	N/A	     -9.21
2526	Z1626320455	N/A	     -9.21
2527	Z212816412	N/A	     -9.21
2528	Z193606388	N/A	     -9.21
2529	Z1557668044	N/A	     -9.21
2530	Z86380503	N/A	     -9.21
2531	Z29552946	N/A	     -9.21
2532	Z3178446831	N/A	     -9.21
2533	Z2383850362	N/A	     -9.21
2534	Z1444887253	N/A	     -9.21
2535	Z233748270	N/A	     -9.21
2536	Z512983522	N/A	     -9.21
2537	Z1860184880	N/A	     -9.21
2538	Z1743563478	N/A	     -9.21
2539	Z2384923357	N/A	     -9.21
2540	Z202946770	N/A	     -9.21
2541	Z29149152	N/A	     -9.21
2542	Z2196203918	N/A	     -9.21
2543	Z44481846	N/A	     -9.21
2544	Z1443672045	N/A	     -9.21
2545	Z44565769	N/A	     -9.21
2546	Z2093416967	N/A	     -9.21
2547	Z1139314682	N/A	     -9.21
2548	Z1903121514	N/A	     -9.21
2549	Z91044241	N/A	     -9.21
2550	Z29904217	N/A	     -9.21
2551	Z2003424145	N/A	     -9.21
2552	Z1974289449	N/A	     -9.21
2553	Z27357133	N/A	     -9.21
2554	Z25714659	N/A	     -9.21
2555	Z2496350895	N/A	     -9.21
2556	Z30701193	N/A	     -9.21
2557	Z431811656	N/A	     -9.21
2558	Z2802772569	N/A	     -9.21
2559	Z2616897037	N/A	     -9.21
2560	Z873187984	N/A	     -9.21
2561	Z1282787449	N/A	     -9.21
2562	Z296606656	N/A	     -9.21
2563	Z235511268	N/A	     -9.21
2564	Z1002476262	N/A	     -9.21
2565	Z1723006938	N/A	     -9.21
2566	Z729737986	N/A	     -9.21
2567	Z1891069091	N/A	     -9.21
2568	Z2608568907	N/A	     -9.21
2569	Z729183176	N/A	     -9.21
2570	Z26312849	N/A	     -9.21
2571	Z3686200423	N/A	     -9.21
2572	Z2439514478	N/A	     -9.21
2573	Z211004074	N/A	     -9.20
2574	Z446569242	N/A	     -9.20
2575	Z56905047	N/A	     -9.20
2576	Z1846965569	N/A	     -9.20
2577	Z2390901525	N/A	     -9.20
2578	Z2446322930	N/A	     -9.20
2579	Z65192856	N/A	     -9.20
2580	Z2352613362	N/A	     -9.20
2581	Z1440848358	N/A	     -9.20
2582	Z644951360	N/A	     -9.20
2583	Z1621494887	N/A	     -9.20
2584	Z2060539133	N/A	     -9.20
2585	Z2902662324	N/A	     -9.20
2586	Z44552757	N/A	     -9.20
2587	Z27331537	N/A	     -9.20
2588	Z56913952	N/A	     -9.20
2589	Z2157419665	N/A	     -9.20
2590	Z3093475698	N/A	     -9.20
2591	Z4462152159	N/A	     -9.20
2592	Z2402112851	N/A	     -9.20
2593	Z2232452786	N/A	     -9.20
2594	Z92479580	N/A	     -9.20
2595	Z2699550620	N/A	     -9.20
2596	Z2385725129	N/A	     -9.20
2597	Z3366274483	N/A	     -9.20
2598	Z1550506307	N/A	     -9.20
2599	Z28495745	N/A	     -9.20
2600	Z1751824256	N/A	     -9.20
2601	Z2448170366	N/A	     -9.20
2602	Z15671114	N/A	     -9.20
2603	Z2445947495	N/A	     -9.20
2604	Z2837948404	N/A	     -9.20
2605	Z1616368296	N/A	     -9.20
2606	Z234905652	N/A	     -9.20
2607	Z32368339	N/A	     -9.20
2608	Z2798497122	N/A	     -9.20
2609	Z18741028	N/A	     -9.20
2610	Z317441572	N/A	     -9.20
2611	Z31388588	N/A	     -9.20
2612	Z2807122506	N/A	     -9.20
2613	Z28281150	N/A	     -9.20
2614	Z90195167	N/A	     -9.20
2615	Z1341828903	N/A	     -9.20
2616	Z2078842145	N/A	     -9.20
2617	Z442381802	N/A	     -9.20
2618	Z1754610571	N/A	     -9.20
2619	Z1497434952	N/A	     -9.20
2620	Z1534675805	N/A	     -9.20
2621	Z71579917	N/A	     -9.20
2622	Z1908529840	N/A	     -9.19
2623	Z2297885778	N/A	     -9.19
2624	Z30425604	N/A	     -9.19
2625	Z169878688	N/A	     -9.19
2626	Z8184598045	N/A	     -9.19
2627	Z98706410	N/A	     -9.19
2628	Z131474602	N/A	     -9.19
2629	Z1575717061	N/A	     -9.19
2630	Z3847822200	N/A	     -9.19
2631	Z2059909839	N/A	     -9.19
2632	Z1339199135	N/A	     -9.19
2633	Z2204930000	N/A	     -9.19
2634	Z3410168795	N/A	     -9.19
2635	Z1756980402	N/A	     -9.19
2636	Z384983830	N/A	     -9.19
2637	Z119681062	N/A	     -9.19
2638	Z146896506	N/A	     -9.19
2639	Z56872548	N/A	     -9.19
2640	Z1760368546	N/A	     -9.19
2641	Z16668974	N/A	     -9.19
2642	Z1943928244	N/A	     -9.19
2643	Z743881590	N/A	     -9.19
2644	Z4519654229	N/A	     -9.19
2645	Z1611083365	N/A	     -9.19
2646	Z4484838495	N/A	     -9.19
2647	Z84140172	N/A	     -9.19
2648	Z1870415808	N/A	     -9.19
2649	Z2296073426	N/A	     -9.19
2650	Z2761903425	N/A	     -9.19
2651	Z2054882567	N/A	     -9.19
2652	Z2256266230	N/A	     -9.19
2653	Z2402988242	N/A	     -9.19
2654	Z46510079	N/A	     -9.19
2655	Z1785734491	N/A	     -9.19
2656	Z3022472795	N/A	     -9.19
2657	Z2059201855	N/A	     -9.19
2658	Z2761972277	N/A	     -9.19
2659	Z31014388	N/A	     -9.19
2660	Z336485882	N/A	     -9.19
2661	Z25786929	N/A	     -9.19
2662	Z1029713828	N/A	     -9.19
2663	Z1919516016	N/A	     -9.19
2664	Z30166630	N/A	     -9.19
2665	Z1144445391	N/A	     -9.19
2666	Z25379089	N/A	     -9.19
2667	Z2308657617	N/A	     -9.19
2668	Z119995036	N/A	     -9.19
2669	Z152041664	N/A	     -9.19
2670	Z1788344859	N/A	     -9.19
2671	Z1845221648	N/A	     -9.18
2672	Z26869382	N/A	     -9.18
2673	Z2277503950	N/A	     -9.18
2674	Z27694381	N/A	     -9.18
2675	Z2790699090	N/A	     -9.18
2676	Z1556051891	N/A	     -9.18
2677	Z2608764891	N/A	     -9.18
2678	Z2415857515	N/A	     -9.18
2679	Z14154808	N/A	     -9.18
2680	Z2327062108	N/A	     -9.18
2681	Z2608008940	N/A	     -9.18
2682	Z2761520723	N/A	     -9.18
2683	Z1268945328	N/A	     -9.18
2684	Z25701711	N/A	     -9.18
2685	Z45488274	N/A	     -9.18
2686	Z1230087534	N/A	     -9.18
2687	Z87587015	N/A	     -9.18
2688	Z2900717314	N/A	     -9.18
2689	Z1625889050	N/A	     -9.18
2690	Z1908690268	N/A	     -9.18
2691	Z1262214302	N/A	     -9.18
2692	Z2765335607	N/A	     -9.18
2693	Z335915046	N/A	     -9.18
2694	Z1151592378	N/A	     -9.18
2695	Z118604574	N/A	     -9.18
2696	Z167572856	N/A	     -9.18
2697	Z1692747342	N/A	     -9.18
2698	Z961013820	N/A	     -9.18
2699	Z13716343	N/A	     -9.18
2700	Z1430649183	N/A	     -9.18
2701	Z2205799909	N/A	     -9.18
2702	Z1158423240	N/A	     -9.18
2703	Z228268658	N/A	     -9.18
2704	Z1268746485	N/A	     -9.18
2705	Z1664091421	N/A	     -9.18
2706	Z31148358	N/A	     -9.18
2707	Z2766383175	N/A	     -9.18
2708	Z335826156	N/A	     -9.18
2709	Z229200612	N/A	     -9.18
2710	Z2486990212	N/A	     -9.18
2711	Z2569106138	N/A	     -9.18
2712	Z1840256745	N/A	     -9.18
2713	Z1071653588	N/A	     -9.18
2714	Z2494498023	N/A	     -9.18
2715	Z2952971890	N/A	     -9.18
2716	Z1996127618	N/A	     -9.18
2717	Z1415671673	N/A	     -9.18
2718	Z275022122	N/A	     -9.18
2719	Z65173799	N/A	     -9.18
2720	Z28180474	N/A	     -9.18
2721	Z1887913125	N/A	     -9.18
2722	Z2381367711	N/A	     -9.18
2723	Z31743720	N/A	     -9.18
2724	Z1260257772	N/A	     -9.18
2725	Z2683052552	N/A	     -9.18
2726	Z1603578898	N/A	     -9.17
2727	Z2764083383	N/A	     -9.17
2728	Z3807133124	N/A	     -9.17
2729	Z2790690425	N/A	     -9.17
2730	Z1139415254	N/A	     -9.17
2731	Z1365823163	N/A	     -9.17
2732	Z1127893098	N/A	     -9.17
2733	Z2355120285	N/A	     -9.17
2734	Z32341750	N/A	     -9.17
2735	Z383898256	N/A	     -9.17
2736	Z29304889	N/A	     -9.17
2737	Z2383674395	N/A	     -9.17
2738	Z26779510	N/A	     -9.17
2739	Z2382714530	N/A	     -9.17
2740	Z1082879422	N/A	     -9.17
2741	Z1565831393	N/A	     -9.17
2742	Z2370496801	N/A	     -9.17
2743	Z1911243297	N/A	     -9.17
2744	Z2058774148	N/A	     -9.17
2745	Z2766522691	N/A	     -9.17
2746	Z16395095	N/A	     -9.17
2747	Z26588976	N/A	     -9.17
2748	Z18460692	N/A	     -9.17
2749	Z271804756	N/A	     -9.17
2750	Z1445034167	N/A	     -9.17
2751	Z3052459643	N/A	     -9.17
2752	Z1272925124	N/A	     -9.17
2753	Z1127050569	N/A	     -9.17
2754	Z2295497640	N/A	     -9.17
2755	Z1869474725	N/A	     -9.17
2756	Z91984302	N/A	     -9.17
2757	Z1139209202	N/A	     -9.17
2758	Z434947238	N/A	     -9.17
2759	Z169658132	N/A	     -9.17
2760	Z595020986	N/A	     -9.17
2761	Z436992920	N/A	     -9.17
2762	Z238886592	N/A	     -9.17
2763	Z317277378	N/A	     -9.17
2764	Z33064848	N/A	     -9.17
2765	Z220874346	N/A	     -9.16
2766	Z365112908	N/A	     -9.16
2767	Z1614629134	N/A	     -9.16
2768	Z1590263890	N/A	     -9.16
2769	Z1130324262	N/A	     -9.16
2770	Z3466472688	N/A	     -9.16
2771	Z2441480159	N/A	     -9.16
2772	Z2953097944	N/A	     -9.16
2773	Z2373124222	N/A	     -9.16
2774	Z107307572	N/A	     -9.16
2775	Z340005888	N/A	     -9.16
2776	Z80152484	N/A	     -9.16
2777	Z2608533992	N/A	     -9.16
2778	Z1654253541	N/A	     -9.16
2779	Z2182137147	N/A	     -9.16
2780	Z2390951881	N/A	     -9.16
2781	Z90986365	N/A	     -9.16
2782	Z56888997	N/A	     -9.16
2783	Z18356967	N/A	     -9.16
2784	Z234501428	N/A	     -9.16
2785	Z2296073189	N/A	     -9.16
2786	Z2161427486	N/A	     -9.16
2787	Z1823449251	N/A	     -9.16
2788	Z24102689	N/A	     -9.16
2789	Z1222667750	N/A	     -9.16
2790	Z433625348	N/A	     -9.16
2791	Z118604758	N/A	     -9.16
2792	Z1439562446	N/A	     -9.16
2793	Z2763742308	N/A	     -9.16
2794	Z913800720	N/A	     -9.16
2795	Z235486164	N/A	     -9.16
2796	Z109571498	N/A	     -9.16
2797	Z2111744402	N/A	     -9.16
2798	Z177092210	N/A	     -9.16
2799	Z271772432	N/A	     -9.16
2800	Z1996267052	N/A	     -9.16
2801	Z2793463695	N/A	     -9.16
2802	Z2056995742	N/A	     -9.16
2803	Z220414746	N/A	     -9.16
2804	Z59307873	N/A	     -9.16
2805	Z27852025	N/A	     -9.16
2806	Z416878406	N/A	     -9.16
2807	Z89334964	N/A	     -9.16
2808	Z2961669166	N/A	     -9.16
2809	Z1814450188	N/A	     -9.16
2810	Z2952553437	N/A	     -9.16
2811	Z1101715581	N/A	     -9.16
2812	Z3008652694	N/A	     -9.16
2813	Z27505435	N/A	     -9.16
2814	Z4335749365	N/A	     -9.16
2815	Z2410281808	N/A	     -9.16
2816	Z98665024	N/A	     -9.16
2817	Z30159217	N/A	     -9.16
2818	Z766520280	N/A	     -9.16
2819	Z2376769430	N/A	     -9.16
2820	Z2015282353	N/A	     -9.16
2821	Z2783581513	N/A	     -9.16
2822	Z2242894297	N/A	     -9.16
2823	Z73475012	N/A	     -9.16
2824	Z113852366	N/A	     -9.16
2825	Z2710748918	N/A	     -9.16
2826	Z826948650	N/A	     -9.16
2827	Z2054855897	N/A	     -9.16
2828	Z1022407830	N/A	     -9.16
2829	Z1269632918	N/A	     -9.16
2830	Z99132741	N/A	     -9.16
2831	Z2054359691	N/A	     -9.16
2832	Z1534134980	N/A	     -9.16
2833	Z52186724	N/A	     -9.16
2834	Z1751163517	N/A	     -9.16
2835	Z1665279185	N/A	     -9.16
2836	Z57695216	N/A	     -9.16
2837	Z214590212	N/A	     -9.15
2838	Z961850392	N/A	     -9.15
2839	Z608660084	N/A	     -9.15
2840	Z50128299	N/A	     -9.15
2841	Z2378728561	N/A	     -9.15
2842	Z2034819411	N/A	     -9.15
2843	Z29132316	N/A	     -9.15
2844	Z993984594	N/A	     -9.15
2845	Z132769038	N/A	     -9.15
2846	Z1213670287	N/A	     -9.15
2847	Z1169953518	N/A	     -9.15
2848	Z229607936	N/A	     -9.15
2849	Z2439865542	N/A	     -9.15
2850	Z1474051678	N/A	     -9.15
2851	Z30160530	N/A	     -9.15
2852	Z3016338264	N/A	     -9.15
2853	Z1744864039	N/A	     -9.15
2854	Z89595841	N/A	     -9.15
2855	Z1253512286	N/A	     -9.15
2856	Z1796665613	N/A	     -9.15
2857	Z1132664936	N/A	     -9.15
2858	Z496082046	N/A	     -9.15
2859	Z367078886	N/A	     -9.15
2860	Z221244244	N/A	     -9.15
2861	Z2353299421	N/A	     -9.15
2862	Z992213286	N/A	     -9.15
2863	Z25996748	N/A	     -9.15
2864	Z142652554	N/A	     -9.15
2865	Z237490294	N/A	     -9.15
2866	Z2434534860	N/A	     -9.15
2867	Z15651163	N/A	     -9.15
2868	Z364962662	N/A	     -9.15
2869	Z30721834	N/A	     -9.15
2870	Z1666036447	N/A	     -9.15
2871	Z644685042	N/A	     -9.15
2872	Z2299294894	N/A	     -9.15
2873	Z2291955759	N/A	     -9.15
2874	Z95764024	N/A	     -9.15
2875	Z2242874090	N/A	     -9.15
2876	Z48851899	N/A	     -9.15
2877	Z608788466	N/A	     -9.15
2878	Z1692746197	N/A	     -9.15
2879	Z2732437107	N/A	     -9.15
2880	Z1727183957	N/A	     -9.15
2881	Z3009462495	N/A	     -9.15
2882	Z82204581	N/A	     -9.15
2883	Z1939212592	N/A	     -9.15
2884	Z1913232114	N/A	     -9.15
2885	Z2220015817	N/A	     -9.15
2886	Z1181751084	N/A	     -9.15
2887	Z433055940	N/A	     -9.15
2888	Z2115201280	N/A	     -9.15
2889	Z2265466591	N/A	     -9.15
2890	Z2052104580	N/A	     -9.15
2891	Z1533967034	N/A	     -9.15
2892	Z224089398	N/A	     -9.14
2893	Z4521998886	N/A	     -9.14
2894	Z28160682	N/A	     -9.14
2895	Z2789218318	N/A	     -9.14
2896	Z90701185	N/A	     -9.14
2897	Z1441269627	N/A	     -9.14
2898	Z2161013218	N/A	     -9.14
2899	Z2843247288	N/A	     -9.14
2900	Z218345648	N/A	     -9.14
2901	Z929547998	N/A	     -9.14
2902	Z2495581367	N/A	     -9.14
2903	Z27846461	N/A	     -9.14
2904	Z30378494	N/A	     -9.14
2905	Z113157156	N/A	     -9.14
2906	Z2373325703	N/A	     -9.14
2907	Z742268540	N/A	     -9.14
2908	Z910635386	N/A	     -9.14
2909	Z2762526226	N/A	     -9.14
2910	Z2714243126	N/A	     -9.14
2911	Z1762817577	N/A	     -9.14
2912	Z1747696610	N/A	     -9.14
2913	Z1942219625	N/A	     -9.14
2914	Z3686106298	N/A	     -9.14
2915	Z3000294408	N/A	     -9.14
2916	Z229356352	N/A	     -9.14
2917	Z1447528391	N/A	     -9.14
2918	Z65585086	N/A	     -9.14
2919	Z1218291863	N/A	     -9.14
2920	Z203774460	N/A	     -9.14
2921	Z359440596	N/A	     -9.14
2922	Z2711018637	N/A	     -9.14
2923	Z1699361765	N/A	     -9.14
2924	Z227901490	N/A	     -9.14
2925	Z1393196050	N/A	     -9.14
2926	Z737944206	N/A	     -9.14
2927	Z26551385	N/A	     -9.14
2928	Z2307742969	N/A	     -9.14
2929	Z227072816	N/A	     -9.14
2930	Z1441312657	N/A	     -9.14
2931	Z102377332	N/A	     -9.14
2932	Z2352633601	N/A	     -9.14
2933	Z940982840	N/A	     -9.14
2934	Z738326812	N/A	     -9.14
2935	Z4445500948	N/A	     -9.14
2936	Z2190303501	N/A	     -9.14
2937	Z1755406377	N/A	     -9.14
2938	Z2622169212	N/A	     -9.14
2939	Z31209435	N/A	     -9.14
2940	Z136121138	N/A	     -9.14
2941	Z758468778	N/A	     -9.14
2942	Z46181900	N/A	     -9.14
2943	Z279225980	N/A	     -9.14
2944	Z16305085	N/A	     -9.14
2945	Z383463200	N/A	     -9.13
2946	Z2761290095	N/A	     -9.13
2947	Z218347392	N/A	     -9.13
2948	Z2194194870	N/A	     -9.13
2949	Z2295298033	N/A	     -9.13
2950	Z2488825936	N/A	     -9.13
2951	Z4670325676	N/A	     -9.13
2952	Z237846688	N/A	     -9.13
2953	Z2060911321	N/A	     -9.13
2954	Z1269917177	N/A	     -9.13
2955	Z295858266	N/A	     -9.13
2956	Z2354998702	N/A	     -9.13
2957	Z3016334513	N/A	     -9.13
2958	Z953836100	N/A	     -9.13
2959	Z85517931	N/A	     -9.13
2960	Z67030200	N/A	     -9.13
2961	Z1787251037	N/A	     -9.13
2962	Z73486965	N/A	     -9.13
2963	Z1611082276	N/A	     -9.13
2964	Z2504181471	N/A	     -9.13
2965	Z2231799846	N/A	     -9.13
2966	Z1609740885	N/A	     -9.13
2967	Z4604739203	N/A	     -9.13
2968	Z1952447303	N/A	     -9.13
2969	Z17435740	N/A	     -9.13
2970	Z46180758	N/A	     -9.13
2971	Z97750241	N/A	     -9.13
2972	Z70926285	N/A	     -9.13
2973	Z2391005411	N/A	     -9.13
2974	Z2376770221	N/A	     -9.13
