Rank	Ligand	SMILES	Binding_Affinity(kcal/mol)
7771	Z4464548789	CCC=1N=CN=C(C1F)N(C)CC2CCN(C2)C(=O)C=3NC=4C=CC=CC4C3Cl	     -8.51
7772	Z442978626	COC=1C=CC(=CN1)CNC(=O)C=2C=C(ON2)C=3C=CC=NC3	     -8.51
7773	Z2107498988	COC1C2CC3CN(C(=O)NC4=CC=C(NS(C)(=O)=O)C(Cl)=C4)C1C3C2	     -8.51
7774	Z1473234696	O=C(NC1C2CCC=3C=CC=CC3C12)NC4COC5=CC=CC=C5C4	     -8.51
7775	Z114982484	CC(=O)NC=1C=CC(=CC1)NC(=O)C2=CC(=CN2)C3=CSC(C)=N3	     -8.51
7776	Z2958877411	CC=1N=C(SC1C(=O)NC2=CNN=N2)C3CCOC3	     -8.51
7777	Z14380840	CCN1C(=NN=C1C2=CC=CS2)SCC(=O)N3CCC=4C=CC=CC4C3	     -8.51
7778	Z3402030182	CC1=NC(=CS1)C2=CC=CC=C2NC(=O)N3CCS(=O)C(C)(C)CC3	     -8.51
7779	Z1892183485	CC(C)(C)OC(=O)N1CCOCC1C2=NC(=CS2)C=3C=CC(=CC3)NC(=O)C(C)(C)C	     -8.51
7780	Z223863952	CCOC=1C=CC=CC1C2=NC(=CS2)CC(=O)NC3=CC=CC(C)=C3	     -8.50
7781	Z2233079507	CCC=1C=CC=2OC=C(C(=O)NC(CCSC)C3=NN=NN3)C2C1	     -8.50
7782	Z441591134	CC=1OC(=NC1C(=O)N2CCCC=3C=CC=CC32)C4=CC=CS4	     -8.50
7783	Z2622160507	CC1(C)CC(C1)NC(=O)NC=2C=CC=C3CN(CC23)C=4C=CC=CN4	     -8.50
7784	Z2347939824	CC=1C=CC(CNC=2C=C(N=CN2)N3CCOCC3)=NC1C	     -8.50
7785	Z2996734832	COC=1C=CC=C(C1)C(C(=O)O)N2CC=C(CC2)C3=CC=CC(C)=C3C	     -8.50
7786	Z1141132968	NC=1N=C(CN2CCCCC2CN3C=NC=N3)N=C4C=CC=CC14	     -8.50
7787	Z64782071	CN(C(=O)C1=CC(=NN1C=2C=CC=CC2)C3=CC=CS3)C4CCS(=O)(=O)C4	     -8.50
7788	Z1276057384	CC1=CC(=NN1C=2C=CC=CC2)C(=O)NC3=NC4=CC(F)=CC=C4N3C	     -8.50
7789	Z285690344	CC=1N=NC(=C(C#N)C1C)N2CCN(CC2)S(=O)(=O)C=3C=CC(=CC3)C(C)C	     -8.50
7790	Z1352542727	CN1C(=O)CCC=2C=C(C=CC21)NC(=O)NC3CCC(C)(O)CC3	     -8.50
7791	Z2973843649	CCNC=1C=C(C=CN1)CNC=2N=CN=C3ON=C(C)C23	     -8.50
7792	Z2838400055	CC12CN(CC2(C)C(=O)NC1=O)C(C(N)=O)C=3C=CC=CC3	     -8.50
7793	Z1622873879	CC(C)C1=NC=2CN(CCC2N1C)C(=O)NC=3C=CC(=CC3)OC=4C=CC=CC4	     -8.50
7794	Z2242916375	CNCC1CCN(C1)C(=O)CC=2C=CC=C(C2)OCC=3C=CC=CC3Cl	     -8.50
7795	Z1409323752	O=C(NC1CCCOC2=CC=CC=C21)C3CCCC=4NN=CC43	     -8.50
7796	Z4499936458	O=C(CC1NC(=O)C=2C=CC=CC21)NC3CCC(C3)C=4C=CC(F)=CC4	     -8.50
7797	Z990838314	CC(C)(CNC1=NC=2C=CC=CC2C(=O)N1)N3CCOCC3	     -8.50
7798	Z1663247850	COC=1C=CC(=CC1)C2=NSC(=N2)NC(=O)C=3C(C)=NOC3C=4C=CC=CC4	     -8.50
7799	Z73487638	CC(=O)NC=1C=CC(=CC1)C2=CSC(CC3=NC=4C=CC=CC4S3)=N2	     -8.50
7800	Z1500898712	COC=1C=CC(=C(C1)OC)N(C)C(=O)C=2C=NN(C2)C=3C=CC(Cl)=CC3	     -8.50
7801	Z2473123113	O=C(CN1N=C2CCCCN2C1=O)NC3=NN=CS3	     -8.50
7802	Z1683011521	COCCC1(CCCC1)C2=NC(=NO2)C=3C=CC(=CC3)NC(C)=O	     -8.50
7803	Z2234724698	COCC1(CCCN1S(=O)(=O)C=2C=CC(OC)=C(F)C2)C(=O)O	     -8.50
7804	Z45488264	CC(NS(=O)(=O)C=1C(Cl)=CC=CC1Cl)C=2C=CC(=CC2)N3C=CN=C3	     -8.50
7805	Z92105813	COC=1C=CC=CC1CC2(C)NC(=O)N(CC3=NN=NN3C=4C=CC=CC4)C2=O	     -8.50
7806	Z3603922300	CN1C=C(CCC(=O)NC2CN(C2)C=3C=CC=CN3)C=4C=CC=CC41	     -8.50
7807	Z1633904182	CC(=O)NC(C(=O)NC1=NN=C2CCCCN12)C3CCCC3	     -8.50
7808	Z1501317801	Cl.COC=1C=CC=CC1OC=2C=CC(=CC2)NC(=O)C3(C)CCNCC3	     -8.50
7809	Z3711285849	O=C(O)[C@@H]1CC=C[C@H](C1)NC(=O)[C@H]2C[C@H]3CC[C@@H]2O3 |&1:3,7,&2:12,14,17,r|	     -8.50
7810	Z18449951	CC1=C(NC(=O)C(C)OC(=O)C2=CC=CS2)C(=O)N(C=3C=CC=CC3)N1C	     -8.50
7811	Z2788447012	CC(C)OC=1C(F)=CC(=CC1F)NC(=O)N[C@@H]2C[C@H](C2)C(=O)O	     -8.50
7812	Z2690979326	CC(NC(=O)C1CCN2C=CN=C2C1)(C(=O)O)C=3C=CC=CC3	     -8.50
7813	Z238873976	NC(=O)NC=1C=CC(=CC1)CNC(=O)C=2SC=CC2N3C=CC=C3	     -8.50
7814	Z2968316768	O=C1NC=2C=CC=C(CN3CCOC(C3)C=4C=CC=CC4F)C2O1	     -8.50
7815	Z1665415952	CN1C=NC(=N1)C=2C=CC=C(C2)NC(=O)N(CC=3C=CN=CC3)C4CC4	     -8.50
7816	Z1416996435	COC=1C=CC=C2C1CCC2NS(=O)(=O)C3CCOCC3	     -8.50
7817	Z69031812	O=C(C=1C=CC=C(C1)S(=O)(=O)NC=2C=C(C=CC2Cl)C(F)(F)F)N3CCC3	     -8.50
7818	Z15485983	CC(OC(=O)C=1C=CC=2N=CSC2C1)C(=O)NC3=CC=C(F)C=C3Cl	     -8.50
7819	Z28280949	CC(=O)NC=1C=CC=C(C1)NC(=O)C2CSC3(C)CCC(=O)N23	     -8.50
7820	Z2992035246	CN(C=1C=CC=CC1C(N)=O)S(=O)(=O)C=2C=NN(C2)C3CCC3	     -8.50
7821	Z2851846874	O=C(NC1CCCN(CCN2CCOCC2)C1)C=3C(F)=CC(F)=CC3F	     -8.50
7822	Z1080688776	COC=1C=CC=CC1N2CCN(CC=3C=CC(=CC3F)C(=O)O)CC2	     -8.50
7823	Z4122274615	CC=1N=CC=C2C(=CC=CC12)S(=O)(=O)N3CC(CN)CC3C	     -8.50
7824	Z1885410012	CSC1CCCCN(C1)C(=O)C2=COC(=N2)C3CCOCC3	     -8.50
7825	Z2766679123	CN1N=C(C[C@H]2CCCC[C@H]2NC(=O)C3=NC=CN3)N(C)C1=O	     -8.50
7826	Z2636152752	CC=1N=CC=C(N1)N2CCN(CC2)C(=O)C3=NN4C=CC=NC4=N3	     -8.50
7827	Z46358832	[O-][N+](=O)C=1C=CC(=CC1)C2=NN=C(CSC=3C=CC=C(C3)C(F)(F)F)O2	     -8.50
7828	Z1870119230	O=C(O)[C@H]1CCCCN1C(=O)C=2C=CC(=NC2)OC=3C=CC=CC3	     -8.50
7829	Z336768058	CC=1C=CC(O)=C(C1)C(=O)N2CC=C(CC2)C3=CNC=4N=CC=CC34	     -8.50
7830	Z1171711579	O=C(NC1CCCNC1=O)C(C=2C=CC=CC2)N3CCC4=CC=CC=C43	     -8.50
7831	Z2568646424	CC=1C=C(C=CN1)NC(=O)N2C[C@H]3COC[C@]3(C2)C(=O)O |&1:12,16,r|	     -8.50
7832	Z2952263628	O=C(NC[C@@]1(C[C@H](O)C1)C=2C=CC=CC2)NC=3C=CC=4CCCC4N3	     -8.50
7833	Z2764889330	CCN(CC=1C=CC=C2OCCOC12)C(=O)[C@H]3CC[C@H](N3)C(=O)O	     -8.50
7834	Z1229282482	COC(=O)C=1C=CC(=CC1Cl)NC(=O)NC(C)C=2C=CN=CC2	     -8.50
7835	Z1389358310	O=C(NC=1C=CC(=CC1)N2C=NN=N2)C3=CNN=C3C=4C=CC=CC4Cl	     -8.50
7836	Z223960510	COC=1C=CC(OC)=C(C1)NC(=O)C=2C=NC=3ON=C(C3C2)C(C)C	     -8.50
7837	Z447365658	CN(C)C(CNC(=O)NC1CCN2CCCCC12)C3=CC=CO3	     -8.50
7838	Z2607678163	CC1CC=2C=C(C=CC2O1)C(=O)NC(CC=3C=CN=CC3)C(=O)O	     -8.50
7839	Z1667030343	CN1CC(=O)N(CCCC(=O)N2CCN3CCOCC3C2)C1=O	     -8.50
7840	Z364376322	COC=1C=CC(OC)=C(C1)CC(=O)NC=2C=CC=NC2N3C=CC=N3	     -8.50
7841	Z2062441347	CN1C=NC=C1[C@H]2[C@H](CNC(=O)C=3C=CC=C4NC=CC34)CCCN2C	     -8.50
7842	Z2991337710	CN(C)C(=O)C1=CC=C(Cl)C=C1NCC2=NOC=3CCOCC23	     -8.50
7843	Z21446674	O=C(COC=1N=CN=C2SC=C(C=3C=CC=CC3)C12)NC4=CC=CC=C4C(F)(F)F	     -8.50
7844	Z392189272	CCCN(C(=O)C1=CSC(=N1)C2=CC=C(C)O2)C3CCS(=O)(=O)C3	     -8.50
7845	Z1737137490	CC1=NNC(C)=C1CC(=O)N2CCCC(C2)C3=CC=NN3	     -8.50
7846	Z152504104	NC1=NN=C(N1)SCC2=CC(F)=CC=3COCOC23	     -8.50
7847	Z1401631908	O=C(COC=1C=CC=CC1CC=2C=CC=CC2)N3CCC4(CCOC4)C3	     -8.50
7848	Z30223545	O=C(NC=1C=CC(=CC1)S(=O)(=O)N2CCCC2)C=3C=CC(=CC3)C(F)(F)F	     -8.50
7849	Z2965871708	CN(CC=1C=C(NN1)C=2C=CC=CC2)C(=O)C3(C)CCOCC3	     -8.50
7850	Z196723788	CC(=O)N1CCCN(CC1)C(=O)CCC2=CNC3=CC=CC=C23	     -8.50
7851	Z45507211	O=S(=O)(NCC=1C=CC=2OCOC2C1)C=3C=CC=C(F)C3	     -8.50
7852	Z1738488028	COC=1C=CC=C(C1)C(NS(=O)(=O)C=2SC(C)=NC2C)C(=O)O	     -8.50
7853	Z31976219	COC=1C=CC(=CC1)C(CNC(=O)C=2SC=CC2C)N3CCOCC3	     -8.50
7854	Z1679200817	CC=1C=C(NN1)C2CCN(CC2)C(=O)C3=CSC(=N3)C=4C=NN(C)C4	     -8.50
7855	Z940953252	O=C(NC=1C=CC=C(C1)N2CCCC2=O)N3CCC(C3)C=4C=CC=CC4	     -8.50
7856	Z928596308	CC(C)C1(C)NC(=O)N(CC2=CSC(=N2)C3CCCC3)C1=O	     -8.50
7857	Z363073812	O=C(C1=CN(N=N1)C=2C=CC=CC2)N3CCC=4C=CC=CC4C3	     -8.50
7858	Z56845488	CCN(CC=1C=CC=CC1)C(=O)COC(=O)C2=CC(=O)NC=3C=CC=CC23	     -8.50
7859	Z1983656005	CCOC=1C=NC=C(N1)N2CCCC2C3COCCC3O	     -8.50
7860	Z3499388996	O=C1[C@H]2[C@H]3CCC[C@H]3CN2C(=O)N1CCOC4CCOCC4 |&1:2,3,7,r|	     -8.50
7861	Z1817263996	CCC1=NC=2C=CC=CC2N1CC(=O)N3CCCCCC3C=4N=CON4	     -8.50
7862	Z26618755	O=C(CN1C(=O)NC2(CCCC2)C1=O)N(CC=3C=CC=CC3)C=4C=CC=CC4	     -8.50
7863	Z1650363973	CC=1C=CC=C(OC=2C=CC(=CN2)NC(=O)N3CCC(O)C3)C1C	     -8.50
7864	Z286195036	N#CC=1C=CC=CC1S(=O)(=O)NC=2C=CC=C3CNC(=O)C23	     -8.50
7865	Z95601886	CC=1C=CC(F)=C(C1)NC(=O)C=2C=CC(Cl)=C(C2)N3CCCC3=O	     -8.50
7866	Z1870893006	CC1=CN=C(S1)C2CCN(CC2)C(=O)CNC(=O)C=3C=CC=CC3	     -8.50
7867	Z185303092	CC1CCC(C2=CC=CN2C)N(CC1)C(=O)CN3C(=O)C=4C=CC=CC4C3=O	     -8.50
7868	Z927284972	COC=1C=CC(=CC1C(=O)N2CCNCC2)S(N)(=O)=O	     -8.50
7869	Z66636303	COC=1C=CC(=CC1)SCC2=NN=C(O2)C3=C(C)ON=C3C=4C=CC=CC4	     -8.49
7870	Z2952398906	CC(=O)N(C)C=1C=CC(=CN1)NC(=O)NC(C)CC2=CC=CN=C2	     -8.49
7871	Z29461567	CC(=O)NC=1C=CC=C(C1)C(=O)NC2=NC(=CS2)C=3C=CN=CC3	     -8.49
7872	Z1378916873	COC=1C=C(SC1S(N)(=O)=O)C(=O)NCC2(CC2)C=3C=CC=CC3C	     -8.49
7873	Z1578868085	CN1C2CCC1CN(CC2)C3=CC(=NC(N)=N3)N4C=CC=N4	     -8.49
7874	Z8943398222	O=C(O)C(F)(F)F.CN(C)C1=NC=C(CNC2CCCN(C2)C=3C=CC=NN3)N1C	     -8.49
7875	Z383081298	CC1=NC=2C=C(C=CC2O1)NC(=O)C=3C=CN(N3)C=4C=CC(F)=CC4	     -8.49
7876	Z2999234257	CC=1C=C(C)C=C(C1)C2CCN(CC3=CN(CC(=O)O)N=N3)CC2	     -8.49
7877	Z2437789411	CC=1C=CC=CC1CC(CNS(=O)(=O)C2CCOC2C)C(=O)O	     -8.49
7878	Z2655889674	O=C(O)CC=1C=CC=C(C1)NC(=O)C2CC3(C2)CCOCC3	     -8.49
7879	Z1085478998	COCCN1CCC(CC1)NC(=O)C=2C=CC(=NN2)N3CCCC3	     -8.49
7880	Z1684011754	CC(C1=NC(=NO1)C=2C=CC(=CC2)S(=O)(=O)N(C)C)C3CC3	     -8.49
7881	Z1191087590	CN(C(=O)CCCN1C=NC=N1)C=2C=CC(=CC2)OC=3C=CC=CC3	     -8.49
7882	Z2620945041	COC1CS(=O)(=O)CC1NC(=O)NC=2C=CC=C(C2)N(C)C(C)C	     -8.49
7883	Z3687012904	CC=1C=CC=C2C(=NNC12)C(=O)N[C@@H]3CC(CN4C=CC=N4)C[C@H]3O |&1:13,23,r|	     -8.49
7884	Z2752948159	CN1NC(=NC1=N)C2CCN(CC2)C(=O)NC=3C=CC=CC3Cl	     -8.49
7885	Z1257071638	CN(C)CC=1C=CC=C(C1)C(=O)NC=2C=CC=C(C2)C3=NOC(=O)N3	     -8.49
7886	Z645735796	CCOC=1C=CC(=CN1)C(=O)N2CCOC(C2)C=3C=CC(F)=CC3	     -8.49
7887	Z2832190624	CC1(C)CCC(CS(=O)(=O)NCC2=NC=CN2C(F)F)OC1	     -8.49
7888	Z354909460	O=C(NC=1C=CC=2NN=CC2C1)C3CC(=O)N(C3)C4=CC=CC(Cl)=C4	     -8.49
7889	Z962132506	CC(C)S(=O)(=O)NCC1CCCN(C1)C(=O)C=2C=CC3=CC=CC=C3N2	     -8.49
7890	Z278136686	COC=1C=CC(C)=CC1C(C)NC(=O)CN2C(=O)C(F)=CN(C2=O)C3CCCO3	     -8.49
7891	Z1040559464	CN(C)C1CCN(CC1)C(=O)NC=2C=CC(=CC2)C3=NOC(=N3)C(F)(F)F	     -8.49
7892	Z219819846	COC=1C=CC(=CC1F)CN(C)C(=O)C=2C=C(N=C3ON=C(C)C23)C4CC4	     -8.49
7893	Z2188158283	O=C(NC1CC1)C=2C=CC(=CC2)C(=O)N3CC(C3)C4=CC=CC=C4F	     -8.49
7894	Z2052331406	CC=1C=CC(=CC1)S(=O)(=O)NC[C@@H]2CC(=O)N(C)[C@H]2C=3C=CN=CC3	     -8.49
7895	Z279565804	O=C(NCC=1C=CC=CC1C=2C=CC(=CC2)CN3CCCC3=O)C=4C=CC=CN4	     -8.49
7896	Z1270731577	CS(=O)(=O)CC1=NOC(CNC=2C=CC(F)=CC2OCC3CC3)=N1	     -8.49
7897	Z600505048	CS(=O)(=O)N1CCCC1C(=O)NCC=2C=CC=C(C2)C(=O)O	     -8.49
7898	Z409668496	O=C(NCCNC(=O)C=1C=CC=CC1)NC=2C=CC=C(C2)C(F)(F)F	     -8.49
7899	Z29672360	CC1=NN=C(NC(=O)CN2C=NC=3SC(C)=C(C)C3C2=O)S1	     -8.49
7900	Z1276376568	CC1=NN(C(C)=C1C(=O)NCC=2C=CC(=CC2)C=3C=CC=NC3)C=4C=CC=CC4	     -8.49
7901	Z873126030	O=C(NC=1C=CC(=CC1)OC(F)(F)F)N2CCNC(=O)CC2C=3C=CC=CC3	     -8.49
7902	Z30638685	CN1N=C(C(=O)NCC(C2=CC=CS2)N3CCOCC3)C=4C=CC=CC4C1=O	     -8.49
7903	Z397960416	CC1=NOC(CNC=2C=CC(Cl)=C(C2)C(N)=O)=N1	     -8.49
7904	Z82187055	CC(NC(=O)CC1=CSC(=N1)C=2C=CC=CN2)C3=CC=C(Cl)C=C3Cl	     -8.49
7905	Z1451668779	CCNC1=NC(=CS1)C(=O)NCC=2C=CC=C(C2)C(=O)NC3CC3	     -8.49
7906	Z2381361585	CCN1C(=O)CC[C@H](CNC2=CN=CC(C#N)=N2)[C@H]1C=3C=NN(C)C3	     -8.49
7907	Z1766356635	N#CC=1C=CC(=CC1)C2(CC2)C(=O)NC3CCN(CC3)C4CCCCC4O	     -8.49
7908	Z16077664	COC=1C=CC=2N=C(NC2C1)SC(C)C(=O)N3CCC=4C=CC=CC43	     -8.49
7909	Z3008822786	CS(=O)(=O)N1CC(CS(=O)(=O)N2CCC(C2)C3CC3)C1	     -8.49
7910	Z28138376	COC=1C=CC(=CC1)NC(=O)CC2=CSC(=N2)C=3C(Cl)=CC=CC3Cl	     -8.49
7911	Z2231372721	COCCN1N=NC=2CN(CCC21)C(=O)C=3C=CC(=CC3)CN4N=C(C)C=C4C	     -8.49
7912	Z276587756	COC(=O)C(C)NC(=O)COC=1C=CC(=CC1)OC=2C=CC=CC2	     -8.49
7913	Z990860054	OCCN1N=CC=2C(=NC=NC21)NCC3=CN4C=C(Cl)C=CC4=N3	     -8.49
7914	Z2388937003	CCC1=NN=C(O1)[C@H]2CCCN(CC=3C=CN(N3)C4CCCC4)[C@H]2C	     -8.49
7915	Z19716811	O=C(COC(=O)C=1C=CC=2C=CC=CC2N1)NC3=CC=CC(Cl)=C3Cl	     -8.49
7916	Z731001848	CC1=NOC(=N1)C2CCCN(C2)C(=O)NC=3C=CC(F)=CC3	     -8.49
7917	Z109124270	CC1=NN(CC(C)C)C(C)=C1CC(=O)NC2=NC(=CS2)C3=CC=CN=C3	     -8.49
7918	Z2959961780	CC1=NN(CC(=O)NCC=2C=CC(=CC2F)C3CC3)C=4N=CC=CC14	     -8.49
7919	Z2312778598	CC(C(=O)N1CCCCC1)N2CCN(C(=O)C3=CSC=N3)[C@@H](C)C2	     -8.49
7920	Z29885441	O=C(NCC1COC=2C=CC=CC2O1)C3=CC=C4OCCOC4=C3	     -8.49
7921	Z2053143261	CC1=NOC(=N1)C2CN(CC=3C(C)=NOC3C)CCN2C	     -8.49
7922	Z1738432853	O=C(O)[C@@H](CO)NS(=O)(=O)C=1C=CC(=CC1)C=2C=CC=CC2	     -8.49
7923	Z3026724884	CCOC1CC(CC(=O)NC2=CC=C(Cl)C=C2C3=NN=NN3)C1	     -8.49
7924	Z1130174007	CC=1C=CC=CC1C2=NOC(CN(CC=3C=CC=CC3F)C4CCOCC4)=N2	     -8.49
7925	Z445011050	CC1CCC(CN1C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4)C(N)=O	     -8.49
7926	Z2295902165	COC=1C=C(C=CC1NC(=O)CC(C)C=2C(C)=NOC2C)C(=O)O	     -8.49
7927	Z1139232259	CC=1N=CC=2CCN(CC(=O)NC3=CC=NN3C4CCCC4)CC2N1	     -8.49
7928	Z898996734	CC1=NN(CC(=O)NC2CC2C=3C=CC=C(F)C3)C(C)=C1[N+]([O-])=O	     -8.49
7929	Z51995614	CC1=CC(C)=NN1CCCNC(=O)C2=CN(CC=3C=CC=CC3)N=C2C=4C=CC=CC4	     -8.49
7930	Z364305884	O=C(CN1C(=O)CSC=2C=CC=CC21)NC3(CCCCC3)C(=O)O	     -8.49
7931	Z1997421364	CN1CC=2C=C(C=CC2NC1=O)NC(=O)[C@H]3CCCC(=O)N3	     -8.49
7932	Z454107690	CC1=C(NC(=O)C=2NC=3C=CC=CC3C2Cl)C(=O)N(C=4C=CC=CC4)N1C	     -8.49
7933	Z421641258	CC=1C=CC(=CC1C)C(=O)NCC=2C=CC(=CC2)OCC3=CC=CN=C3	     -8.49
7934	Z2294166933	O=C(NC=1C=CC(F)=C(C1)C2CC2)N3CCCC4(CCS(=O)(=O)C4)C3	     -8.49
7935	Z373771932	CC=1C=CC(=CC1F)N2CC(CC2=O)C(=O)NC=3C=NN(C)C3	     -8.49
7936	Z2973985924	O=C(NCC=1C=CC(=CC1F)C2CC2)N3CC(C3)N4CCCC4=O	     -8.49
7937	Z3394154877	CC=1N=C(NCC(C)(C)N2CCN(CC2)C(C)C)C=3C=NNC3N1	     -8.49
7938	Z4458652300	O=C(N[C@H]1C[C@@H]2CC[C@H]1N2C(=O)C=3C=CC=C(F)C3)C4CC=5C=CC=CC5C4 |&1:3,5,8,r|	     -8.49
7939	Z3190826567	CC1CN(C2=NN=C(C3=CNN=N3)N2CC4CC4)C5CCCCC15	     -8.49
7940	Z316696506	CCNC=1C=CC(=CC1NC(=O)C=2C=CC=CC2)S(=O)(=O)N3CCOCC3	     -8.49
7941	Z65749454	CN(CC(=O)NC=1C=CC=C(F)C1)C(=O)C2=CN=CN2C=3C=CC=CC3	     -8.49
7942	Z1517924821	CC(C)OC=1C=C(C=CN1)CNC(=O)C2=CSC(=N2)C3CCCO3	     -8.49
7943	Z1892625744	CC(C)OC=1C=C(C=CN1)CN(C(=O)C=2C=C(C=CN2)N3CCCC3)C4CC4	     -8.49
7944	Z1874988930	CN(CC1(O)CCCC1)C(=O)NC=2C=C(C=CN2)C(F)(F)F	     -8.49
7945	Z1755926054	CCCN1C=C(C=N1)NC(=O)N2CCOCC2C3=NN=C(O3)C(C)C	     -8.49
7946	Z1172819567	COC=1C=CC=CC1C2(CNC(=O)CN3C(=O)CCC=4C=CC=CC43)CCCC2	     -8.49
7947	Z2372329099	COC=1C=CC=2NC(=O)C(C)N(C(=O)C3=NN(C)C(C)=C3Cl)C2C1	     -8.49
7948	Z198305720	CC=1C=COC1C(=O)N2CCC3=C(C2)SC=4N=CN=C(N)C43	     -8.49
7949	Z424820486	N#CC=1C=NN2C(O)=CC(CSC3=NN=C(NC=4C=CC=CC4)S3)=NC12	     -8.49
7950	Z2410320531	CN1CCC(C1=O)N2CCC(CC2)NC(=O)CC3=NSC=4C=CC=CC34	     -8.49
7951	Z2212442105	CN1C(=O)CC=2C=C(C=CC21)NC=3N=CN=C4C3N=CN4C5CC5	     -8.49
7952	Z28345278	COC=1C=CC(=CC1)C=2N=C(NC(=O)C3=CC=C(Br)O3)SC2C	     -8.49
7953	Z2587639506	CC=1OC=2C=CC=CC2C1CNC(=O)C3CCC(NC3)C(=O)O	     -8.49
7954	Z92049555	CCCCN1N=NN=C1CN2C(=O)NC(CC=3C=CC=CC3)C2=O	     -8.49
7955	Z1355111145	COCCN1N=C(C)C(NC(=O)C2CC=3C=C(F)C=CC3O2)=C1C	     -8.49
7956	Z223603048	CC(NC(=O)C1=CC=C(NC1=O)C(F)(F)F)C=2C=CC=3OCCOC3C2	     -8.49
7957	Z73469026	CC1=NN(CC(C)C)C=2SC(=CC12)C(=O)N(C)CC=3C=CC=4OCOC4C3	     -8.49
7958	Z1987924533	CC=1C=CC(=CC1C)OCCC(=O)N2CCCC2C3COCCC3O	     -8.49
7959	Z1779245378	NS(=O)(=O)C=1C=CC=2CCCN(CC=3C=CN(N3)C4=CC=CC=C4F)C2C1	     -8.49
7960	Z2608401465	COC=1C=CC(=CC1)C=2C=CN=C(N2)C3CCN(CC3)C4=CN=C(F)C=N4	     -8.49
7961	Z1657913269	O=C(NC1CCCN(C1=O)C=2C=CC=NC2)C=3C=CC=C4C=CNC34	     -8.49
7962	Z1868649344	C[C@]12CCCN2C(=O)N(C1=O)C3CCN(CC=4C=CN=CC4)CC3	     -8.49
7963	Z183561790	NS(=O)(=O)C=1C=CC(=CC1)CNC(=O)C=2C=CC=NC2O	     -8.49
7964	Z280583002	O=C(CN1C=NN=N1)NC2=NC=C(CC=3C=C(Cl)C=C(Cl)C3)S2	     -8.48
7965	Z1565396130	O=C(C1CCOC=2C=CC=CC21)N3CCC(CC3)OCC=4C=CC(F)=CC4	     -8.48
7966	Z1682219447	CC=1C=C(C=C(C1F)S(=O)(=O)N2CCN3CCCC3C2)C(=O)O	     -8.48
7967	Z198974478	CCOC(=O)C1=C(C)NC(NC(=O)NC=2C=CC=C(C)C2)=C1C	     -8.48
7968	Z2832191125	CC=1C=CC(NCCC2=NN=C3C(=O)N(C)CCN23)=C(C1)[N+]([O-])=O	     -8.48
7969	Z15671785	CC1(NC(=O)N(CC(=O)NC2=CC=C(Cl)C(=C2)C(F)(F)F)C1=O)C3CC3	     -8.48
7970	Z2764135020	CN(C[C@H]1OCC[C@H]1C2=NC=NN2)C(=O)C3=NNC4=CC=CC=C34	     -8.48
7971	Z2003316776	COCC1(CNC(=O)NC=2C=CC=C(C2)C(=O)NC3CC3)CCC1	     -8.48
7972	Z2762358505	NC(=O)[C@]12CN(C[C@@H]2COCC1)C(=O)C=3OC=C4CCCC34	     -8.48
7973	Z1816163651	CC1=NNC(C)=C1CC(=O)NC=2C=CC=CC2OCC3=CSC=N3	     -8.48
7974	Z1208157951	CN1CCN(CC=2C=CC=CC21)S(=O)(=O)C3=CNC4=NC=CC=C34	     -8.48
7975	Z1472866229	CC=1C=C(C)N(N1)C=2C=CC(=CN2)C(=O)NC3C4CCC5=CC=CC=C5C34	     -8.48
7976	Z3091743209	CC1=NNC(CNC=2N=C(C)N=C3NN=CC23)=C1C	     -8.48
7977	Z1982328383	CCC1=NSC(=N1)N2CCN(CC2)C(=O)C3CCN(CC(F)F)CC3	     -8.48
7978	Z27726601	COC=1C=CC(=CC1S(=O)(=O)N2CCCC2)C(=O)N3CC(C)OC(C)C3	     -8.48
7979	Z352539078	O=C(NC1=NN=CN1)C2=CN(CC=3C=CC=CC3)N=C2C=4C=CC=CC4	     -8.48
7980	Z815803500	OCCN1C=C(C=N1)NC=2N=C(N=C3C=CC=CC23)C4=CC=CS4	     -8.48
7981	Z1648214721	CC1(CCCOC1)C(=O)NC=2C=CN(N2)C=3C=CC=C(C3)C(F)(F)F	     -8.48
7982	Z2411625570	CC1=CC=C(S1)C(=O)NC2CCN(CC3=CN=C(N(C)C)N3C)CC2	     -8.48
7983	Z1929427577	CCC=1C=CN=C(C1)C(=O)N2CCCC3(C2)NC(=O)NC3=O	     -8.48
7984	Z2058847924	O=C(NCC=1N=CC=CC1O)C2CCC=3NN=NC3C2	     -8.48
7985	Z2064965304	CC1=NOC(=N1)C2CCN(C2)C(=O)C3=C(Cl)C=4C=CC=CC4N3C	     -8.48
7986	Z2011010152	CN(C)CC=1C=CC=C(C1)NC(=O)NC(C)(C)C(=O)NCC(C)(C)C	     -8.48
7987	Z2045689222	CN(C)S(=O)(=O)C=1C=CC=C2CN(CCC12)C3CCN(C3=O)C=4C=CC=CC4	     -8.48
7988	Z1719357633	CC1=CC(C(=O)N2CCN(CC2)C(=O)NC3=CC=CC(C)=C3)=C(O1)C(F)(F)F	     -8.48
7989	Z3687116512	C[C@@H]1COC[C@@](CO)(CNC(=O)C=2C=CC=CC2C=3C=CN=CC3)N1C	     -8.48
7990	Z2392506687	CNC(=O)C1(COC)CCCN1C(=O)C2=CC(=NN2)C(F)(F)F	     -8.48
