Rank	Ligand	SMILES	Binding_Affinity(kcal/mol)
5546	Z384359142	CC=1OC(=NC1CC(=O)NCC2CCOC2)C=3C=CC=CC3	     -5.95
5547	Z2068224500	O=S(=O)(NC=1C=CC=CC1C2=NC=C3CCCCN23)C=4C=COC4	     -5.95
5548	Z298879168	O=C(NC=1C=CC=C2CNC(=O)C12)C3=CC=C(S3)C=4C=CC(F)=CC4	     -5.95
5549	Z2390782531	NC(=O)CC1(O)CCCN(C1)C(=O)CC2=CC=C3OCCC3=C2	     -5.95
5550	Z2993959652	CCN1CCC(CNC(=O)C2=NC(=NS2)C=3C=CC=CC3)CC1	     -5.95
5551	Z1096614638	CCC=1C(=NNC1NC(=O)C=2C=CC=C(C2)C(N)=O)C=3C=CN=CC3	     -5.95
5552	Z2370663132	CN1C=CN=C1N2CCC(CC2)NS(=O)(=O)C=3C=CC=C4CCOC34	     -5.95
5553	Z29950321	COC=1C=CC(=CC1NC(=O)C23CC4CC(CC(C4)C3)C2)NC(C)=O	     -5.95
5554	Z1902788949	OC1CN(CC2=NC(CC=3C=CC=C(F)C3)=NO2)CC41CC4	     -5.95
5555	Z822043622	NC(=O)C(C=1C=CC=CC1)N2CCC(CC2)NC(=O)C=3C=CSC3	     -5.95
5556	Z1192726273	O=C(NC=1C=CC(=CC1)NC=2C=CC=CC2)C3COC=4C=CC=CC43	     -5.95
5557	Z1569283190	CC1=CC(C)=NC2=NC=C(CN3CCOC4(CCCC4)C3)N12	     -5.95
5558	Z193959214	C=1C=CC(CSC2=NN=C(O2)C3COC=4C=CC=CC4O3)=NC1	     -5.95
5559	Z31503892	NS(=O)(=O)C=1C=CC(F)=C(C1)C(=O)NC=2C=CC=CC2	     -5.95
5560	Z30856962	CCOC=1C=C(C=C(Br)C1OC)C(=O)NCCC=2C=CC(=CC2)S(N)(=O)=O	     -5.95
5561	Z2767876619	CN(C)C1CCN(CC2=CN(C)N=C2C(=O)N3CCCC4=NNC=C43)C1	     -5.95
5562	Z166669156	CC1=CC(=NO1)NC(=O)N2CCC(CC2)C(=O)NC=3C=CC=CC3	     -5.95
5563	Z1236702040	O=C(NCC1CCOCC1)N2CCC(CC=3C=CC(F)=CC3)C2	     -5.95
5564	Z107728166	N#CC=1C=CC(=CC1)CN2N=NN(C2=O)C=3C=CC=CC3Cl	     -5.95
5565	Z70623859	O=C(C=1C=CC(=CC1)N2C=CC=N2)N3CCN(CC4CCCO4)CC3	     -5.95
5566	Z2897866841	CC(C)[C@@H]1C[C@H](NC(=O)C2=CN(CC(=O)O)N=N2)C=3C=CC=CC31 |&1:3,5,r|	     -5.95
5567	Z4335748669	CC=1C=C(C)N(N1)C=2C=CC=C(C2)NC(=O)C3=NN4C=CC=NC4=C3Cl	     -5.95
5568	Z1272569575	CC1CC(NC=2C=CC(=CN2)C(=O)N(C)C)C(=O)N1C=3C=CC=CC3	     -5.95
5569	Z2113194550	O=C1CN(CC=2C=CC(F)=CC2)C(=O)N1CC3=NOC=4CCCCC34	     -5.95
5570	Z811626320	CC1=C(C=NN1C=2C=CC=CC2C)C(=O)N(C)C3=CC=C(F)C(F)=C3	     -5.95
5571	Z1366132628	CN(C)C1(CNC(=O)N2CCC=3C=C(OC3C2)C=4C=CC=CC4)CCOCC1	     -5.95
5572	Z1186127855	CS(=O)(=O)N1CCCC(C1)NC(=O)NC2CCN(C2=O)C=3C=CC=CC3F	     -5.95
5573	Z394278516	CCC=1N=NSC1C(=O)NCC2(CCOCC2)C=3C=CC=CC3	     -5.95
5574	Z2761857858	CN(C)C(=O)C1CC(=O)N(C1)C2CN(CC=3C=CC=C4C=CNC34)C2	     -5.95
5575	Z605924652	O=C(NC=1C=CC(=CC1)N2C=CNC2=O)C=3C=CC4=CC=CC=C4N3	     -5.95
5576	Z1856415096	CC=1C=C(NC(=O)NC2=CC(=CC=C2Cl)C(=O)N(C)C(C)C)NN1	     -5.95
5577	Z1653300351	CC1=NNC(C)=C1NC(=O)CN2CCC(C2)OC3=CC=CC(F)=C3	     -5.95
5578	Z2407940590	O=C(C=1C=CC=2NC(=NC2C1)C(F)F)N3CCCC(C3)N4C=CN=N4	     -5.95
5579	Z1232315352	CC(C)N1C(CCNC(=O)C2=NNC=3CCCC23)=NC=4C=CC=CC41	     -5.95
5580	Z1802786790	CC=1C=CC(=C(C)C1)N2C=C(C=N2)NC(=O)C3CCOCC3	     -5.95
5581	Z91829549	COC=1C=CC=C(C1)NC(=O)COC(=O)C2=NNC(=O)C3=CC=CC=C23	     -5.95
5582	Z1563786414	COC=1C=CC=C(C1)C(=O)N2CCN(CC3=CN=C(S3)C4CCCC4)CC2	     -5.95
5583	Z45645823	O=C(C=1C=CC=CC1NS(=O)(=O)C=2C=CC=C(C2)C(F)(F)F)N3CCCC3	     -5.95
5584	Z2607611078	O=C(O)C1(CC=CC1)C(=O)N2CCC(CC2)C3=NN=C4CCCN34	     -5.95
5585	Z15485924	NC(=O)NC(=O)COC(=O)C1=CC=C2N=CSC2=C1	     -5.95
5586	Z885356426	O=C(NC=1C=CC=C(C1)COC2CCCCC2)N3CCCC3	     -5.95
5587	Z1866456837	CCC1OCCCC1C(=O)N2CCC(CC2)C=3C=NN(C3)CC	     -5.95
5588	Z1763900640	CC1=NN=C(O1)C(C)NC=2C=NN(C2C)C=3C=C(C)C=CC3C	     -5.95
5589	Z2370934707	CC1=CC=CC(CN(C)C(=O)NC[C@@H]2CC[C@H](CC2)C(N)=O)=C1C	     -5.95
5590	Z14145780	CCC1CCC2(CC1)NC(=O)N(CC(=O)NCCC=3C=CC=CC3)C2=O	     -5.95
5591	Z2523182582	COCC1CCN(CC2=CC=C(C=C(O)C2=O)C(C)C)CC1	     -5.95
5592	Z2015658120	C=CC=1C=CC(=CC1)C(=O)N2C(C)CCC3OC(CC32)C(=O)OC	     -5.95
5593	Z351219854	COC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC2)C(C(=O)O)C=3C=CC(C)=CC3	     -5.95
5594	Z2282926682	C[C@H]1COCCN1C(=O)CC=2C=CN(N2)C=3C=CC=CC3	     -5.95
5595	Z1863665673	C#CCC1NC(=O)N(CC(O)CN2C=3C=CC=CC3C=4C=CC=CC42)C1=O	     -5.95
5596	Z15868969	O=C(COC=1C=CC(=CC1)NC(=O)C=2C=CC=CC2)NC3=CC=C4OCOC4=C3	     -5.95
5597	Z182816970	CC=1C=CC=CC1NC(=O)CC2=CSC3=NC(=CN23)C4=CC=CS4	     -5.95
5598	Z24547174	CC=1OC=CC1C2=NN=C(SCC(=O)NC(C)C=3C=CC(F)=CC3)N2CC=4C=CC=CC4	     -5.95
5599	Z55163993	O=C1C2=C(N=C3C=4C=CC=CC4C=NN13)SC=5CCCCC52	     -5.95
5600	Z2379493754	CC1=NN=C(CC(=O)N2C(C)CN(CC2C)C(=O)C(C)(C)C)S1	     -5.95
5601	Z14091795	CC1(NC(=O)N(CC(=O)NCC=2C=CC(F)=CC2)C1=O)C3=CC=CC=C3Cl	     -5.95
5602	Z2590862959	CCN1N=CC(CNC2CC3(C2)CCCCC3)=N1	     -5.95
5603	Z2969381917	COC=1C=CC=2N=CC=C(C2C1)N3CCN4C(=NN=C4C3)C5CC5	     -5.95
5604	Z223327658	CC1=NN(CC=2C=CC(F)=CC2)C=3SC(=CC13)C(=O)NCC4=NN=C5CCCN45	     -5.95
5605	Z1517275641	CC=1ON=CC1C(=O)NC=2C=CC(=CC2)NC(=O)C(C)C3CCOCC3	     -5.95
5606	Z2042388595	CN1C=CC=2C=CC(=CC2C1=O)NS(=O)(=O)C=3C=CC=CC3C#N	     -5.95
5607	Z1917838787	CN1N=C(C=C1NC(=O)NCC=2C=CC=NC2)C3=CC=C(F)C=C3F	     -5.95
5608	Z653327104	CC1=CC(C)=NN1CC(C)CNC(=O)C2CCN(CC2)C(=O)C3=CC=CN=C3	     -5.95
5609	Z436026462	O=C(NC=1C=CC=C(C1)N2C=CC=N2)N3CCC(CC3)C=4C=CC=CC4	     -5.95
5610	Z1243797401	CC1=NOC(CN2CCN(CC2)C(=O)NC=3C=CC=C(Cl)C3C)=N1	     -5.95
5611	Z1940167656	CS(=O)(=O)C1(CC1)C(=O)NC=2C=CN(N2)C=3C=CC=C(C3)C(F)(F)F	     -5.95
5612	Z2277301715	O=S(=O)(CC1CCCC1(F)F)NC23CCC(CC2)C3	     -5.95
5613	Z1615221007	CCC(C)N1N=C(C=C1C)C(=O)N2CCN3C(=NN=C3C2)C=4C=CC=CC4	     -5.95
5614	Z1213669783	CS(=O)(=O)C=1C=CC=2N=C(NC(=O)C3=CC(=NN3)C4=CC=CC=C4O)SC2C1	     -5.95
5615	Z1591898822	CS(=O)(=O)C=1C=CC(=CC1)S(=O)(=O)NC2(CO)CCC2	     -5.95
5616	Z346086406	CC=1C=CC(=CC1)CN(C(=O)CC=2C=CC=C3C=CC=NC23)C4CC4	     -5.95
5617	Z15789377	CCN(C(=O)CN1C(=O)NC(CC=2C=CC=CC2)C1=O)C3CCCCC3	     -5.95
5618	Z27434417	CC(C)C(=O)NC1=CC=CC(=C1)S(=O)(=O)NC=2CCCN2	     -5.95
5619	Z1217535608	CCN(C=1C=CC=C(F)C1)S(=O)(=O)C2=CC=C3CCNC(=O)C3=C2	     -5.95
5620	Z1439312805	CC=1N=C(CN2CCC(CNC(=O)CNC(=O)C3=CC=CN=C3)CC2)OC1C	     -5.95
5621	Z2128335229	CC=1C=C(CCNC(=O)N2CCC[C@H]3C(=O)N(C)C[C@H]32)ON1	     -5.95
5622	Z2752854487	O=C(NC=1C=CC=C(Br)C1)N[C@@H]2CS(=O)(=O)C[C@H]2O |&1:11,17,r|	     -5.95
5623	Z2896134574	CC(=O)N1CCC[C@@H](C2=NN=C(NC3(C)CCC3)O2)[C@H]1C |&1:7,19,r|	     -5.95
5624	Z1079359176	CN1C=C(C=N1)C(=O)NCC2CCN(CC2)C(=O)CC=3C=CC=CC3	     -5.95
5625	Z2000016770	CC1=NOC=2N=CN=C(NC3CCOC4(CCSC4)C3)C12	     -5.95
5626	Z2624307865	CCN1C(=O)CC[C@H](C(=O)NCC=2C=NC=3C=CC=CC3C2)[C@H]1C4=CC=NN4C |&1:7,22,r|	     -5.95
5627	Z1544075531	CN1CCC(CNC(=O)C=2C=NNC2)C1C3=CC=C(Cl)C(F)=C3	     -5.95
5628	Z1233955957	CC1=CC(=NO1)NC(=O)CNC=2C=C(C=CC2C)C(=O)N3CCOCC3	     -5.95
5629	Z17101345	O=C(CSC1=NC=2C=C(Cl)C=NC2N1)N3CCN(CC3)C(=O)C4=CC=CO4	     -5.95
5630	Z2335598378	CC1=C(N=NN1C)NC(=O)CNC(=O)C=2C=CC(=CC2)C(C)(C)C	     -5.95
5631	Z827225248	COC=1C=CC=2C=C(NC2C1)C(=O)NCC=3C=CC=CC3N4CCOCC4	     -5.95
5632	Z51893492	O=C(NC(C=1C=CC=CC1)C=2C=CC=CN2)C=3C=CC=C(C3)S(=O)(=O)NC4CC4	     -5.95
5633	Z426601870	CC(C)(C)C1=NC(CN2C(=O)NC3(CCCC3)C2=O)=NO1	     -5.95
5634	Z2443943654	CN1N=CC=C1S(=O)(=O)N2C[C@@H](N)[C@@H](C2)C=3C=CC=CC3	     -5.95
5635	Z822030814	O=C(NC1CCN(CC=2C(F)=CC=CC2Cl)CC1)C3=CC=CS3	     -5.95
5636	Z4515316464	CC=1C=CC(=CC1)NC=2SC=NC2C(=O)N3C4CCC3CCC4	     -5.95
5637	Z440955068	O=C(CN1CCC(CC1)NC=2N=CN=C3SC=C(C=4C=CC(F)=CC4)C23)NC5CC5	     -5.95
5638	Z166959692	[O-][N+](=O)C=1C=CC2=C(C1)OC(=O)N2CC(=O)NC3=NC=4C=CC=CC4S3	     -5.95
5639	Z1622786911	CC(NC(=O)NC=1C=CC(=CC1)N2N=CC=3C=CC=CC32)C=4C=CN=CC4	     -5.95
5640	Z2225688879	CC(C)N(C)C=1C=CC=CC1NC(=O)C2CCN(CC2)C3CC3	     -5.95
5641	Z30165015	O=C(NCC=1C=CC=CN1)C=2C=CC(=CC2)N3CCCC3=O	     -5.95
5642	Z1081611664	O=C(NC1=NN=CN1)C=2C=C(N=C3ON=C(C23)C4CC4)C=5C=CC=CC5	     -5.95
5643	Z1729668084	CC=1C=CC=C(F)C1S(=O)(=O)NC=2C=C(ON2)C(C)C	     -5.95
5644	Z2223976929	CC=1C=C(NN1)C2CCN(CC2)C(=O)CCC=3C=CN(C)N3	     -5.95
5645	Z1413700501	O=C(O)C1CN(C(=O)CC2=CCCCC2)C3=CC=CC=C31	     -5.94
5646	Z989733706	CC(C=1C=CC=CC1)N(C)C(=O)CN2CCC(CC2)C3=CC=NN3	     -5.94
5647	Z1671133943	O=C(NC=1C=CC=2CCC(=O)NC2C1)N3CCCCC3C=4C=NNC4	     -5.94
5648	Z3416606575	CC(C(=O)N1CCOC2(CCS(=N)(=O)CC2)C1)C=3C=CC(F)=CC3F	     -5.94
5649	Z1867170854	O=C(CN1C=C2C=CC=CC2=N1)N3CCC(CC3)C=4C=CN=CC4	     -5.94
5650	Z934849310	O=C(NC=1C=CC=2N=CNC(=O)C2C1)C3(CC3)C4=CC=CC(Cl)=C4	     -5.94
5651	Z2053953496	CN1CCC[C@H](CNC=2C=CC(=NN2)C(N)=O)[C@H]1C=3C=CC=CC3	     -5.94
5652	Z92094051	O=C(NC1CC1)C(SC2=NC=3C=CC=CC3C(=O)N2C4CCCC4)C=5C=CC=CC5	     -5.94
5653	Z2608014995	CC(C)CN1N=NC=2CCC(CC21)C3=NC(=NO3)C=4C=CC=5OCCOC5C4	     -5.94
5654	Z3053812183	CC(C)(O)C1CCN(C1)C(=O)C(C)(C)CC=2C=CC(O)=CC2	     -5.94
5655	Z1732549698	COC=1C=CC(=CC1)C2=NN=C(NC(=O)NCC3CC3)S2	     -5.94
5656	Z943252736	COC=1C=CC=CC1CC2CCCN2C(=O)C=3C=CC=4NC=NC4C3	     -5.94
5657	Z271623252	CCC=1C=CC=C(C1)NC(C)C(=O)NC=2C=CC=C(C2)NC(C)=O	     -5.94
5658	Z2384457927	CC=1N=C(NCC2=NN=C(O2)C3CCCOC3)C(Cl)=CC1C#N	     -5.94
5659	Z645852872	NC(=O)C1CCN(C1)C=2N=C(N=C3C=CC=CC23)C=4C=CN=CC4	     -5.94
5660	Z195418484	CNS(=O)(=O)CC=1C=CC(=CC1)CNC(=O)C2=CN(CC=3C=CC=CC3)N=C2C=4C=CC=NC4	     -5.94
5661	Z4119251710	CC1=NC(C)=C(S1)C(=O)NCC(C)(C)C2=COC(=N2)C=3C=CC=CC3	     -5.94
5662	Z596250318	CCC(=O)N1CCCC1C2=NC=3C=CC=CC3N2CCOC=4C=CC=C(C)C4	     -5.94
5663	Z1239777367	CCC=1C=CC(=CC1)NC(=O)C=2C=C(C=CC2F)N3CCNC3=O	     -5.94
5664	Z2044582739	CCN(C(=O)C1CCS(=O)(=O)C=2C=CC=CC21)C=3C=CC(Cl)=CC3F	     -5.94
5665	Z733555854	O=C(NCCC=1C=CC=C2C=CC=CC12)C3=CNC(=O)C(Cl)=C3	     -5.94
5666	Z4666867117	CNC=1C=CC(=NC1)C(=O)N(CC=2C=CC(C#N)=CC2)CC=3C=CC=C(F)C3	     -5.94
5667	Z1098707552	O=C(CC=1C=CC=C(Cl)C1)NC2=NNC=3C=CC(F)=CC23	     -5.94
5668	Z285572078	CC=1C=CC=C(C1)C2NC(=O)NC=3CN(CC4CCCO4)C(=O)C32	     -5.94
5669	Z990831840	OCCN1N=CC=2C(=NC=NC21)NC(C=3C=CC=CC3)C=4C=CC=CC4	     -5.94
5670	Z1127029257	CC=1NC(=NC(=O)C1CC(=O)N2CC(C)CC(C)C2)C=3N=CC=CN3	     -5.94
5671	Z1129904387	CC1=CN2N=C(SC2=N1)N3CCCC(CN4CCN(C)CC4)C3	     -5.94
5672	Z1412909968	O=C(NC=1C=CC=C(C1)OC=2C=CC=CC2)C(=O)NC3CCC=4C=NNC4C3	     -5.94
5673	Z1450106268	COC=1C=C(C=CC1O)C2=NC(=CS2)CN3CCC(C3)OC=4C=CC=NC4	     -5.94
5674	Z3690566722	O=C(O)C1=NNC=2C=CC(=CC12)OCC=3C=CC=C(C3)N4C=CC=N4	     -5.94
5675	Z364699536	CC=1C=CC(=CC1)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CN=C3	     -5.94
5676	Z192601432	O=C(CCC=1C=CC=2OCOC2C1)NC3=NC=4C=CC=CC4N3	     -5.94
5677	Z69031896	O=C(C=1C=CC=CC1C2=NC=3C=CC=CC3S2)N4CCC4	     -5.94
5678	Z52584759	O=S1(=O)CCC(C1)NC=2N=CN=C3C=C(SC23)C=4C=CC(F)=CC4	     -5.94
5679	Z401387296	COC=1C=CC(=CC1C)S(=O)(=O)NC2=NC=C(C)S2	     -5.94
5680	Z2866904538	C#CCCC1(CCC(=O)NCC=2C=CC=C(C2)N3CCCC3=O)N=N1	     -5.94
5681	Z1906990672	NC(=O)C=1N=CC=CC1C(=O)N2CCCC3(C2)OCC=4C=CC=CC43	     -5.94
5682	Z283830682	CCOC=1C=C2CC(C)OC2=CC1CNC(=O)C=3C=CC=C4C=NNC34	     -5.94
5683	Z2766491031	CN1N=CC(=C1C(=O)N2CCC(CC2)[C@@H]3CC[C@@H](O3)C(N)=O)C4CC4	     -5.94
5684	Z1095441008	CC1CCCCN1C(=O)CN2C(=O)NC(C)(C2=O)C=3C=CC=CN3	     -5.94
5685	Z753848878	CC(NC(=O)C(=O)NC=1C=NC=2C=CC=CC2C1)C=3C=CC(F)=CC3F	     -5.94
5686	Z1919209518	CC(C)NC(=O)NC=1C=C(ON1)C2(C)CCCC2	     -5.94
5687	Z457580642	CC=1C=CC(=CC1OC(C)C(=O)N(C)CC2=NC=3C=CC=CC3C(=O)N2)C(C)C	     -5.94
5688	Z2110455428	O=C(NC1=CNN=C1C2=NC=CS2)N3CC(C=4C=CC=CC4)C5COCCC53	     -5.94
5689	Z1445207038	CN(CC(=O)N1CCC(CC1)C(=O)O)C(=O)C2CC3=CC(F)=CC=C3O2	     -5.94
5690	Z1444767832	O=C(O)C1COCCN1C(=O)C=2C=C(C=CC2Cl)N3CCNC3=O	     -5.94
5691	Z3668902515	C1=CC(=NN1)C=2C=CC=C(C2)NCC=3C=CC(=NC3)C4CC4	     -5.94
5692	Z91713562	CC=1N=C2C=CC=CC2=NC1CN3C(=O)NC(C)(C3=O)C=4C=C(F)C=CC4F	     -5.94
5693	Z2505228296	C1=CC(=CN=C1)C2=NC(=NO2)C3(CCC3)C=4C=CN=CC4	     -5.94
5694	Z2179510560	CN(CC(O)CN1C(=O)NC(C)(C1=O)C2CCCCC2)C3CC3	     -5.94
5695	Z423126290	O=C(NC=1C=CC=C(C1)N2CCNC2=O)C=3C=CC(Cl)=CC3	     -5.94
5696	Z2387227497	CO[C@@H]1CN(CC2=NOC(=N2)C(C)C)C[C@H]1C3=CN(C)N=N3	     -5.94
5697	Z108763592	COC(=O)C=1C=CC(=CC1)CNC(=O)C=2C=CC(Cl)=CC2N3CCCC3=O	     -5.94
5698	Z2169256761	O=C(CN1CCN(CC1)S(=O)(=O)C=2C=CNN2)NC(C3CC3)C4CC4	     -5.94
5699	Z2736586051	CC1=NC(C)=C(CN2CCCC(C2)C=3C=CC(=CC3)C(=O)O)S1	     -5.94
5700	Z204004646	NC(=O)C1CN(CCN1)C=2N=C(N=C3SC=4CCCC4C23)C=5C=CC=NC5	     -5.94
5701	Z573472408	O=C(CCN1CCCC(C1)C(=O)NC=2C=NC=CN2)NC3=CC=CC=C3Cl	     -5.94
5702	Z1315948529	CN1C=C(C=N1)N2CCN(CC2)C(=O)CN3N=C(C=CC3=O)C=4C=CC=CC4	     -5.94
5703	Z164889076	CC(C)C=1C=CC(=CC1)CN(C(=O)CC2=COC(=N2)C=3C=CC=CC3)C4CC4	     -5.94
5704	Z26824092	CCC1=NN=C(NC(=O)C=2C=CC=C(C2)S(C)(=O)=O)S1	     -5.94
5705	Z94793751	COC=1C=CC(=CC1Br)C2NC(N)=NC3=NC=4C=CC=CC4N32	     -5.94
5706	Z2170543108	C1=CN(C=N1)C=2C=CC=C(C2)NCC3=CC(=NN3)C=4C=CC=CN4	     -5.94
5707	Z1082845448	CC(=O)NCC1=CC=C(O1)C2=CSC(=N2)C=3C=CC=C(O)C3	     -5.94
5708	Z17586395	CC1=NN(C(C)=C1NC(=O)CSC2=NN=C(NC(C)C)S2)C=3C=CC=CC3	     -5.94
5709	Z490783888	COC=1C=CC=C(C1)CN(C)C(=O)NCC2=CN(CC=3C=CC=CC3)N=C2C=4C=CC=CC4	     -5.94
5710	Z27850334	O=C(NC1=NC(=CS1)C=2C=CC=CC2Cl)C3=CC=C4NC=NC4=C3	     -5.94
5711	Z785032984	CC1=CC2=NN=C(SCCC(=O)NC=3C=CC(C#N)=C(Cl)C3)N2C(C)=N1	     -5.94
5712	Z89668711	CC1=CC(CSC2=NN=NN2C=3C=CC=CC3)=NO1	     -5.94
5713	Z1575145489	CN1CCN(CC1)C(C(=O)NC=2C=CC(=CC2)CO)C=3C=CC=CC3	     -5.94
5714	Z2764300211	CNC(=O)C1CC(=O)N(C1)C2CN(C2)C(=O)C=3C=CC=4COCCC4C3	     -5.94
5715	Z425048298	NC(=O)CN1C=C(C=N1)NC(=O)C2=CC(=C(S2)N3CCOCC3)C=4C=CC=CC4	     -5.94
5716	Z3463385022	CC(C)(C)CC1CNC(=O)N(CC=2C=CC(Br)=CN2)C1=O	     -5.94
5717	Z2272815781	O=C(O)C1=CC=C(S1)C(=O)N2CCC(CC2)C3CCCO3	     -5.94
5718	Z2017131605	CCCCS(=O)(=O)N1CCC(CNC=2N=CC=CN2)C1	     -5.94
5719	Z1952756695	CS(=O)(=O)C1(CCC1)C(=O)NC=2C=CN(N2)C=3C=CC=C(C3)C(F)(F)F	     -5.94
5720	Z1171566167	O=C(C1=CC=2C(F)=CC=CC2S1)N3CCC(CC3)C4=NN=CN4C5CC5	     -5.94
5721	Z24514489	COC=1C=C(C)C(=CC1OC)CN2C(=O)NC(C)(C2=O)C=3C=CC=4CCCC4C3	     -5.94
5722	Z1390337924	O=C(CC=1C(F)=CC=CC1F)N2CCCC(C2)C3=NN=C4CCCN34	     -5.94
5723	Z110080760	CC1=NOC(C)=C1CCC(=O)NC(C2=NC=CN2C)C=3C=CC(Cl)=CC3	     -5.94
5724	Z196908638	O=C(COC=1C=CC=CC1Cl)NC2=CC(=NO2)C=3C=CC=CC3	     -5.94
5725	Z2707487123	COC1CCN(C1)[C@H]2CCC[C@H]2NCC=3N=NN(C)N3 |&1:7,11,r|	     -5.94
5726	Z1470591402	CC(=O)N1CCC=2C=C(C=CC21)S(=O)(=O)N(C)C=3C=CC=CC3N(C)C	     -5.94
5727	Z52347775	O=C(C=1C=C(F)C(F)=CC1Cl)N(CC2=NN=C(O2)C3=CC=CC=C3Cl)C4CC4	     -5.94
5728	Z1957050529	CCN1C(C)=NN=C1CS(=O)(=O)C2=NNC(CC=3C=CC=CC3)=N2	     -5.94
5729	Z131490084	O=C(C1=CC=C(Br)S1)N2CCCC2C3=NN=C4C=CC=CN34	     -5.94
5730	Z1993941127	CN1N=NC(CN2CCCC(C2)OC=3C=CC(Cl)=C(Cl)C3)=N1	     -5.94
5731	Z2053968368	CC=1N=C2C=CC(=NN2N1)N(C)C[C@@H]3CCCN(C)[C@H]3C4=CC=NN4C	     -5.94
5732	Z1870089936	O=C1[C@H]2CCCN2C(=O)N1C3CCN(C3)C=4C=CC(Cl)=CC4	     -5.94
5733	Z1856420578	CC=1C=C(NC(=O)NC2=NN=C(CC=3C=CC=CC3F)S2)NN1	     -5.94
5734	Z1518430209	CC=1C(=CC=CC1[N+]([O-])=O)CC(=O)N2C(C)CN(C)CC2C	     -5.94
5735	Z2058851818	CN1C[C@@H]2[C@@H](CCCN2C(=O)NCC3(CCOCC3)C=4C=CC(F)=CC4)C1=O	     -5.94
5736	Z1369621197	N#CC(C=1C=CC=CC1)C2CCCN2C(=O)NC=3C=CC=4NC(=O)COC4C3	     -5.94
5737	Z1833748445	C#CC(C)NC(=O)NC=1C=CC(OCC=2C=CC=CN2)=C(Cl)C1	     -5.94
5738	Z2721902412	CC1CC(CN1C(C(=O)O)C=2C=CC=NC2)C=3C=CC(Br)=CC3	     -5.94
5739	Z3827541742	CC(C)N1CCC(CC1)NC=2N=C(N=C3C=CC=CC23)NC4CC4	     -5.94
5740	Z368703120	O=C(NC1CC1)C=2C=CC(=CC2)NCC3=NC(=NO3)C=4C=CC(=CC4)C(F)(F)F	     -5.94
5741	Z1625824173	CC1=NOC(COCC(=O)N2CCOCC2C=3C(C)=NN(C3C)C=4C=CC=CC4)=N1	     -5.94
5742	Z2298841135	O=C(NC[C@@H]1CCC[C@H]1O)C2=CC=C3NC(=O)OC3=C2	     -5.93
5743	Z2950527451	CC=1N=NC=CC1NC(=O)NCC=2C=CC=3OC(C)CC3C2	     -5.93
5744	Z1172147360	CCC=1C=CC(=CC1S(N)(=O)=O)NC(=O)N2CCOC(C)C2	     -5.93
5745	Z1626147685	CC(C)CN1C=CN=C(C1=O)N2CCCC(C2)S(=O)(=O)N3CCOCC3	     -5.93
5746	Z2505230299	C1=CC(=CC=N1)C2(CCC2)C3=NOC(CC4CC4)=N3	     -5.93
5747	Z2436148346	NC(C(=O)NC=1C=CC(=CC1)CN2C=NC=3C=CC=CC32)C4CCOCC4	     -5.93
5748	Z2156729585	CC[C@H](C)[C@H](NC(C)=O)C1=NC(=NO1)C2=CN=C3C=CC=CC3=C2	     -5.93
5749	Z131154980	CC1=NC(=NN1C=2C=CC(Cl)=CC2)C(=O)N3C=4C=CC=CC4CC3C	     -5.93
5750	Z1883266885	C1CC1C2=NN=C(O2)N3CCC4(C3)CCOCC4	     -5.93
5751	Z2398045622	CN1C=CN=C1[C@@H]2OCCC[C@H]2CN3CCN(CC3)C4=CC=CN=N4	     -5.93
5752	Z139955036	CC=1N=C(SC1C(=O)NCCN2CCOCC2)C=3C=CC(F)=CC3	     -5.93
5753	Z1442386968	O=C(NC=1C=CC(=NC1)OC=2C=CC(F)=CC2)C(=O)NC3CCC=4NN=CC4C3	     -5.93
5754	Z2215641045	CC(C=1C=NC=CN1)N2CCC3=C(C2)N=NN3C=4C=CC=CC4	     -5.93
5755	Z2142486014	COC(=O)C=1C=CC(=CC1)C2=CSC(=N2)NC(=O)C3=CC=NC(=C3)NC(=O)C4CC4	     -5.93
5756	Z2228034051	CCOC1(C)CCN(CC1)C(=O)C2CCN(CC2)C=3C=CN=CC3C	     -5.93
5757	Z1888590593	C=1C=CC=2C(=NC=NC2C1)NCC3CCN(CC3)C4CC4	     -5.93
5758	Z4114500871	O=C(O)C1=COC=2C=C(NC12)C(=O)NC3C=4C=CC=CC4CC53CC5	     -5.93
5759	Z339393466	O=C(C1=CC(=O)C=2C=C(Cl)C=CC2O1)N(CC3=CC=CO3)CC=4C=CC(F)=CC4	     -5.93
5760	Z1884414681	CCS(=O)(=O)C1CCN(CC1)C(=O)NC2C3CC4=CC=CC=C4C23	     -5.93
5761	Z27336604	CCOC(=O)C=1SC(=CC1C)NC(=O)C=2C=CC(=CC2)S(=O)(=O)N3CCCC3	     -5.93
5762	Z1268947754	CCCCC1=NC(CN2CCOC(C2)C3=NC(C)=NN3)=NO1	     -5.93
5763	Z1840333921	CC(C=1C=CC=C(O)C1)N(C)C(=O)C2=CN(N=N2)C(C)(C)C	     -5.93
5764	Z1276209146	CCN(CC1CCN(CC1)C2=CC=CC=N2)C(=O)C3=NNC(C)=C3C	     -5.93
5765	Z1178611058	CC=1N=C(CN2CCC(CNC(=O)C=3C=CC(C)=CC3O)CC2)OC1C	     -5.93
