Rank	Ligand	SMILES	Binding_Affinity(kcal/mol)
3337	Z1914221066	CC=1C=CC(=CN1)S(=O)(=O)NC=2C=CC=C3C=CC=NC23	     -3.37
3338	Z3188850093	O=C(NCC1=NC(=NN1)C2=CC=CO2)C3CC=4C=CC=NC4C3	     -3.37
3339	Z3681332475	[O-][N+](=O)C=1C=CC=CC1S(=O)(=O)N2CCN(CC2)C=3C=C(Cl)C=CC3Cl	     -3.37
3340	Z2014454046	O=C(NC1=CNN=C1C=2C=CC=CC2F)C3=NOC=4CCCCC34	     -3.37
3341	Z435729478	CS(=O)(=O)CC1CCCN(C1)C(=O)C2=CSC=3C=CC=CC23	     -3.37
3342	Z25106491	O=C(CSC1=NN=CS1)N2CC(=O)NC=3C=CC=CC32	     -3.37
3343	Z1449934969	C1=COC(=C1)C2=NC(=CS2)CN3CCC(C3)OC=4C=CC=NC4	     -3.37
3344	Z2482051944	O=C(O)CC=1C=CC=C(C1)NC(=O)CC2=CN3CCCCC3=N2	     -3.37
3345	Z2438034868	CC=1C=CC=C(C1C)C(NS(=O)(=O)C2=CN=NN2C)C(=O)O	     -3.37
3346	Z2705171354	CC1CCCCN1C(=O)CN[C@@H]2CCO[C@H]2C=3C=CNN3 |&1:11,15,r|	     -3.37
3347	Z1445536670	O=C(O)C(CNC(=O)C=1C=CC(=CC1)N2CCCC2=O)C=3C=CC=CC3	     -3.37
3348	Z2280039249	CS(=O)(=O)C1CN(C1)S(=O)(=O)C=2C=CC(=CC2)C3CCCCC3	     -3.37
3349	Z1648038979	CC=1C=CC(=CC1)N2C=C(N=N2)C(=O)NC=3C=CC=C(C3)C=4N=CN(C)N4	     -3.37
3350	Z2055126432	O=C(C1=CC=C2CCCCC2=C1)N3CCC(O)(CN4C=CN=N4)C3	     -3.37
3351	Z2977757754	COC=1C=CC=C(C1)C2=CCN(C2)C(=O)CN3N=CC4=CC(C)=CN=C43	     -3.37
3352	Z1679900000	CCC1(C)COCCN1S(=O)(=O)CC2=NOC=3C=CC=CC23	     -3.37
3353	Z31083669	CC=1C=CC(C)=C(C1)N2N=NN=C2SC=3N=CN=C4SC=CC34	     -3.37
3354	Z1906902288	CC=1C(Cl)=CC=CC1C(=O)N2CCC(CC2)OCC3CCOC3	     -3.37
3355	Z52425446	CC(C)C=1C=CC(=CC1)CN2CCN(CC2)C(=O)C=3C=CC(=O)NN3	     -3.37
3356	Z2996179250	O=S(=O)(NC=1C=CC=2CCCC2N1)C3=CSC=C3C(F)F	     -3.37
3357	Z994978736	CC=1C=CC=C(C1)NC(=O)N2CCCC(CC(=O)O)C2	     -3.37
3358	Z3290444850	CC=1C=CC(=C(C)C1)S(=O)(=O)NC(C)C=2C=C3CCCCN3N2	     -3.36
3359	Z2227844055	CN(CC#N)S(=O)(=O)CCCCS(=O)(=O)NCC1CC1	     -3.36
3360	Z1325948691	CCC1CCCCN1C(=O)CNC=2C=CC=C(C2)C3=NN=NN3C	     -3.36
3361	Z1357873582	COC1=CC(=CC(=C1)OC)NC2CCN(CC2)C(=O)C3=NC=CC4=CC=CC=C34	     -3.36
3362	Z2877146119	NC(=O)[C@@H]1CN(CC2=CN=C(S2)C3CC3)C[C@H]1C=4C=CC=CC4 |&1:3,16,r|	     -3.36
3363	Z1455359641	O=C(O)[C@H]1CCCN1C(=O)C=2C=CC(=CC2)C=3N=CON3	     -3.36
3364	Z56859315	N#CC=1C=CC=C(C1)NC(=O)CSC2=NNC(=O)NC2=O	     -3.36
3365	Z107211560	NC(=NOCC=1C=CC=C(Cl)C1)C=2C=CC(F)=CC2	     -3.36
3366	Z1167447374	CCNC(=O)N1CCN(CC1)C(=O)CCN2CCCS2(=O)=O	     -3.36
3367	Z773541672	C#CC=1C=CC=C(C1)NC(=O)CNC(=O)C=2C=C(C)N(C2C)C3CC3	     -3.36
3368	Z135213358	CC1=CC(=NO1)NC(=O)CCN2C(=O)NC(C)(C2=O)C=3C=CC(F)=CC3	     -3.36
3369	Z354333368	CC(C)C(=O)N1CCC(CC1)NC=2N=CN=C3SC=CC23	     -3.36
3370	Z383139322	O=C(NC1=NN=CS1)C=2C=CN(N2)C=3C=CC(F)=CC3	     -3.36
3371	Z2264783584	CC=1C=CC(=CC1[N+]([O-])=O)CN2CCCC(CC(C)(C)C(N)=O)C2	     -3.36
3372	Z3655153062	O=C(O)[C@@H]1C[C@]2(C1)CCCN2C(=O)C=3C=CNC3	     -3.36
3373	Z3685963536	COC=1C=C(C)N=C(N1)N[C@@H]2CCN(C2)C=3N=C(N=C(C)C3C)C(=O)N(C)C	     -3.36
3374	Z1691019887	O=C(NC(CCO)C1CCOCC1)C2CCCC3=CC=CC=C32	     -3.36
3375	Z840223176	COC=1C=C(C=CC1OC(C)C)CNCC2CCCN2C	     -3.36
3376	Z1510344616	O=C(NCC=1C=CC=C(C1)CN2CCCC2)N3CCN(CC4CCCC4)C(=O)C3	     -3.36
3377	Z1266562102	COC=1C=CC(C(=O)NC=2C=C(NN2)C3CCCC3)=C(C)C1	     -3.36
3378	Z2981496869	CC=1C(=NNC1NC(=O)[C@@H](C)N2CC3=CC=CC=C3C2=O)C(C)C	     -3.36
3379	Z3426195503	C#CCCC1(CCC(=O)NC2=CC=C(C(=C2)OC)N3CCCCC3=O)N=N1	     -3.36
3380	Z4617373366	O=C(NCCN1CCCCC1)C=2C=NC3=NC=NN3C2O	     -3.36
3381	Z2190529189	CC1C2=NN=C(C3CCCC3)N2CCN1C(=O)NC4=CN(C)N=C4C5CC5	     -3.36
3382	Z2608753630	CCOC1CC1C(=O)N2CC(C)(C2)C3=NN=C(O3)C4=CC=CN=C4	     -3.36
3383	Z1603535329	O=C(O)C=1SC=2C=CC=CC2C1CNC(=O)C3CC4=CC=CC=C43	     -3.36
3384	Z1565199279	CC=1C=CC=CC1COC2CCN(CC2)C(=O)CC(O)C(C)C	     -3.36
3385	Z1090433770	O=C(NC=1SC=NC1C=2C=CC=CC2)C=3C=CC(Cl)=CC3Cl	     -3.36
3386	Z2438831117	CC1=COC(=N1)C=2C=CC=C(C2)NC(=O)C3=CN(N=N3)C4CCNCC4	     -3.36
3387	Z1957318852	CC=1C=C(NC(=O)C2=CSC=3C=C(C)C=CC23)N(N1)C4CCS(=O)(=O)C4	     -3.36
3388	Z2379496161	CC(CC1=CN=CN1)C(=O)NC=2C=CC(=NC2)OC3CCCC3	     -3.36
3389	Z2359027868	CN(C1CC(C)(C)C1)S(=O)(=O)C=2C=CC=3NC(=O)NC3C2	     -3.36
3390	Z2358985934	CC=1C=CC=C(C1C#N)S(=O)(=O)N2CC3(CCC3)C4COCC42	     -3.36
3391	Z1096529833	CC=1C=CC=C(C1)C2(CCCC2)NC(=O)C3CCN(CC3)S(N)(=O)=O	     -3.36
3392	Z2353337419	CCC(CNC(=O)N1CCOC(C1)C(=O)O)OC2=CC=CC=C2Cl	     -3.36
3393	Z2700867185	CC=1C=C(C2=NC(=NO2)C=3C=CSC3)N(N1)C4CCOCC4	     -3.36
3394	Z1335067271	C=1C=CC=2OC(COC2C1)C3=NOC(CC4CCNCC4)=N3	     -3.36
3395	Z2004653567	CS(=O)(=O)C1CCN(C1)C(=O)C(C2CC2)C3CC3	     -3.36
3396	Z1154773144	CC=1C=CC(=CC1C)CC(=O)NCCC=2C=CC=C(C2)C(=O)O	     -3.36
3397	Z367035376	O=C(NCC=1C=CC=CC1CN2C=NC=N2)C=3C(F)=CC=CC3Cl	     -3.36
3398	Z3325175536	O=C(C1=NNC=2CCCCC12)N3CC[C@H](C3)NC=4C=NC5=CC=CC=C5N4	     -3.36
3399	Z2961034318	CC=1C=CC2=C(C=NN2C1C)C(=O)N[C@@H]3CCO[C@H]3C=4C=CNN4 |&1:14,18,r|	     -3.36
3400	Z1102711755	NC(=O)C=1C=CC(=NC1)C(=O)NC=2C=NN(C2)CCN3CCOCC3	     -3.36
3401	Z4365037656	COC=1C=CC(=CC1S(N)(=O)=O)CNC2=NC=CN3N=C(C=C23)C=4C=CC=CC4	     -3.36
3402	Z2383103328	CN1N=CC=C1[C@H]2[C@H](CNC(=O)C=3C=C(NN3)C4CC4)OCCN2C	     -3.36
3403	Z4122285584	CC=1N=CC=C2C(=CC=CC12)S(=O)(=O)N3CC(CN)CC43CCC4	     -3.36
3404	Z2058107307	CC1=NOC(=N1)[C@@H]2[C@@H](C)OCCN2CC3=NOC(=N3)C4CC4	     -3.36
3405	Z2946100696	C=CC(C)(C)NC(=O)NC1=NC(=CS1)CN2CC(C)OC(C)C2	     -3.36
3406	Z432764418	CS(=O)(=O)CC1CCCN(C1)C(=O)N2CCC=3C=CC=CC32	     -3.36
3407	Z1629830815	CC=1N=C(CN2CC=3C=CC(=CC3C2)C(=O)O)SC1C	     -3.36
3408	Z1900602786	CC(NC=1N=CN=C2SCC(=O)NC12)C=3C=CC(=CC3)S(C)=O	     -3.36
3409	Z1338172372	O=C(NC1=NN=C(CC2=CC=CC=C2F)S1)C3CC43CCOCC4	     -3.36
3410	Z2583524667	O=C(O)C=1C=C(C=CN1)NC(=O)[C@H]2C[C@H]3C[C@H]3C2	     -3.36
3411	Z1798291441	CC=1C=CC(C#N)=C(N1)NCCCC2=NN=C3C=CC=CN23	     -3.36
3412	Z2027057001	O=S(=O)(NC=1C=CC=2N=C(SC2C1)N3CCCC3)C4=CC=CC(Cl)=C4O	     -3.36
3413	Z4661830684	O=C(NC=1NN=C2C=C(F)C=CC12)C3CCOC4=CC=C(Cl)C=C43	     -3.36
3414	Z2996204594	O=S(=O)(NC=1C=CC=2CCCCC2N1)C3=CSC=C3C(F)F	     -3.36
3415	Z466121778	CN1C=C(C=N1)C2=NC(=CS2)C(=O)NC3=NN=C4C=CC=CN34	     -3.36
3416	Z1265232689	O=C(NC=1C=CC(=NC1)NC(=O)C=2C=CC=CC2)C3=CSC(=N3)C4=CC=CO4	     -3.36
3417	Z2953026174	CC=1C=NN(C1)C2CCCN(C2)C(=O)C3=CC=C(CC=4C=CC=CC4)N3	     -3.36
3418	Z1723927709	CC1=CC=C(CNC(=O)[C@@H]2CC=3C=CC=CC3CN2)O1	     -3.36
3419	Z2764251668	COC1(CCC1)C(=O)N2CC(C2)N3CCOC(C3)C4=NC(C)=NO4	     -3.36
3420	Z3174128838	CC=1C=C(OC1C(=O)O)C(=O)NCC2CCCN2C=3C=CC=CC3	     -3.36
3421	Z332935106	O=C(NC1=NN=C(S1)C2CCCCC2)C3=COC(Br)=C3	     -3.36
3422	Z952982046	NC(=O)C(CC=1C=CC=CC1)NC(=O)C2=CSC(=N2)C3=CC=CO3	     -3.36
3423	Z2166798876	O=S(=O)(NC1CCCC1)N2CCC(CC2)N3CCC4=CC(F)=CC=C43	     -3.36
3424	Z1204855147	COC=1C=CC=CC1CCC(=O)NC=2C=CC=C(C2)C3=NN=CN3	     -3.36
3425	Z3540755231	O=C(C1=CN(CCN2CCOCC2)N=N1)N3CC4(CCC4)C3	     -3.36
3426	Z2209426417	CN(CC1OCCC=2C=CC=CC21)C(=O)CCC=3C=NC=NC3	     -3.36
3427	Z2437474932	CO[C@H]1CCCC[C@@H]1NS(=O)(=O)C2=CSC(=C2)C(=O)O	     -3.36
3428	Z1444769992	CC1=CSC(=N1)C=2C=CC(=CC2)C(=O)N3CCOCC3C(=O)O	     -3.36
3429	Z19725574	CCN(C(=O)COC=1C=CC(Br)=CC1)C2CCS(=O)(=O)C2	     -3.36
3430	Z2984406209	COC=1C=CC=CC1C2=CN(CC(=O)NC3CCOCC3)N=N2	     -3.36
3431	Z874785850	CC(C=1C=CC=C(C1)NC(=O)C=2C=CC=CC2)N(C)C(=O)NCC3CC=CCC3	     -3.36
3432	Z2885539683	CCN1C=C(CNC(C)C=2C=CC(=CC2)N3CCCCC3=O)N=N1	     -3.36
3433	Z4378811244	O=C(O)C=1C=CC=C(N1)C2=CN(CCN3CCCCC3)N=N2	     -3.36
3434	Z2958051046	CC(=O)N1CCC(NC(=O)C2=CC(=NN2C)C3CC3)C4=CC=CC=C41	     -3.36
3435	Z2393195980	CC(SC=1C=CC(=CC1)[N+]([O-])=O)C(=O)NC(C)(C)CN	     -3.36
3436	Z2951526997	CC1=CC=CC(C)=C1CN(C)C(=O)NC2=CN=NN2C	     -3.36
3437	Z595326322	CC=1C=C(ON1)C2CCCN2C(=O)NC=3C=CC=NC3N4C=CC=N4	     -3.35
3438	Z2161406029	CC(C)C(C)(NCC=1C=CC(Br)=C(C1)[N+]([O-])=O)C(N)=O	     -3.35
3439	Z2790305424	CCC(NS(=O)(=O)C1=CC(F)=CC(=C1)C(=O)O)C2CC2	     -3.35
3440	Z2780743736	COC=1C=CC(=CC1)CN2CCC2CNC(=O)C3=CON=C3C	     -3.35
3441	Z217293500	CC1CCCN(C1)S(=O)(=O)C=2C=CC(=CC2)NC(=O)C=3C=CC(=O)NC3	     -3.35
3442	Z2152104078	COC(=O)C=1C=C(C=C2NC=CC12)NC(=O)C(=O)NCCCN3C(=O)CNC3=O	     -3.35
3443	Z1445270125	O=C(O)C1CN(CCO1)C(=O)CC=2C=CC(=CC2)N3C=CC=N3	     -3.35
3444	Z2996115454	CN1C=NN=C1S(=O)(=O)N[C@@]23CCC[C@H]3CNC2 |&1:10,14,r|	     -3.35
3445	Z2151287460	CC=1C=CC=2CCC[C@H](NC(=O)NC=3C=C4CCCCN4N3)C2C1	     -3.35
3446	Z215642992	O=C(CN1N=NN(C1=O)C2=CC=CS2)N3CCNC3=O	     -3.35
3447	Z164748036	O=C(CC1=CSC(COC=2C=CC(Cl)=CC2)=N1)NC=3C=CC(F)=CC3Cl	     -3.35
3448	Z26149016	CC1=NN=C(CN2N=NC=3C=CC=CC3C2=O)O1	     -3.35
3449	Z2354553130	CC1=CC=C(CCNC(=O)[C@H]2OCC(=O)N(C)[C@H]2C=3C=NN(C)C3)O1 |&1:10,17,r|	     -3.35
3450	Z4602860579	CC(C)(C)CC(=O)NC[C@]1(C[C@H]1S(C)(=O)=O)C(=O)O |&1:9,11,r|	     -3.35
3451	Z2961698384	CC(C)CC1=NC=C(S1)C(=O)N2CCCC(C2)C=3C=CN(C)N3	     -3.35
3452	Z980730468	CC=1N=C(NC1C)C=2C=CC=C(C2)NC(=O)C3=CC=CN3	     -3.35
3453	Z1445123827	O=C(O)CN1C=CC(=N1)NC(=O)C2=NNC=3CCCCC23	     -3.35
3454	Z2708994280	CC=1C=C(C=CC1NC(=O)N[C@@H]2C[C@]2(C)OC(C)C)C(=O)N3CCCCC3C |&1:11,13,r|	     -3.35
3455	Z2370505831	CNC(=O)CC1CCN(CC1)C2=NC(=NS2)C3CCCC3	     -3.35
3456	Z1870104852	O=C(O)CCC1CCCN(C1)C(=O)C=2C=CC=3CCCCC3N2	     -3.35
3457	Z30828664	O=C(NCC=1C=CC=CC1Cl)C=2C=CC(O)=CC2	     -3.35
3458	Z3827715070	CN1N=C2C=CC=CC2=C1C(=O)N[C@@H]3CC[C@H](CC3)OC=4C=CC=CC4	     -3.35
3459	Z3054894109	CCOC=1C=C(ON1)C(=O)N2CCC(CC2)C=3C=CC=4NC=CC4C3	     -3.35
3460	Z2482664935	O=C(NCCC1CCNCC1)NC(CC=2C=CC=CC2)C(=O)NC=3C=CC=CC3	     -3.35
3461	Z3016333342	CC=1C=C(C=CC1S(=O)(=O)N(C)C)NC(=O)NC2CC2	     -3.35
3462	Z2012686610	CC=1C=C(COCC(=O)NC2CCCNC2=O)ON1	     -3.35
3463	Z2409827227	CN1N=C(C(=O)N2CCCC3=NNC=C32)C=4CCCCC41	     -3.35
3464	Z1315983594	CN(C(=O)C1=CN(CC(N)=O)N=N1)C2CCCN(CC=3C=CC=CC3)C2	     -3.35
3465	Z1312920060	COC(=O)C1CCCN1C(=O)C(C)NS(C)(=O)=O	     -3.35
3466	Z151970376	CCNC=1N=C(N=C2C=CC=CC12)SCC=3C=C(C)ON3	     -3.35
3467	Z1583295509	CC1=NN=C(CNC=2C=CC(=CC2C)C(=O)N3CCCC(C)C3)S1	     -3.35
3468	Z2609898501	CC(C)(C)S(=O)(=O)CCC=1C=CC=2OC(F)(F)OC2C1	     -3.35
3469	Z2205481181	O=C(O)[C@@H]1CN(C[C@H]1C=2C=CC=CC2)C(=O)CC3=CCCCC3	     -3.35
3470	Z511840664	O=C(NC=1C=CC=C(C1)OCC=2C=CC=NC2)C3CCCC3	     -3.35
3471	Z2483450839	CC=1C=NC=CC1CCN2C[C@@H](C(=O)O)[C@@H](C2)C=3C=CC(Br)=CC3	     -3.35
3472	Z2275023552	CC1CCC(CC1)NC(=O)CN2N=NC(=N2)C=3C=CN=CN3	     -3.35
3473	Z45635026	CC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=C3C=CC=CC23	     -3.35
3474	Z1176083698	CC=1N=C(CN2CCC(CNC(=O)COC3CCCCC3)CC2)OC1C	     -3.35
3475	Z2975227065	CC=1C=C(N=C(N1)C=2C=CC=CN2)N3CCC(CC4=CC=NN4)CC3	     -3.35
3476	Z432977148	CCCC(=O)NC1CCN(CC2=NC(=NO2)C=3C=CC(F)=CC3)CC1	     -3.35
3477	Z1787674187	NC(=O)C1=CC=C(S1)C(=O)N2CCC(CC2)C3CCCO3	     -3.35
3478	Z1557200583	CC1(O)CCCN(CC=2C=CC=C(C2)C(=O)NC=3C=CC=CC3)C1	     -3.35
3479	Z1871136069	CC(C)CCC=1C=C(NC(=O)C2=CC=C(S2)C=3C=CNN3)NN1	     -3.35
3480	Z2958877878	COC=1C=CC(=CC1)[C@@H]2C[C@H]2C(=O)NC3=CNN=N3 |&1:8,10,r|	     -3.35
3481	Z2202021668	O=C(NC=1C=CN=CC1)NC2(CC=3C=CC(Cl)=CC3)CCC2	     -3.35
3482	Z1524900788	CCNC(=O)C=1C=C(N=C2C=CC=CC12)NC(=O)C3=CC=C(C)S3	     -3.35
3483	Z2992083211	CN1C=C(C(=N1)C2CCCC2)S(=O)(=O)NC=3C=CC=C4NN=CC34	     -3.35
3484	Z3826729630	CN1C(=NC=2C=C(C=CC21)S(N)(=O)=O)SCC=3C=CC(Cl)=C(C3)C(F)(F)F	     -3.35
3485	Z3552550151	CN1C=C(N=N1)C2=CC(=NO2)C(=O)NC3CC4CCC(C3)N4C	     -3.35
3486	Z666711918	O=C1NC(CC=2C=CC(O)=CC2)=NC=3C=C(SC13)C4=CC=CC(Cl)=C4	     -3.35
3487	Z1862464783	CC(C)(O)C(=O)NC=1C=CC(OCC2=CC=CO2)=C(Cl)C1	     -3.35
3488	Z2293563196	CC(C)N1N=CC(NC(=O)N[C@H](C)C2CC2)=C1C3CC3	     -3.35
3489	Z2956847938	O=C(NC1=NOC=2CCCCC12)N3CCOC[C@@H]3CC=4C=CC=CC4	     -3.35
3490	Z434383194	O=C(NC=1C=CC(=NC1)N2C=CC=N2)N3CCC3C=4C=CC=CC4	     -3.35
3491	Z2979952587	CN(C=1C=CC=C(C1)CNC(=O)NC2(C)CC=CC2)S(C)(=O)=O	     -3.35
3492	Z2290935204	CCNC(=O)C=1C=CC=C(C1)CNC(=O)N[C@H]2CCC[C@H]2F	     -3.35
3493	Z70825475	O=C(NC1=NC=2C=CC=CC2S1)C=3C=CC(=CC3)N4C=CC=N4	     -3.35
3494	Z1870388317	CC1CN(CC=2C=CC=CC2)CC1NC(=O)C3CC4=CC=CC=C4C3	     -3.35
3495	Z1273398919	CNS(=O)(=O)C=1C=CC(=CC1)CNC(=O)CCC2CCN(CC2)C(C)=O	     -3.35
3496	Z2291689681	CC(C)C1N(CC21CCCC2)C(=O)NC=3C=CC(=CC3)C4=CSN=N4	     -3.35
3497	Z2933125065	CC1=NOC(=C1C(=O)NC[C@H]2CCCC(=O)N2)C=3C=CC=CC3	     -3.35
3498	Z3016329628	[O-][N+](=O)C=1C=CC=CC1S(=O)(=O)N2CCN(CC2)C3=CC=NN=C3	     -3.35
3499	Z2370131600	CC=1C=CC=NC1C2=NOC(=N2)C3CC(C)(C)OC4=CC=CC=C43	     -3.35
3500	Z2614190971	C1=CC(=NC(=N1)NCC2CCN(CC2)C3CCOCC3)C4=CN=CC=N4	     -3.35
3501	Z2379569452	O=C(CCN1CCCC1C2=NN=CN2)NC=3C=CC(F)=CC3	     -3.34
3502	Z2936895670	CC(C)CN1CC(CC1=O)C(=O)NC2(CCCC2)C=3N=CON3	     -3.34
3503	Z1171506592	N#CC=1C=CC=C(C1)NC(=O)NCC2=NC(=CS2)C=3C=CN=CC3	     -3.34
3504	Z1833754680	CC1CCN(CC1)C=2C=CC=C(C2)NC(=O)N3CC(O)(C3)C4CC4	     -3.34
3505	Z3046640290	CC1=CCN(CC1)C(=O)N[C@@H]2CC=3C=CC=CC3[C@H]2N	     -3.34
3506	Z1542779690	CC1CCCCN1C(=O)CN2CCOCC32CCCC3	     -3.34
3507	Z2755623608	C=C(C)CC(NC(=O)C1=CC=CC=C1C)C(=O)O	     -3.34
3508	Z2460755698	O=C(O)C1(CCC1)C(=O)NC=2C=CC(=CC2)COC=3C=CC=CC3	     -3.34
3509	Z1652708476	COC=1C=CC=C(C1)CC2CCN(CC(=O)N3CCOCC3)CC2	     -3.34
3510	Z905204140	O=C1NC(CSC=2C=CC=CC2O)=NC=3C=CC(Cl)=CC13	     -3.34
3511	Z1352708165	CC=1C=CC(=CC1OCC2CCOCC2)NC(=O)CCC3=NN=CN3	     -3.34
3512	Z1953914844	O=C(CC1=CSC(=N1)C2=CC=CC=N2)NCCN3CC=CCC3	     -3.34
3513	Z3687067155	O=C(N[C@@H]1CC(CN2C=CN=C2)C[C@H]1O)C=3C=CN=C4NC=CC34 |&1:3,13,r|	     -3.34
3514	Z983711614	COC=1C=CC(=CC1)C2CCN(CCC(=O)NC3CCCC3)C2	     -3.34
3515	Z2353143044	CC1=CNN=C1CN[C@@H]2CCC(=O)N[C@H]2C=3C=CC=CC3 |&1:8,14,r|	     -3.34
3516	Z2353397108	O=C(O)CCNC(=O)N1CCC(CC=2C=CC=C(F)C2)CC1	     -3.34
3517	Z2723100131	CC=1C=C(C)C=2OC(=NC2C1)NCC(C(=O)O)C3CCOCC3	     -3.34
3518	Z3586334519	CC=1N=C(NC(=O)C1C(=O)N2C[C@H]3C[C@H](CO)C[C@H]32)C4=CC=CO4 |&1:12,14,18,r|	     -3.34
3519	Z1148372940	O=C(CN1N=CC2=CC=CC=C21)N3CCC4CCCCC43	     -3.34
3520	Z2387228244	CO[C@@H]1CN(CC2=NOC(=N2)C(C)(C)C)C[C@H]1C3=CN(C)N=N3	     -3.34
3521	Z1896237590	CC1=CC(=C(C)O1)C(C)NCC=2C=CC=3CCCCC3N2	     -3.34
3522	Z1218102072	CC(C)C1C(=O)NCCN1S(=O)(=O)C=2C=CC=3CCNC(=O)C3C2	     -3.34
3523	Z45533185	[O-][N+](=O)C=1C=CC(=CC1)S(=O)(=O)N2CCC=3C=CC=CC32	     -3.34
3524	Z90533941	CC=1C=CC(=CC1)CNCC=2C=CC=C(C2)NC(=O)C=3C=CC=CC3Cl	     -3.34
3525	Z2293135916	CCC1=NC(=NO1)C2(CCCC2)NC(=O)NC3=NC(C)=NO3	     -3.34
3526	Z916972458	COCCN1CC(CC1=O)C(=O)NC(C)(C)CCC(=O)O	     -3.34
3527	Z1344671405	N#CC=1C=CC(=CC1)CN2C=NC(=N2)NC(=O)C3CCCO3	     -3.34
3528	Z3359966423	CC(C=C1CCCCC1)NC=2C=NN(C2)CC3=NN=C4CCCCN34	     -3.34
3529	Z4189666643	CC=1C=C(C=CC1NC(=O)N2CCCC(CCC(=O)O)C2)C(N)=O	     -3.34
3530	Z406901012	O=C(NC1=NC=2CCCC2S1)C=3C=C(ON3)C4=CC=C(Cl)S4	     -3.34
3531	Z2142450372	CC(C)(C)C1=NC(CN2CCCC(CNC(=O)C3(C)CCC3)C2)=NO1	     -3.34
3532	Z164951688	CC1=NC(=CS1)C2=CC=C(CNC(=O)CC=3C=CC=C(F)C3)O2	     -3.34
3533	Z2900815698	CCN1N=C(C)C(=C1C)S(=O)(=O)NC=2C=NC=3NC=CC3C2	     -3.34
3534	Z1517248480	O=C(O)C=1C=C(C=CC=2C=CC(O)=C(F)C2)N=C3C=CC=CC13	     -3.34
3535	Z1139582625	CC(C1=NC(=NO1)C=2C=CC=CC2)N3CCC=4C=NC=NC4C3	     -3.34
3536	Z64868611	O=C1NC=2C=CC(=CC2O1)C3=CSC(=N3)N4CCCCC4	     -3.34
3537	Z3800433914	CCCN1C=CC2=CC(=CC=C21)NC(=O)C3CCC(C3)C(=O)O	     -3.34
3538	Z1449810416	C1=CC(=CN=C1)C=2N=C(NCC3=NC(=NO3)C4CC4)C=5CCCC5N2	     -3.34
3539	Z2863953951	CC=1C=CC=CC1CC2=NN=C3CCC(C)(C)CN23	     -3.34
3540	Z1333191005	CCC=1C=C(N=CN1)N2CCC(CC2)NC=3N=CN=C4SC=CC34	     -3.34
3541	Z2765445345	COC1=CC=C2CN(CCC2=C1)C(=O)[C@H]3CC[C@H](N3)C(=O)O	     -3.34
3542	Z3589207339	O=C(NC1(CC1)C2=NC=CN2)C3CCC4=NN=C(C5CC5)N4C3	     -3.34
3543	Z2010517453	CCC1=CC=C(O1)C2CC(C)CCN2C=3C=CC4=NN=C(C5CC5)N4N3	     -3.34
3544	Z1785550031	O=C(C1CC=CCC1C2=NC(=NO2)C3=CC=CS3)N4CCOCC4	     -3.34
3545	Z1444676211	CC1CCCC(C1)OCC(=O)N(CC(=O)O)C2CCOCC2	     -3.34
3546	Z95518275	O=C(NC=1C=CC=C(C1)S(=O)(=O)N2CCCC2)C=3C=CC=C(C3)N4CCCC4=O	     -3.34
3547	Z2057482888	CC1=NOC(=N1)C2CCN(CC(=O)NC=3C=CC(F)=CC3F)C2	     -3.34
3548	Z2938570484	CCOC1CC2(C1)CCN(C2)C3=NN=NN3C4CCOCC4	     -3.34
3549	Z1991855759	CC=1C=CC=2NC(=CC2C1)C(=O)NC=3C=NN(C3)C(C)(C)C(=O)O	     -3.34
3550	Z2795233683	O=C(O)C(C1CC1)N2CCCC(C2)C3=NC=C4CCCCN34	     -3.34
3551	Z2357393815	CCC=1C=CC=CC1C(=O)N2CC(CCC2C)C(=O)O	     -3.34
3552	Z985616988	CC1=CC=C(O1)C2=NC(=CS2)C(=O)NC3CCC4=NN=C(C)N4C3	     -3.34
3553	Z1222611416	O=C(CC1C(=O)NC=2C=CC=CC21)NCC3CCC4=CC=CC=C4C3	     -3.34
3554	Z1773524313	CC=1C=C2C=CNC2=CC1NC(=O)N3CCC=4C=CC=CC43	     -3.34
3555	Z2924409981	CCC(C)(C)C1CCC=2NC(=O)C(=CC2C1)C3=NOC(=N3)[C@@H]4C[C@H](O)C4	     -3.34
3556	Z1030261558	CC(C)(C)C1=NC(=CS1)CC(=O)NC2=NC(=CS2)CN3CCOCC3	     -3.34
3557	Z2610398317	COC(CN1C(=O)C2CCCCN2C1=O)C3CCCC3	     -3.34
3558	Z819166674	COC=1C=CC=2CCN(CC2C1)C(=O)CCC=3C=CC(=CC3)S(N)(=O)=O	     -3.34
3559	Z1609733355	CC1=CNC=C1C(=O)N2CCCC(CCC(=O)O)C2	     -3.34
3560	Z3016329023	O=S(=O)(NCCC1=NC=2CCOCC2S1)C=3C=CC=C(F)C3	     -3.34
3561	Z2798430670	O=C(O)[C@@H]1CCCN(C1)C(=O)NCCCC=2C=CC=C(O)C2	     -3.34
3562	Z4327157066	CC1(CC1)C2=CN(N=N2)C3CCCN(C3)C(=O)C4CSC4	     -3.34
3563	Z1594112018	CC1=NC=2C=C(Cl)C=CC2C=C1C(=O)NC3CCOC4(CCS(=O)(=O)C4)C3	     -3.34
3564	Z2117934033	COC1C2CC3CN(C(=O)NCCC4=CSC=N4)C1C3C2	     -3.34
