SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
CC(SC1=NN=C(CC=2C=CC=CC2)O1)C3=NC=4C=CC=CC4C(=O)N3,Z24101920,364.423,364.423,1.3,-6.07,1,4,80.38,5,https://real.enamine.net/public-enum-files/Z24101920
FC=1C=CC(=CC1)C=2N=NN(CC=3C=CC=C(Cl)C3)N2,Z17749347,288.708,288.708,4.305,-4.72,0,3,43.6,3,
N[C@@H]1C[C@H](C1)C(=O)NCC=2C=CN(N2)C=3C=CC(F)=CC3,Z2606874709,288.321,288.321,1.675,-2.246,2,3,72.94,5,https://real.enamine.net/public-enum-files/Z2606874709
O=C(CNC(=O)N1CCCC1C=2C=CC=CC2C(F)(F)F)N3CCOCC3,Z1601947550,385.382,385.382,2.731,-3.838,1,3,61.88,4,https://real.enamine.net/public-enum-files/Z1601947550
O=C(CC=1C=CN(N1)C=2C=CC=CC2)N3CCOCC(C3)C4CCC4,Z2210166098,339.432,339.432,2.592,-4.183,0,3,47.36,5,https://real.enamine.net/public-enum-files/Z2210166098
CC1OC(C)C(C(=O)NC2CCCN3N=CC=C23)C1C,Z2803842860,277.363,277.363,1.219,-1.635,1,3,56.15,3,https://real.enamine.net/public-enum-files/Z2803842860
CC1=NON=C1CNC(=O)N2CC(C)OC(C2)C3CC3,Z2760816144,280.324,280.324,1.008,-1.509,1,4,80.49,5,https://real.enamine.net/public-enum-files/Z2760816144
CCC1(NC(=O)N(CC=2C=CC(F)=CC2)C1=O)C=3C=CC(F)=CC3,Z14222797,330.329,330.329,4.055,-5.013,1,2,49.41,4,https://real.enamine.net/public-enum-files/Z14222797
CCC=1N=CN=C(NCCNS(=O)(=O)N(C)C)C1F,Z2157442735,291.347,291.347,1.165,-1.67,2,6,87.22,7,https://real.enamine.net/public-enum-files/Z2157442735
COCCC(CO)NC(=O)NC=1C=CC(C)=C(C1)S(C)(=O)=O,Z1991009649,330.402,330.402,0.337,-1.839,3,5,104.73,9,https://real.enamine.net/public-enum-files/Z1991009649
CC(C)OC=1C=CC(=NN1)NS(=O)(=O)C=2C=CC(=CC2)[N+]([O-])=O,Z1898027403,338.341,338.341,2.088,-4.187,1,7,124.32,6,https://real.enamine.net/public-enum-files/Z1898027403
[O-][N+](=O)C=1C=CC(=CC1OC(F)F)N[C@H]2C[C@H](CN3C=CC=N3)C2,Z3409654438,338.31,338.31,2.737,-3.418,1,5,82.22,7,https://real.enamine.net/public-enum-files/Z3409654438
CN(CC=1C=NN(C1)CC=2C=CC=CC2)C(=O)C=3C=CC=C(C3)S(=O)(=O)NCC4=CC=CS4,Z146943092,480.606,480.606,3.706,-4.82,1,4,84.3,10,https://real.enamine.net/public-enum-files/Z146943092
CC1=NC(=NN1C=2C=CC=CC2)NC(=O)N3CCC(C)C3CO,Z2869169504,315.371,315.371,1.704,-3.175,2,4,83.28,5,https://real.enamine.net/public-enum-files/Z2869169504
CN1C=C(C(=N1)C2CCCC2)S(=O)(=O)N3CC=4C=CC=CC4CO3,Z3008992056,347.434,347.434,2.893,-3.732,0,4,64.43,3,https://real.enamine.net/public-enum-files/Z3008992056
"CC=1C=C(N=CC1C#N)N[C@@H]2CCC(=O)N[C@H]2C=3C=CC=CC3 |&1:10,16,r|",Z2348358863,306.363,306.363,2.139,-3.759,2,4,77.81,3,https://real.enamine.net/public-enum-files/Z2348358863
NC(=O)COC=1C=CC=CC1C(=O)NC=2C=CC(OCC3=CC=CC(F)=C3)=C(Cl)C2,Z343497666,428.841,428.841,3.836,-6.39,2,4,90.65,8,https://real.enamine.net/public-enum-files/Z343497666
COC=1C=CC(NC(=O)C=2C=CC(=CC2)S(=O)(=O)N3CCCCC3)=C(C1)OC,Z26714744,404.482,404.482,2.771,-4.386,1,5,84.94,7,https://real.enamine.net/public-enum-files/Z26714744
CC=1C=C(C(=O)NC2=NC(=NN2)C=3C=CC=CC3)C=4C=CC=CC4N1,Z223044842,329.356,329.356,3.81,-6.4,2,4,83.56,4,https://real.enamine.net/public-enum-files/Z223044842
COC=1C=CC=CC1NC(=O)CSC2=NN=NN2C(C)(C)C,Z151684826,321.4,321.4,1.772,-3.801,1,5,81.93,7,https://real.enamine.net/public-enum-files/Z151684826
CC(C)NC(=O)CC=1C=CC(=CC1)NC2CCOCC2(C)C,Z3359593694,304.428,304.428,1.697,-2.988,2,3,50.36,6,https://real.enamine.net/public-enum-files/Z3359593694
NCCC1CCCCN1C(=O)CCCC=2C=C(F)C=CC2F,Z2394493638,310.383,310.383,2.675,-3.149,1,2,46.33,7,https://real.enamine.net/public-enum-files/Z2394493638
CC(C)(C)C1=NN=C(CN2C(=O)NC3(CCC3)C2=O)O1,Z1224531924,278.308,278.308,-0.376,-2.0,1,4,88.33,3,https://real.enamine.net/public-enum-files/Z1224531924
CCC=1C=CC=CC1NC(=O)C=2C=C(C=3C=CC=CC3)N4C=NC(C(N)=O)=C4N2,Z4896566539,385.42,385.42,3.8,-6.547,2,4,102.38,5,https://real.enamine.net/public-enum-files/Z4896566539
CN1C=C(N=C1C2CCCN(C2)C(=O)C=3C=CC(=O)NC3)C(F)(F)F,Z2053408327,354.328,354.328,-0.267,-2.85,1,3,67.23,3,https://real.enamine.net/public-enum-files/Z2053408327
CC1=C(NC(=O)CC=2C=CC=3CCCCC3C2)C(=O)N(C=4C=CC=CC4)N1C,Z51811989,375.464,375.464,3.07,-4.896,1,3,52.65,4,https://real.enamine.net/public-enum-files/Z51811989
"N#CC=1C=C(Cl)C=CC1S(=O)(=O)N[C@H]2C[C@H](O)C32CCOCC3 |&1:13,15,r|",Z2919101904,356.826,356.826,1.649,-3.076,2,5,99.42,3,https://real.enamine.net/public-enum-files/Z2919101904
CC(C)C1=NC=CN1CC=2C=CC=C(C2)NC(=O)NCC=3C=NN(C)N3,Z2106376583,353.422,353.422,1.247,-1.931,2,4,89.66,6,https://real.enamine.net/public-enum-files/Z2106376583
CCN(C(C)CC=1C=CSC1)S(=O)(=O)C2=CC=C(O2)C(=O)O,Z2437635107,343.421,343.421,3.012,-3.443,1,4,87.82,7,https://real.enamine.net/public-enum-files/Z2437635107
O=C(CSC1=NN=C2C=CC=CN12)NC=3C=CC(Cl)=CN3,Z20241240,319.771,319.771,1.837,-4.84,1,4,72.18,5,https://real.enamine.net/public-enum-files/Z20241240
CC1=C(N=NN1C=2C=CC(Cl)=CC2F)C(=O)NC3=CC=CN(C)C3=O,Z1264579246,361.758,361.758,1.566,-3.38,1,4,80.12,4,https://real.enamine.net/public-enum-files/Z1264579246
COC=1C=CC(C)=CC1NC(=O)CN2CCN(CC2)S(=O)(=O)C=3C=CC(C)=CC3,Z31013666,417.524,417.524,3.453,-4.25,1,5,78.95,5,https://real.enamine.net/public-enum-files/Z31013666
O=C(CN1CCCC1=O)NC=2C=CC(=CC2)N3C=NC=4C=CC=CC43,Z82204721,334.373,334.373,2.742,-3.863,1,3,67.23,4,https://real.enamine.net/public-enum-files/Z82204721
COC=1C=CC(=CC1NC(C)=O)S(=O)(=O)N2CC=C(CC2)C3=CNC=4C=CC=CC34,Z220519664,425.503,425.503,2.762,-5.1,2,4,91.5,4,https://real.enamine.net/public-enum-files/Z220519664
NC=1N=C(N=C2C=CC=CC12)N3CCC(CN4CCCCCC4)CC3,Z1546707089,339.479,339.479,3.875,-4.295,1,5,58.28,3,https://real.enamine.net/public-enum-files/Z1546707089
CC=1C=CC=CC1CN2CCCN(CC2)C(=O)NC3=NN=CS3,Z409510162,331.438,331.438,2.124,-4.07,1,4,61.36,5,https://real.enamine.net/public-enum-files/Z409510162
COCC=1C=CC=CC1NS(=O)(=O)C=2C=CC=C3C(C)=CC=NC23,Z1742993623,342.414,342.414,3.012,-4.108,1,4,68.29,5,https://real.enamine.net/public-enum-files/Z1742993623
O=C(O)CCC1CCCN(CC=2C=CC=C(C2)C=3C=CC=CN3)C1,Z2788203203,324.418,324.418,1.131,-2.883,1,4,53.43,6,https://real.enamine.net/public-enum-files/Z2788203203
CC=1C=CC=CC1CC(=O)NC=2C=CC(=CC2)C(=O)N3CCCC3,Z279098812,322.402,322.402,2.716,-4.46,1,2,49.41,6,https://real.enamine.net/public-enum-files/Z279098812
O=C(NC1CC1)N2CCN(CC2)S(=O)(=O)C=3C=CC=C(C3)C(F)(F)F,Z177089388,377.384,377.384,2.891,-3.709,1,3,69.72,6,https://real.enamine.net/public-enum-files/Z177089388
"C[C@]12CN(CC2[C@@H]3CC[C@H]1C3)C(=O)NCC=4C=CC=NN4 |&1:1,r|",Z2292390541,286.373,286.373,1.412,-3.077,1,3,58.12,2,https://real.enamine.net/public-enum-files/Z2292390541
CC1(C)CN(CCC1C(F)(F)F)C(=O)C=2C=CC(N)=NC2,Z2826163220,301.308,301.308,1.574,-3.297,1,3,59.22,3,https://real.enamine.net/public-enum-files/Z2826163220
CC1=NC(CNC=2C=CC(=C(C)N2)[N+]([O-])=O)=C(C)N1,Z2894396166,261.28,261.28,1.324,-2.374,2,5,96.74,4,https://real.enamine.net/public-enum-files/Z2894396166
C=CCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC(=O)OCC=4C=CC=CC4)CC3,Z237731382,438.481,438.481,2.432,-4.01,1,6,100.01,8,https://real.enamine.net/public-enum-files/Z237731382
CC(C)N(CC1=CN(N=N1)C2=CN=NN2C)C(C)C,Z2982746432,263.343,263.343,1.059,-0.466,0,5,64.66,5,https://real.enamine.net/public-enum-files/Z2982746432
CCOC=1C=CC(=CC1)CCC2CCN(CC2)C3=C(C#N)C(=O)N(C)C(=O)N3C,Z219365678,396.484,396.484,4.073,-4.159,0,5,76.88,6,https://real.enamine.net/public-enum-files/Z219365678
CC(C(=O)O)C(=O)N(CC1=CC=CS1)C=2C=CC=3OCCOC3C2,Z2466884578,347.387,347.387,2.677,-4.348,1,5,76.07,6,https://real.enamine.net/public-enum-files/Z2466884578
CNC=1C=CC(=CC1[N+]([O-])=O)C(=O)N(CC=2C=CC(=CC2)OC)C3CC3,Z91015539,355.389,355.389,3.579,-4.52,1,5,84.71,7,https://real.enamine.net/public-enum-files/Z91015539
COC=1C=CC(=CC1)C2=NN=C(O2)SC(C(N)=O)C=3C=CC=CC3,Z223939706,341.386,341.386,1.231,-5.83,1,4,91.24,6,https://real.enamine.net/public-enum-files/Z223939706
O=C(C=1C=CC(=CC1)CN2C=CC=N2)N3CCC(CC3)C4=CNC=5C=CC=CC45,Z226299106,384.475,384.475,3.271,-4.637,1,2,53.92,4,https://real.enamine.net/public-enum-files/Z226299106
CC=1C=C(N=CN1)C(=O)N(C(C)C(=O)O)C2CC2,Z1603368514,249.266,249.266,0.159,-1.799,1,5,83.39,5,https://real.enamine.net/public-enum-files/Z1603368514
CCN(CC=1C=CC=2OCOC2C1)CC3=CC(=O)N4N=CC=C4N3,Z1127173898,326.351,326.351,1.316,-3.605,1,6,68.62,5,https://real.enamine.net/public-enum-files/Z1127173898
CCCOC=1C=CC=C(C1)CC(=O)N[C@H]2[C@@H]3CNC[C@H]23,Z2441400449,274.359,274.359,1.759,-2.263,2,3,50.36,7,https://real.enamine.net/public-enum-files/Z2441400449
CC=1C=CN=CC1C(=O)N2C3C=C(CC2CC3)C4=CC=NN4C,Z2017923545,308.378,308.378,0.931,-2.732,0,3,51.02,3,https://real.enamine.net/public-enum-files/Z2017923545
CCCNC(=O)NC(=O)CNC=1C=CC(=CC1)C2=NN=NN2C3CC3,Z319479958,343.385,343.385,2.407,-3.39,3,6,113.83,10,https://real.enamine.net/public-enum-files/Z319479958
CC=1C=C(C)C(NC(=O)CCC=2C=CC=CC2)=C(C1)C(=O)O,Z910841078,297.349,297.349,4.273,-4.25,2,3,66.4,6,https://real.enamine.net/public-enum-files/Z910841078
O=C(C1=CC=C(CC=2C=CC=CC2)N1)N3CC4CC3(C4)C5=NC=CN5,Z2961044548,332.4,332.4,2.084,-4.397,2,2,64.78,5,https://real.enamine.net/public-enum-files/Z2961044548
CCC=1N=C(C=2C=CSC2N1)N3CCN(CC3)C=4N=CC=CN4,Z1526783275,326.421,326.421,2.402,-4.37,0,6,58.04,3,https://real.enamine.net/public-enum-files/Z1526783275
COC=1C=CC(=CC1)C2=NOC(COC=3C=CC=CC3NC(C)=O)=N2,Z106948944,339.346,339.346,1.906,-4.149,1,5,86.48,7,https://real.enamine.net/public-enum-files/Z106948944
CCC(NC(=O)C=1C=C(C)C=C(OC)C1O)C2CCOC2,Z1285104183,293.359,293.359,2.459,-3.05,2,4,67.79,6,https://real.enamine.net/public-enum-files/Z1285104183
CC=1C=CC=2C(C(=O)N3CCN(CC3)C4=NN=CN4C)=C(C)C=CC2C1,Z2960698477,349.43,349.43,2.448,-6.037,0,4,54.26,2,https://real.enamine.net/public-enum-files/Z2960698477
CN1N=CC=2C(=NC=NC21)N3CCN(CC3)C(=O)CN4C=CN=C4,Z268626668,326.357,326.357,-0.435,-1.808,0,6,84.97,4,https://real.enamine.net/public-enum-files/Z268626668
CC1=NN(C)C2=NC(C)=C(CCC(=O)NC=3N=CC=CC3C)C(C)=C12,Z236785126,337.42,337.42,1.98,-3.47,1,4,72.7,5,https://real.enamine.net/public-enum-files/Z236785126
O=C(COC(=O)C1=CC=C(C=C1O)NS(=O)(=O)C2=CC=CS2)NC3CCCCC3,Z56857597,438.521,438.521,3.43,-5.17,3,5,121.8,7,https://real.enamine.net/public-enum-files/Z56857597
CC1(NC(=O)NC1=O)C=2C=CC=C(C2)NC(=O)C=3C=CC=4OCCOC4C3,Z424331452,367.356,367.356,1.699,-4.418,3,5,105.76,4,https://real.enamine.net/public-enum-files/Z424331452
CC(C)C1(NC(=O)N(CC(O)CC(F)(F)F)C1=O)C(C)C,Z1996678087,310.313,310.313,2.004,-3.74,2,3,69.64,6,https://real.enamine.net/public-enum-files/Z1996678087
O=C(O)C1=CN(N=N1)C2CCN(C2)C=3C=CN=C4C=C(C=CC34)C(F)(F)F,Z2396011540,377.321,377.321,2.672,-3.503,1,6,84.14,4,https://real.enamine.net/public-enum-files/Z2396011540
Cl.NCC=1C=CC=C(C1)C(=O)NC=2C=CC(=CC2)NC(=O)C=3C=CC(Cl)=CC3,Z1818285179,416.3,379.84,3.025,-6.47,3,3,84.22,7,https://real.enamine.net/public-enum-files/Z1818285179
CCC1=CC=CC(CC)=C1NC(=O)C2=CC=3C(C)=NN(C)C3S2,Z224004870,327.446,327.446,2.959,-5.537,1,2,46.92,5,https://real.enamine.net/public-enum-files/Z224004870
CC=1C=C(F)C=CC1NC(=O)C2=CC=3C=CC=CC3N2,Z29827455,268.286,268.286,3.486,-5.223,2,1,44.89,3,https://real.enamine.net/public-enum-files/Z29827455
O=C(NC1=NC=2C=CC=CC2N1)C=3C=CN(N3)C=4C=CC=CC4,Z382842644,303.319,303.319,3.173,-4.992,2,3,75.6,4,https://real.enamine.net/public-enum-files/Z382842644
O=C1NC=2C=CC(=CC2N1)C3=CSC(=N3)NC4CC4,Z73486038,272.327,272.327,2.701,-4.497,3,3,66.05,3,https://real.enamine.net/public-enum-files/Z73486038
CC1=NN(C)C(C)=C1[C@H]2OCC[C@@H]2NCC=3C=C(ON3)C4=CC=CO4,Z2329705156,342.393,342.393,1.078,-1.814,1,4,78.25,5,https://real.enamine.net/public-enum-files/Z2329705156
COCCN1CCC(C1)NC(=O)NC2COC3=C(C)C=CC=C3C2,Z2182918008,333.426,333.426,2.714,-2.539,2,4,62.83,7,https://real.enamine.net/public-enum-files/Z2182918008
O=C(CN1C=CC=NC1=O)N2CCC(CC2)C=3C=CC(=CC3)C(F)(F)F,Z1584894867,365.35,365.35,2.026,-3.472,0,3,52.98,5,https://real.enamine.net/public-enum-files/Z1584894867
CC=1C(=CC=CC1NC(=O)[C@H]2C[C@H](C2)C(=O)O)COC=3C=CC=CC3,Z3173168042,339.386,339.386,3.075,-4.126,2,4,75.63,7,https://real.enamine.net/public-enum-files/Z3173168042
CC(C)(C)C1CCC(O)(CNC(=O)C(C)(C)C2=CNC=N2)CC1,Z2658307191,321.458,321.458,2.715,-3.729,3,3,78.01,6,https://real.enamine.net/public-enum-files/Z2658307191
CN1N=CC=2CN(CC21)C(=O)C3=CC=4SC(=CC4N3)C(=O)O,Z4684534255,316.337,316.337,1.02,-2.978,2,4,91.22,3,https://real.enamine.net/public-enum-files/Z4684534255
O=C(C1CC(=O)N(C1)C2=CC=CC=3C=CC=CC23)N4C[C@H]5[C@H](CO)[C@H]5C4,Z2228713907,350.412,350.412,1.962,-4.431,1,3,60.85,4,https://real.enamine.net/public-enum-files/Z2228713907
CC1=NN(C)C=2N=CC(=CC12)C(=O)N3CCN(CC3)C(=O)C=4C=CC=C(Cl)C4,Z289156508,397.859,397.859,1.709,-4.845,0,4,71.33,2,https://real.enamine.net/public-enum-files/Z289156508
O=C1NC(CSC=2C=CC(Cl)=CC2)=NC=3C=CC=CC13,Z46178661,302.78,302.78,3.201,-5.552,1,2,41.46,3,https://real.enamine.net/public-enum-files/Z46178661
O=C(NC=1N=C2C=CC=CN2N1)N3CCC(CN4CCOCC4)C3,Z1787204585,330.386,330.386,0.13,-2.799,1,5,75.0,5,https://real.enamine.net/public-enum-files/Z1787204585
"O=C(O)[C@@]12COC[C@H]2CN(C1)C(=O)NCC3=NC=CN3CCC=4C=CC=CC4 |&1:3,7,r|",Z2596051191,384.43,384.43,1.84,-2.099,2,5,96.69,6,https://real.enamine.net/public-enum-files/Z2596051191
CC=1C=C(NC(=O)C=2C=CN(C)C(=O)C2)N(N1)C=3C=CC(F)=CC3,Z316503390,326.326,326.326,1.565,-3.272,1,3,67.23,4,https://real.enamine.net/public-enum-files/Z316503390
O=C1NC2(CCCCCC2)C(=O)N1CC=3C=CC=CC3Cl,Z13873097,306.787,306.787,3.966,-5.02,1,2,49.41,2,https://real.enamine.net/public-enum-files/Z13873097
CC1=CNC=2C=CC(=CC12)NC(=O)C3=C(C=NN3C)C4CCC4,Z2718001553,308.378,308.378,2.31,-4.502,2,2,62.71,4,https://real.enamine.net/public-enum-files/Z2718001553
CCS(=O)(=O)C=1C=CC(=CC1)C(=O)NC2CCN(C2)C=3C=CC=CC3Cl,Z1182423490,392.901,392.901,3.172,-5.378,1,4,66.48,6,https://real.enamine.net/public-enum-files/Z1182423490
[O-][N+](=O)C=1C=CC(F)=C(C1)NC(=O)CN2N=NC(=N2)C=3C=CC=C(C3)C(F)(F)F,Z19040944,410.283,410.283,3.441,-5.801,1,6,115.84,6,https://real.enamine.net/public-enum-files/Z19040944
CC=1C=NC=C(C(=O)N2CCC(CC2)OC=3N=CC=CC3F)C1O,Z1894785545,331.342,331.342,1.643,-2.818,1,5,75.55,4,https://real.enamine.net/public-enum-files/Z1894785545
O=C(NCC1(CCC1)C=2C=CC=CC2)C=3C=CC=C4N=CC=CC34,Z229710786,316.397,316.397,4.396,-4.787,1,2,41.99,5,https://real.enamine.net/public-enum-files/Z229710786
CC(NC(=O)C1CCN(CC1)C(=O)NCC2=CC=CO2)C=3C=CC(F)=C(F)C3,Z442382400,391.413,391.413,1.797,-4.0,2,2,74.58,8,https://real.enamine.net/public-enum-files/Z442382400
CC(=O)NC=1C=CC(=CC1)NC(=O)C(C)SC2=NN=C(NCC3CCCO3)S2,Z151829370,421.54,421.54,1.541,-6.08,3,6,105.24,10,https://real.enamine.net/public-enum-files/Z151829370
O=C(NC=1C=CC2=CNN=C2C1)C3CCCC(F)C3,Z2405914758,261.295,261.295,2.804,-3.391,2,2,57.78,3,https://real.enamine.net/public-enum-files/Z2405914758
"CCC(=O)NC=1C=CC(=CC1)NC(=O)N2CC3[C@@H]4CC[C@@H](C4)[C@]3(C)C2 |&1:22,r|",Z2291392590,341.448,341.448,3.065,-4.803,2,2,61.44,6,https://real.enamine.net/public-enum-files/Z2291392590
CCCC1=NC(CN(CC=2SC=NC2C)CC3CCNC3)=NO1,Z2242929104,335.469,335.469,1.118,-1.844,1,5,67.08,8,https://real.enamine.net/public-enum-files/Z2242929104
O=C(NCCC1=NC(=NO1)C=2C=CC(Cl)=CC2)C=3C=C(F)C=C(F)C3,Z1167290808,363.746,363.746,3.453,-5.542,1,3,68.02,6,https://real.enamine.net/public-enum-files/Z1167290808
CN1N=NC=2C(=CC=CC21)C=3C=CC(F)=C(C3)OC(F)(F)F,Z4138567603,311.235,311.235,4.063,-4.943,0,3,39.94,3,https://real.enamine.net/public-enum-files/Z4138567603
C1=CSC(=C1)C2=NOC(CN3CCCC3C4=CC=CS4)=N2,Z103861960,317.432,317.432,3.361,-3.488,0,3,42.16,4,https://real.enamine.net/public-enum-files/Z103861960
CC1CC(CN(C1)S(=O)(=O)C2=CC=C3NC(=O)NC(=O)C3=C2)C(=O)O,Z2376804429,367.379,367.379,1.105,-3.945,3,6,132.88,3,https://real.enamine.net/public-enum-files/Z2376804429
CC=1C=C(NC(=O)CC=2C=CC=CC2N3CCCC3=O)N(N1)C=4C=CC=CC4,Z4437917878,374.437,374.437,2.989,-4.431,1,3,67.23,5,https://real.enamine.net/public-enum-files/Z4437917878
COC=1C=CC(=CC1NC(=O)CCNC2(CO)CCOC2)[N+]([O-])=O,Z2936915549,339.344,339.344,0.287,-2.503,3,7,122.96,9,https://real.enamine.net/public-enum-files/Z2936915549
CCC(C(=O)N1CCC(CC1)NC(=O)C2(CCCC2)C(=O)O)C=3C=CC=CC3,Z2460732628,386.486,386.486,2.229,-4.704,2,4,86.71,6,https://real.enamine.net/public-enum-files/Z2460732628
CC=1N=COC1C(=O)N2CCCCC2C3=NC=4C=CC=CC4O3,Z1428268853,311.336,311.336,1.595,-3.206,0,3,72.37,3,https://real.enamine.net/public-enum-files/Z1428268853
CCOC=1C=CC(=CC1)CN2CCN(CC2)C(=O)C=3C=CC(=CC3)N4C=NC=N4,Z195438234,391.467,391.467,2.606,-4.225,0,5,63.49,6,https://real.enamine.net/public-enum-files/Z195438234
COC=1C=CC(NC(=O)C=2SC=3C=CC=CC3C2C)=C(C1)OC,Z115013576,327.399,327.399,3.415,-5.42,1,3,47.56,5,https://real.enamine.net/public-enum-files/Z115013576
O=C(O)C(CC1=CNC=2C=CC=CC12)NC(=O)C=3C=CC=C4OCOC34,Z1444491919,352.342,352.342,2.557,-5.031,3,5,100.65,6,https://real.enamine.net/public-enum-files/Z1444491919
CN1C(=O)CCC(C(=O)N2CCN(CC2)C=3C=CC(O)=CC3)C1C=4C=CC=CC4,Z1186192263,393.48,393.48,2.395,-3.815,1,4,64.09,3,https://real.enamine.net/public-enum-files/Z1186192263
O=C(NC=1C=CN=CN1)NC2C3CCC2CC=4C=CC=CC4C3,Z2109919197,308.378,308.378,3.223,-4.313,2,3,66.91,4,https://real.enamine.net/public-enum-files/Z2109919197
COC=1C=CC=CC1CCC(=O)N2CC[C@H]3[C@@H](C2)NC(=O)N3C,Z2059967233,317.384,317.384,0.139,-2.7,1,3,61.88,5,https://real.enamine.net/public-enum-files/Z2059967233
COC=1C=CC(=CC1)CNC(=O)C2CCCCC2C(=O)N3CCC=4C=CC=CC43,Z32388393,392.492,392.492,4.127,-5.3,1,3,58.64,5,https://real.enamine.net/public-enum-files/Z32388393
CC=1C=CC=C(C1)N2CCN(CC2)C(=O)C=3C=NN4C=CC=NC34,Z285529470,321.377,321.377,1.798,-3.81,0,4,53.74,3,https://real.enamine.net/public-enum-files/Z285529470
CC=1C=CC=2C(=CSC2C1)C(=O)NC3=CC(=NN3C4CCS(=O)(=O)C4)C5CC5,Z1957975771,415.532,415.532,2.125,-5.017,1,4,81.06,4,https://real.enamine.net/public-enum-files/Z1957975771
CC=1C=CC=CC1C2CCN(CC3=CC(=O)N4N=CC=C4N3)CC2,Z1159236847,322.405,322.405,2.104,-3.14,1,4,50.16,3,https://real.enamine.net/public-enum-files/Z1159236847
O=C1NC(CN2CCC=3C=CC=CC32)=NC=4SC=C(C5=CC=CO5)C14,Z90186070,349.408,349.408,3.586,-5.343,1,3,57.84,3,https://real.enamine.net/public-enum-files/Z90186070
O=C1C=2C=CC=CC2N=NN1CSC3=NN=C(N3C=4C=CC=CC4)N5CCCCC5,Z92615444,419.505,419.505,3.76,-6.64,0,6,78.98,5,https://real.enamine.net/public-enum-files/Z92615444
O=C(NC=1C=CC=C(C1)C2CNC(=O)C2)C=3C=CN(N3)C4=CC=C(F)C=C4F,Z1697397470,382.364,382.364,1.873,-4.097,2,3,76.02,4,https://real.enamine.net/public-enum-files/Z1697397470
CC(C)CCN(C(=O)C1=CC=CC(=C1)N2CCCNC2=O)C3CCCC3,Z1330023665,357.491,357.491,3.716,-4.882,1,2,52.65,7,https://real.enamine.net/public-enum-files/Z1330023665
CC(=O)NCC=1C=CC(=CC1)C2=CSC(=N2)NC(=O)C3=CC=CC(C)=C3,Z67727096,365.451,365.451,3.291,-5.88,2,3,71.09,5,https://real.enamine.net/public-enum-files/Z67727096
CC1=CC=2C=C(C=CC2N1)NC(=O)CN3C(=O)C(C)OC=4C=CC=CC43,Z366740898,349.384,349.384,3.212,-5.401,2,3,74.43,3,https://real.enamine.net/public-enum-files/Z366740898
COC=1C=C(F)C=C(C1)NC(=O)N2CCN(CC2)C=3C=CC(F)=CN3,Z1589626636,348.348,348.348,2.55,-3.953,1,4,57.7,5,https://real.enamine.net/public-enum-files/Z1589626636
CCC1=NC=C(CNC2CCCC=3C(O)=CC=CC32)O1,Z2286520647,272.343,272.343,1.451,-1.979,2,3,58.29,4,https://real.enamine.net/public-enum-files/Z2286520647
O=C(NCC1CCCOC1)C2=CC=C(N=C2)C(F)(F)F,Z740013002,288.266,288.266,1.347,-2.659,1,3,51.22,5,https://real.enamine.net/public-enum-files/Z740013002
CC(C)(C)SC=1C=CC(=NC1)C2=NC3=C(COC3(C)C)C(=O)N2,Z3302381013,331.434,331.434,2.163,-5.129,1,4,63.58,3,https://real.enamine.net/public-enum-files/Z3302381013
CC=1C=CC(=CC1)CC2(C)CCCN2CCC(=O)O,Z2839355076,261.36,261.36,1.39,-2.244,1,3,40.54,5,https://real.enamine.net/public-enum-files/Z2839355076
CC=1C=C(NC(=O)C=2C=CC=CC2)N(N1)C3=NC=4C=CC=CC4N3,Z56920232,317.345,317.345,3.132,-5.45,2,3,75.6,4,https://real.enamine.net/public-enum-files/Z56920232
COCC1=CC=C(O1)C(=O)N2CCOCC2C=3N=CON3,Z1558391349,293.276,293.276,-0.91,-1.989,0,5,90.83,5,https://real.enamine.net/public-enum-files/Z1558391349
CC(C)C1=NC(=NO1)C2CCN(CC2)C=3C=C(N=CN3)N4CCCC(C)C4,Z2199619952,370.493,370.493,3.092,-4.008,0,6,71.18,4,https://real.enamine.net/public-enum-files/Z2199619952
CC1=CSC2=NC=NC(NC3CC(=O)N(C3)C=4C=CC=CC4F)=C12,Z3992159529,342.392,342.392,4.086,-5.926,1,4,58.12,3,https://real.enamine.net/public-enum-files/Z3992159529
CC(=O)N(C=1C=CC(=CC1)NC(=O)C=2C=CC=C(C2)NC=3N=CC=CN3)C4CC4,Z2232438515,387.435,387.435,2.578,-5.185,2,5,87.22,6,https://real.enamine.net/public-enum-files/Z2232438515
CC1(C)CNC(=O)C2=CN(CCCC=3C=CC=C(F)C3)N=C2C1,Z2789396936,315.386,315.386,3.371,-2.642,1,2,46.92,4,
CCOC(=O)C=1C=NN(C1C(F)(F)F)C=2C=CC(=CC2)C(=O)O,Z367665414,328.244,328.244,3.652,-3.45,1,4,81.42,6,https://real.enamine.net/public-enum-files/Z367665414
CC1(NC(=O)N(CC(=O)N2CCOC(C2)C=3C=CC=C(O)C3)C1=O)C4CC4,Z1443258191,373.404,373.404,1.105,-3.148,2,5,99.18,4,https://real.enamine.net/public-enum-files/Z1443258191
