SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
CC=1C=C(C)C(=C(C)C1)S(=O)(=O)N2CC(C2)C3CS(=O)(=O)C3,Z2677387803,343.464,343.464,0.562,-3.538,0,4,71.52,3,https://real.enamine.net/public-enum-files/Z2677387803
CCN1C(=NN=C1C=2C=CC(=CC2)OC)SCC(=O)NC(=O)NCC3=CC=CO3,Z19901305,415.468,415.468,2.535,-5.35,2,5,111.28,8,https://real.enamine.net/public-enum-files/Z19901305
NC(=O)C1=CN(N=N1)C2CCN(C[C@@H](O)CC=3C=CC=CC3)C2,Z2387128088,315.371,315.371,-0.196,-1.383,2,5,97.27,6,https://real.enamine.net/public-enum-files/Z2387128088
COC=1C=CN=C(CNC(=O)N(C)CC=2C(C)=CC=CC2C)C1F,Z2975051915,331.385,331.385,2.509,-3.71,1,3,54.46,7,https://real.enamine.net/public-enum-files/Z2975051915
N#CC=1C=CC=CC1C=2C=CC(=CC2)CN3CCC4(C3)NC(=O)NC4=O,Z1268896098,346.383,346.383,1.498,-4.382,2,4,85.23,3,https://real.enamine.net/public-enum-files/Z1268896098
COCC=1C=CC=CC1CNC=2C=CC3=NN=C(C=4C=CC=CC4)N3N2,Z805399414,345.399,345.399,3.156,-5.26,1,5,64.34,6,https://real.enamine.net/public-enum-files/Z805399414
O=S(=O)(NCC1(CC1)C=2C=CC=CC2)C3=NN=CN3,Z3466633362,278.332,278.332,1.962,-3.034,2,4,87.74,5,https://real.enamine.net/public-enum-files/Z3466633362
Cl.CC1=CC(C)=C(CN2CCCC(CC(=O)O)CC2)C(C)=C1,Z2055717838,325.874,289.413,1.957,-3.61,1,3,40.54,4,https://real.enamine.net/public-enum-files/Z2055717838
CCC(=O)N1CCC(CC1)NC2COC=3C(=CC=CC3C2)OC,Z1400703664,318.411,318.411,0.825,-2.98,1,4,50.8,5,https://real.enamine.net/public-enum-files/Z1400703664
O=C(NC=1C=C2OCCOC2=CC1Br)N3CCCC3CC=4C=CC=CC4,Z411049226,417.297,417.297,3.897,-5.58,1,3,50.8,3,https://real.enamine.net/public-enum-files/Z411049226
CCN1C=NC=2CN(CCC21)C=3C=C(N=CN3)OC(C)C,Z2976165623,287.361,287.361,1.855,-2.756,0,5,56.07,4,https://real.enamine.net/public-enum-files/Z2976165623
NC(=O)C=1C=CC(=CC1)NC=2N=CN=C3SC=C(C=4C=CC(F)=CC4)C23,Z52592975,364.398,364.398,4.271,-7.18,2,4,80.9,4,https://real.enamine.net/public-enum-files/Z52592975
CCN1N=C(C(=O)NCC=2C=CC(=NC2)N3CCOCC3)C=4C=CC=CC4C1=O,Z226216278,393.44,393.44,1.021,-4.0,1,6,87.13,5,https://real.enamine.net/public-enum-files/Z226216278
COC=1N=CC(=CN1)C(=O)N(C)C2(CC2)C(F)(F)F,Z3000709961,275.228,275.228,0.515,-2.895,0,4,55.32,5,https://real.enamine.net/public-enum-files/Z3000709961
O=C(CCC1=NC=2C=CC=CC2C(=O)N1)NC=3C=C(Cl)C=CC3N4CCCCC4,Z30688150,410.897,410.897,3.281,-5.46,2,4,73.8,5,https://real.enamine.net/public-enum-files/Z30688150
CCC(OC1CCCCC1)C2=NC(CC(=O)NC3CCCCC3)=NO2,Z2155393860,349.469,349.469,2.6,-3.567,1,4,77.25,8,https://real.enamine.net/public-enum-files/Z2155393860
COC=1C=CC(=CC1)C(CNC(=O)CN2CCNC(=O)C2)C3=CNC=4C=CC=CC34,Z105931950,406.479,406.479,2.564,-3.292,3,4,86.46,7,https://real.enamine.net/public-enum-files/Z105931950
CC(CN1CCN(C)CC1)NC(=O)C2=NC(=NS2)C=3C=CC=CC3,Z2994020444,345.464,345.464,1.47,-2.536,1,5,61.36,6,https://real.enamine.net/public-enum-files/Z2994020444
O=C(CCNC(=O)C1=CC(F)=C(Cl)C=C1Cl)N2CCOCC2,Z332895038,349.185,349.185,1.796,-4.1,1,3,58.64,6,https://real.enamine.net/public-enum-files/Z332895038
CC1CCN2C(=O)N(C(=O)C2C1)C3=CC=CN=C3,Z1868662069,245.278,245.278,0.195,-1.994,0,3,53.51,1,https://real.enamine.net/public-enum-files/Z1868662069
COC=1C=CC(=CC1)NC(=O)C2CCCN2CC=3C=COC3C(=O)O,Z2706973808,344.363,344.363,-0.011,-2.868,2,5,92.01,7,https://real.enamine.net/public-enum-files/Z2706973808
CC(NC(=O)C=1C=C(NN1)C=2C=CC=CC2)C=3C=CC=NC3,Z117478916,292.336,292.336,2.706,-3.571,2,3,70.67,5,https://real.enamine.net/public-enum-files/Z117478916
CCCN1C(=NC=2C=CC=CC21)NC(=O)C(CC3=CNC4=CC=CC=C34)NC(C)=O,Z226918684,403.478,403.478,3.286,-5.406,3,3,91.81,7,https://real.enamine.net/public-enum-files/Z226918684
CS(=O)(=O)C=1C=CC(=CC1)C2(CCOC2)NC(=O)C3=CC=CC(=C3)C(=O)O,Z2595758101,389.424,389.424,1.193,-3.901,2,6,109.77,5,https://real.enamine.net/public-enum-files/Z2595758101
O=C(NC=1C=CC=C(C1)N2CCCCCC2)N3CCOCC3,Z1254417405,303.4,303.4,2.204,-3.246,1,3,44.81,4,https://real.enamine.net/public-enum-files/Z1254417405
CCN1CCCN(CC1=O)C(=O)NC=2C=CC(=CC2)CC(F)(F)F,Z1818432623,343.345,343.345,2.29,-4.024,1,2,52.65,6,https://real.enamine.net/public-enum-files/Z1818432623
CC=1C=CC(CN2C(=O)CC(CC=3C=NN(C)C3)C2=O)=C(C)N1,Z1729237061,312.367,312.367,0.395,-0.983,0,4,68.09,4,https://real.enamine.net/public-enum-files/Z1729237061
N#CCC=1C=CC=C(C1)C(=O)N2CCCC2CC(=O)O,Z2295929174,272.3,272.3,0.66,-2.595,1,4,81.4,5,https://real.enamine.net/public-enum-files/Z2295929174
O=C(C1CCCN(C1)S(=O)(=O)C=2C=CC(Cl)=CC2)N3CCCC3C=4C=CC=CC4,Z238232462,432.965,432.965,4.209,-5.44,0,3,57.69,3,https://real.enamine.net/public-enum-files/Z238232462
O=C(NCCN1C=CN=C1)C2CC=3C=C(Cl)C=CC3O2,Z166816208,291.733,291.733,1.727,-2.943,1,3,56.15,5,https://real.enamine.net/public-enum-files/Z166816208
O=C(NCC=1C=NN(C1)CCF)C=2C=NN3CCCOC23,Z2964615447,293.298,293.298,-0.318,-1.17,1,4,73.97,6,https://real.enamine.net/public-enum-files/Z2964615447
O=C(O)C(F)(F)F.CC(C)CNC(=O)NC(=O)C(C)N1CCN(CC1)C=2C=CN=C3C=CC=CC23,Z8810310968,497.512,383.488,3.937,-4.38,2,5,77.57,6,https://real.enamine.net/public-enum-files/Z8810310968
CC1CN(CC(O1)C2CC2)C(=O)NC=3C=CC=C(C3)S(=O)(=O)N4CCCCCC4,Z1940153500,421.556,421.556,3.686,-4.37,1,4,78.95,3,https://real.enamine.net/public-enum-files/Z1940153500
CC1=NN(C)C(C)=C1C(C)NC=2C=CC3=NN=C(C=4C=CC=CC4)N3N2,Z1192104243,347.418,347.418,2.27,-4.12,1,5,72.93,4,https://real.enamine.net/public-enum-files/Z1192104243
"CC1=C(C=CN1C(C)C)C(=O)N[C@@H]2CCC(=O)N[C@H]2C=3C=CC=CC3 |&1:12,18,r|",Z2335398470,339.432,339.432,2.036,-2.759,2,2,63.13,4,https://real.enamine.net/public-enum-files/Z2335398470
O=C(NCCC1=NC(=CS1)C2CCCCC2)C=3C=C(ON3)C4CC4,Z1175805790,345.461,345.461,3.651,-3.983,1,3,68.02,7,https://real.enamine.net/public-enum-files/Z1175805790
CC=1C=CC(=NC1)N2C=C(CN3C[C@H](C)O[C@H](C)C3)N=N2,Z2982756063,287.361,287.361,2.19,-1.31,0,5,56.07,3,https://real.enamine.net/public-enum-files/Z2982756063
O=C(C=1C=CC(=CC1)N2C=NC=N2)N3CCN(CCOC=4C=CC=CC4)CC3,Z82248636,377.441,377.441,2.37,-4.097,0,5,63.49,6,https://real.enamine.net/public-enum-files/Z82248636
COCC1(CCCN1C(=O)C2=CC(OC)=C(C=C2F)OC)C(=O)O,Z2386674035,341.332,341.332,1.381,-2.843,1,6,85.3,7,https://real.enamine.net/public-enum-files/Z2386674035
CC=1C=C(C)N2C(=NN=C2N1)SCC(=O)N(CCC#N)C3=CC=C4OCCOC4=C3,Z21483075,424.478,424.478,1.65,-5.77,0,7,105.64,6,https://real.enamine.net/public-enum-files/Z21483075
O=C(NC=1C=CC=NC1OCC(F)F)C=2C=C(NN2)C3CC3,Z1553107070,308.284,308.284,2.052,-3.279,2,4,79.9,7,https://real.enamine.net/public-enum-files/Z1553107070
CC1=NNC(C)=C1C(C)C(=O)N2CC=3C=CC=CC3C4(CCC4)C2,Z2085927562,323.433,323.433,2.628,-3.704,1,2,48.99,3,https://real.enamine.net/public-enum-files/Z2085927562
COC=1C=C(C=CC1C)C(=O)NC=2C=CC=C(C2)C3=NN=C4CCCN34,Z283613836,348.399,348.399,2.651,-4.6,1,4,69.04,4,https://real.enamine.net/public-enum-files/Z283613836
O=C(NCCC1=NC=2C=CC=CC2N1)C3=NNC=4CCCCCC34,Z1833174243,323.393,323.393,2.789,-4.577,3,3,86.46,5,https://real.enamine.net/public-enum-files/Z1833174243
COC(=O)C1(CN2C(=O)NC(C2=O)C=3C(C)=CC(C)=CC3C)CC1,Z2695600185,330.379,330.379,2.964,-3.969,1,3,75.71,5,https://real.enamine.net/public-enum-files/Z2695600185
CC=1N=CC=CC1CCNC(=O)C2NCCC3CCCCC23,Z3137893837,301.427,301.427,2.449,-2.81,2,3,54.02,5,https://real.enamine.net/public-enum-files/Z3137893837
CN(C)S(=O)(=O)C1=CC=CC=C1CNC2CCCC3=NN(C)C=C32,Z1956371534,348.465,348.465,0.721,-1.545,1,4,67.23,5,https://real.enamine.net/public-enum-files/Z1956371534
OC1(CC=2C=CC(F)=CC2F)CC3CCC(C1)N3CC=4C=CN=CC4,Z1567207691,344.399,344.399,2.272,-3.021,1,3,36.36,4,https://real.enamine.net/public-enum-files/Z1567207691
CC1=CC(C(=O)N(C)CC2=CC(C(=O)O)=C(C)O2)=C(C)N1,Z1603447327,290.315,290.315,1.925,-2.445,2,3,86.54,5,https://real.enamine.net/public-enum-files/Z1603447327
CC1CC(CN(C1)C(=O)NC2=CC=C3NC(=O)COC3=C2)C(=O)O,Z2376767311,333.34,333.34,0.539,-3.105,3,5,107.97,4,https://real.enamine.net/public-enum-files/Z2376767311
CSCCC(NC(=O)C1=CC=CC(C)=C1)C(=O)NC=2SC=CC2C(N)=O,Z29083102,391.511,391.511,1.77,-5.74,3,3,101.29,8,https://real.enamine.net/public-enum-files/Z29083102
O=C(C1CC=2C=CC=CC2C(=O)O1)N3CC(=O)NC4=CC=CC=C43,Z194961024,322.316,322.316,2.123,-4.344,1,3,75.71,2,https://real.enamine.net/public-enum-files/Z194961024
CN1CCC(CC1)C=2N=C(N3CCN(CCS(N)(=O)=O)CC23)C(F)(F)F,Z3416118108,395.445,395.445,0.129,-0.291,1,5,84.46,5,https://real.enamine.net/public-enum-files/Z3416118108
CNS(=O)(=O)C=1C=CC2=C(C1)CCN2CC3=CN=C4C=CC=CN34,Z1844273713,342.417,342.417,2.587,-3.05,1,4,66.71,4,https://real.enamine.net/public-enum-files/Z1844273713
O=C(NC=1C=CC(=CC1)CC=2N=NNN2)C3CCCCC(=O)N3,Z6345407868,314.343,314.343,0.757,-2.066,3,5,112.66,4,https://real.enamine.net/public-enum-files/Z6345407868
O=C(NCC=1C=CC=CC1)C2CCN(CC2)S(=O)(=O)C=3C=CC=CC3F,Z27748548,376.447,376.447,2.3,-3.965,1,3,66.48,6,https://real.enamine.net/public-enum-files/Z27748548
CN1N=CC(=C1C(F)(F)F)S(=O)(=O)N2CCCCC2C(=O)O,Z2763050102,341.308,341.308,0.866,-1.913,1,5,92.5,4,https://real.enamine.net/public-enum-files/Z2763050102
CCCN1N=C(C(=O)NCC2COC=3C=CC=CC3C2)C=4C=CC=CC4C1=O,Z95829952,377.437,377.437,2.975,-5.29,1,4,71.0,5,https://real.enamine.net/public-enum-files/Z95829952
CCC(CO)NC(=O)NC=1C=CC=C(C1)C(=O)OCC=2C=CC=CC2,Z1142035980,342.39,342.39,3.663,-4.284,3,3,87.66,10,https://real.enamine.net/public-enum-files/Z1142035980
CC(C)N1C(CCCNC(=O)C(C)(C)C)=NC=2C=CC=CC21,Z118509758,301.427,301.427,2.682,-2.6,1,2,46.92,7,https://real.enamine.net/public-enum-files/Z118509758
COC1=CC=C2N=C(C=CC2=C1)N3CC(C)OC(C)(C)C3,Z855813720,286.37,286.37,3.886,-3.83,0,4,34.59,2,https://real.enamine.net/public-enum-files/Z855813720
CC=1OC(=NC1CC(=O)NCC=2N=CC=C(N)N2)C3=CC=CO3,Z1429395969,313.312,313.312,-0.366,-2.07,2,5,120.07,6,https://real.enamine.net/public-enum-files/Z1429395969
O=C(NCC=1C=CC=2C=CNC2N1)NC3=NC=4CCCCC4S3,Z2170500157,327.406,327.406,2.866,-4.743,3,3,82.7,5,https://real.enamine.net/public-enum-files/Z2170500157
COC=1C=CC(=CC1Cl)NC(=O)N2CCCC2CN3CCCC3,Z1132082866,337.845,337.845,2.965,-3.2,1,3,44.81,6,https://real.enamine.net/public-enum-files/Z1132082866
CC1CC=2C=C(C=CC2O1)N3C(=O)N(C)C(C)(C)C3=O,Z2929059835,274.316,274.316,1.871,-2.868,0,3,49.85,1,https://real.enamine.net/public-enum-files/Z2929059835
CC(C)(C)C=1C=C(NS(=O)(=O)C=2C=CC=CC2)ON1,Z1347899711,280.344,280.344,2.767,-3.186,1,3,72.2,3,https://real.enamine.net/public-enum-files/Z1347899711
CC1=NN=C(CNC(=O)C2(C(=O)O)C(C)(C)C2(C)C)N1C3CC3,Z2897247147,320.388,320.388,1.408,-1.557,2,5,97.11,6,https://real.enamine.net/public-enum-files/Z2897247147
CC1C(=O)N(CC(O)CN2CCC(C)CC2)C(=O)N1C=3C=CC=CC3,Z822166860,345.437,345.437,2.642,-3.47,1,4,64.09,5,https://real.enamine.net/public-enum-files/Z822166860
CC(CO)(CO)NC(=O)C(=O)NC=1C=CC(=NC1)OC=2C=CC(F)=CC2,Z2234970955,363.341,363.341,0.833,-3.49,4,5,120.78,7,https://real.enamine.net/public-enum-files/Z2234970955
O=C(NC1CCCC21NC(=O)NC2=O)C=3C=CC(=CN3)C=4C=NNC4,Z4458223869,340.337,340.337,-0.026,-3.103,4,5,128.87,4,https://real.enamine.net/public-enum-files/Z4458223869
CCCNC(=O)C(C)N1CCC(O)(CC=2C=CC=CN2)CC1,Z2950930823,305.416,305.416,0.521,-1.549,2,4,65.46,6,https://real.enamine.net/public-enum-files/Z2950930823
CC(C)(C)C=1C=CC(=CC1)C2=NC=3C=CC=CC3C(=O)N2,Z56835211,278.349,278.349,4.229,-6.341,1,2,41.46,2,https://real.enamine.net/public-enum-files/Z56835211
O=C(CCC1=NC=2C=CC=CC2C(=O)N1)NCCC=3C=CC=CC3,Z27760057,321.374,321.374,1.279,-3.87,2,3,70.56,6,https://real.enamine.net/public-enum-files/Z27760057
CSC1(CNC(=O)NC2=CC=CC=C2N3C=CC(C)=N3)CC1,Z1919022919,316.423,316.423,2.972,-3.588,2,2,58.95,7,https://real.enamine.net/public-enum-files/Z1919022919
O[C@@H]1CN(CCN2C=CC=N2)C[C@H]1OC=3C=NN(C3)CC=4C=CC=CC4,Z2386649794,353.419,353.419,2.018,-1.341,1,5,68.34,7,https://real.enamine.net/public-enum-files/Z2386649794
CC=1C=CC(=CC1S(=O)(=O)N(C)C)NC(=O)CNCC=2C=CC(Cl)=CC2Cl,Z52711761,430.35,430.35,4.052,-4.71,2,4,78.51,6,https://real.enamine.net/public-enum-files/Z52711761
CC(C)NC(=O)NC=1C=CC=C(C1)C(=O)N2C3CCC2CCC3,Z1370938719,315.411,315.411,2.462,-3.88,2,2,61.44,6,https://real.enamine.net/public-enum-files/Z1370938719
CN(C)S(=O)(=O)C=1C=CC2=C(C1)CCCN2C(=O)COC3=CC=C(Cl)C=C3C(N)=O,Z165884100,451.925,451.925,2.276,-4.869,1,5,110.01,5,https://real.enamine.net/public-enum-files/Z165884100
CC(C1=NC=2C=CC=CC2C(=O)N1)N3CCN(CC3)C=4C=CC(O)=CC4,Z46181835,350.415,350.415,1.686,-3.659,2,5,68.17,3,https://real.enamine.net/public-enum-files/Z46181835
C=1C=CC(=CC1)C2=NOC(CSC3=NN=NN3C=4C=CC=CC4)=N2,Z19657714,336.373,336.373,2.822,-5.488,0,5,82.52,5,https://real.enamine.net/public-enum-files/Z19657714
CC(C)(C)N1CC(CC1=O)C(=O)NC2=CSC(=N2)C=3C=CN=CC3,Z2022597156,344.433,344.433,2.632,-3.299,1,4,75.19,5,https://real.enamine.net/public-enum-files/Z2022597156
CC(C)N1N=CC(NC(=O)NC(C2CC2)C3CCC3)=C1C4CC4,Z2293564639,316.442,316.442,2.719,-2.99,2,2,58.95,8,https://real.enamine.net/public-enum-files/Z2293564639
CC(NC(=O)CC1=CN2C=CC=CC2=N1)C=3C=CC=C4C=CC=CC34,Z247256594,329.396,329.396,3.465,-4.979,1,2,46.4,5,https://real.enamine.net/public-enum-files/Z247256594
O=C(NC1=NN=CS1)C=2C=CC(=CC2)S(=O)(=O)C(F)F,Z199504134,319.31,319.31,0.665,-3.999,1,5,89.02,5,https://real.enamine.net/public-enum-files/Z199504134
N#CC=1C=CC(=CC1)NC(=O)C=2C=CC=3NC(=O)COC3C2,Z73236513,293.278,293.278,1.664,-4.01,2,4,91.22,3,https://real.enamine.net/public-enum-files/Z73236513
COC=1C=CC=C(C1)C2CCCN2C(=O)CN3C=CC(=O)N(C)C3=O,Z383103298,343.378,343.378,1.247,-2.317,0,4,70.16,5,https://real.enamine.net/public-enum-files/Z383103298
CNC(=O)C=1C=CC=C(C1)C2=NOC(=N2)C(F)(F)F,Z1873221774,271.196,271.196,1.403,-3.577,1,3,68.02,4,https://real.enamine.net/public-enum-files/Z1873221774
CC=1C=CC(Cl)=CC1NC(=O)CN2CCN(CC2)C3=NC=NC4=C3C=NN4C,Z234865450,399.878,399.878,2.225,-4.251,1,6,79.18,4,https://real.enamine.net/public-enum-files/Z234865450
CC1CN(CCO1)C=2C=CC(=CN2)CNC(=O)C=3C=C(NN3)C4=CC=CO4,Z422251756,367.403,367.403,2.307,-3.407,2,5,96.28,5,https://real.enamine.net/public-enum-files/Z422251756
COCC=1C=C(C=CC1F)CNC(=O)C2CCCOC2C,Z1839577582,295.35,295.35,1.962,-2.3,1,3,47.56,6,https://real.enamine.net/public-enum-files/Z1839577582
O=C(C=1C=CC(Cl)=C(C1)N2CCNC2=O)N3C[C@@H](F)C[C@H]3CO,Z2060917440,341.765,341.765,0.725,-3.644,2,3,72.88,4,https://real.enamine.net/public-enum-files/Z2060917440
COC1CCCCN(CC(=O)N2CCC(CC2)C=3C=CN=CN3)C1=O,Z2404375771,346.425,346.425,0.508,-2.046,0,5,75.63,5,https://real.enamine.net/public-enum-files/Z2404375771
CC=1N=C(SC1C)C2CCCN(CC=3C(Cl)=CC=CC3C(=O)O)C2,Z2482958815,364.891,364.891,2.003,-3.595,1,4,53.43,4,https://real.enamine.net/public-enum-files/Z2482958815
CC=1SC(=CC1NS(=O)(=O)C=2C=CC(=CC2)CCC(C)C)C(N)=O,Z1416011374,366.501,366.501,3.57,-6.32,2,3,89.26,6,https://real.enamine.net/public-enum-files/Z1416011374
CC1=CN2C(=O)C=C(CN3CCC(C3)C4=NC=CN4C)N=C2S1,Z2948135173,329.422,329.422,0.503,-1.874,0,4,53.73,3,https://real.enamine.net/public-enum-files/Z2948135173
CN(C(=O)NC=1C=NC(=NC1)C(C)(C)C)C2CCC2,Z1277490586,262.351,262.351,2.574,-1.764,1,3,58.12,5,https://real.enamine.net/public-enum-files/Z1277490586
COCC(O)CN1CCC(CC1)NC(=O)C=2C=CC(=CC2)N(C)C3CCCCC3,Z1535487607,403.559,403.559,2.673,-3.31,2,5,65.04,8,https://real.enamine.net/public-enum-files/Z1535487607
COC=1C=CC=C(C1)OC=2C=CC(=CC2)NC(C)C(N)=O,Z1651670336,286.326,286.326,2.596,-3.835,2,3,73.58,6,https://real.enamine.net/public-enum-files/Z1651670336
"CC1(C)CN(C(=O)NCC2(CCCC2)S(C)(=O)=O)[C@H]3COC[C@H]31 |&1:18,22,r|",Z2292639103,344.471,344.471,1.733,-2.895,1,4,75.71,3,https://real.enamine.net/public-enum-files/Z2292639103
CCC(CC)(OC)C1=NOC(=N1)C2CCCN(C)C2=O,Z2286061228,281.351,281.351,0.506,-1.426,0,4,68.46,5,https://real.enamine.net/public-enum-files/Z2286061228
CCS(=O)(=O)N1CCC(CC1)NC(=O)NCC2(CCC2)C=3C=CC=CC3Br,Z4743809101,458.414,458.414,3.192,-4.578,2,3,78.51,5,https://real.enamine.net/public-enum-files/Z4743809101
CN(C)C=1C=CC(=CC1)S(=O)(=O)NC=2C=C(C=CC2O)CC=3C=CC=CC3,Z1918145581,382.478,382.478,4.358,-4.609,2,4,69.64,6,https://real.enamine.net/public-enum-files/Z1918145581
COC=1C=CC(C(=O)NC(C)C=2C=C(C)C=CC2OC)=C(C1)OC,Z95835505,329.391,329.391,3.715,-4.223,1,4,56.79,7,https://real.enamine.net/public-enum-files/Z95835505
CC(C)C(NC(=O)C=1C=NN2CCCCC12)C3=NC4=CC=CC=C4N3,Z1494872669,337.42,337.42,2.871,-3.829,2,3,75.6,5,https://real.enamine.net/public-enum-files/Z1494872669
O=C(NCC=1C=CC=CN1)NC=2C=C3CCC(=O)NC3=CC2F,Z1756323922,314.315,314.315,0.599,-2.776,3,3,83.12,5,https://real.enamine.net/public-enum-files/Z1756323922
COC=1C=CC=CC1C(CNC=2N=CN=C3SC=4CCCC4C23)N(C)C,Z31044080,368.498,368.498,4.494,-5.147,1,5,50.28,6,https://real.enamine.net/public-enum-files/Z31044080
CN1N=CC=2C(=O)NC(COC(=O)CC3CCC3)=NC21,Z1305344749,276.292,276.292,0.146,-2.575,1,4,85.58,5,https://real.enamine.net/public-enum-files/Z1305344749
CCC1=NC(=NO1)C2CCCCN2C(=O)C=3C=NC=4OCC(=O)NC4C3,Z1575910724,357.365,357.365,0.956,-2.588,1,6,110.45,3,https://real.enamine.net/public-enum-files/Z1575910724
C1=NNC(=N1)[C@@H]2CCCN2CC=3C=C4CCCCN4N3,Z2951282118,272.35,272.35,0.903,-1.057,1,4,62.63,3,https://real.enamine.net/public-enum-files/Z2951282118
CCC(CC#N)NC(=O)C=1C=CC=CC1S(=O)(=O)C(F)F,Z2357930114,316.325,316.325,1.365,-3.064,1,4,87.03,7,https://real.enamine.net/public-enum-files/Z2357930114
CCC1=NC(=NO1)C2CCCCN2C(=O)C3=CC4=CC(C)=CC=C4O3,Z1239446786,339.389,339.389,3.187,-4.596,0,3,72.37,4,https://real.enamine.net/public-enum-files/Z1239446786
"CC(C)C1OCCC1C(=O)N2C[C@H](N)[C@H](C2)C3=CC=CC(F)=C3 |&1:12,14,r|",Z2378743928,320.402,320.402,2.199,-3.617,1,3,55.56,4,https://real.enamine.net/public-enum-files/Z2378743928
COC=1C=CC(OC)=C(C1)C2CCCN2C(=O)NC3=CC=CC(C)=C3,Z90736060,340.417,340.417,3.356,-4.456,1,3,50.8,6,https://real.enamine.net/public-enum-files/Z90736060
CN1N=C(C=CC1=O)C(=O)N2CCN(CCOC=3C=CC=CC3)CC2,Z52146702,342.393,342.393,0.609,-2.309,0,5,65.45,6,https://real.enamine.net/public-enum-files/Z52146702
C#CC(C)NS(=O)(=O)C1=CC=C(C#N)C=C1NCC2CCOCC2,Z3074710113,347.434,347.434,2.058,-3.316,2,5,91.22,6,https://real.enamine.net/public-enum-files/Z3074710113
CC(=O)NC=1C=CC(=CC1)C2=CSC(=N2)C=3C=CC(=CC3)NC(=O)C4=CC=CO4,Z118599202,403.456,403.456,3.742,-6.506,2,3,84.23,5,
O=C(N[C@H]1CC[C@H](CO)CC1)C=2C(F)=CC=C(O)C2F,Z2164540617,285.287,285.287,0.584,-2.792,3,3,69.56,4,https://real.enamine.net/public-enum-files/Z2164540617
CC(C)C=1C=CC=CC1CN2CCC(C2)N3C=C(CN)N=N3,Z2996446464,299.415,299.415,1.701,-2.511,1,4,59.97,5,https://real.enamine.net/public-enum-files/Z2996446464
"CN1C=C(C=N1)[C@@H]2OCC[C@H]2CNC(=O)NC3CCCN(C)C3=O |&1:6,10,r|",Z2699750666,335.402,335.402,-0.601,-1.095,2,4,88.49,4,https://real.enamine.net/public-enum-files/Z2699750666
CN1CCN(CC=2C=CC(=CC2)NC(=O)C=3C=CC(F)=CC3F)CC1,Z385043716,345.387,345.387,3.106,-3.24,1,3,35.58,5,https://real.enamine.net/public-enum-files/Z385043716
COC=1C=C(C=CC1OC(C)C)NC(=O)NCC2CCC(C#N)CC2,Z1995335071,345.437,345.437,2.659,-3.634,2,4,83.38,8,https://real.enamine.net/public-enum-files/Z1995335071
O=C(NC=1C=CC=2CCNCC2C1)N3CC(O)CC3C=4C=CC(F)=C(F)C4,Z2356533538,373.397,373.397,1.445,-3.857,3,3,64.6,2,https://real.enamine.net/public-enum-files/Z2356533538
"C=C[C@@H]1OCC[C@H]1C(=O)N2CCN(CC2)S(=O)(=O)NC(C)C |&1:2,6,r|",Z2303884513,331.433,331.433,0.943,-1.82,1,5,78.95,3,https://real.enamine.net/public-enum-files/Z2303884513
CCN(CC=1C=CC=CN1)C(=O)C(C)(C)N2CCOCC2,Z2013810620,291.389,291.389,1.221,-1.402,0,4,45.67,5,https://real.enamine.net/public-enum-files/Z2013810620
CC(OC(=O)C(C)N1C(=O)C=2C=CC=CC2C1=O)C(=O)NC=3C=CC=C(Cl)C3,Z19158815,400.813,400.813,3.747,-6.06,1,4,92.78,7,https://real.enamine.net/public-enum-files/Z19158815
O=C(CC1=COC2=CC=CC=C12)N3CCN(C(=O)C4CC4)C5(CCOCC5)CC3,Z3063158376,396.48,396.48,1.146,-3.903,0,3,62.99,3,https://real.enamine.net/public-enum-files/Z3063158376
CC=1C=CC(=CC1S(C)(=O)=O)C(=O)NC2=NN=C(N2)C=3C=CC=CN3,Z653350496,357.389,357.389,0.951,-4.427,2,6,117.7,5,https://real.enamine.net/public-enum-files/Z653350496
CCCC1=NC(=NN1C=2C=CC=CC2F)C(=O)N(C)C=3C=CC=CN3,Z1264315786,339.368,339.368,1.63,-3.97,0,4,63.91,6,https://real.enamine.net/public-enum-files/Z1264315786
CCN(CC)S(=O)(=O)N1CCN(CC1)C(=O)C2=NNC3=CC=CC=C23,Z226041188,365.452,365.452,1.972,-3.79,1,5,89.61,6,https://real.enamine.net/public-enum-files/Z226041188
COC(=O)[C@@H]1C[C@H](CN1S(=O)(=O)C=2C=C(O)C=C(C2)C(F)(F)F)OC,Z4004121332,383.342,383.342,2.419,-2.894,1,5,93.14,6,https://real.enamine.net/public-enum-files/Z4004121332
CN(C(=O)NC=1C(F)=CC=CC1F)C2CCN(C2=O)C=3C=CC=CC3,Z1230256507,345.344,345.344,2.731,-4.932,1,2,52.65,5,https://real.enamine.net/public-enum-files/Z1230256507
CC1=C(N=NN1C=2C=CC(Cl)=CC2F)C(=O)N(C)C=3C=C(F)C=CC3F,Z1264460953,380.752,380.752,3.65,-5.31,0,3,51.02,3,https://real.enamine.net/public-enum-files/Z1264460953
CC1=CC=C(O1)C2=NNC=C2CN3CCC(C)S(=O)(=O)CC3,Z1872782309,323.412,323.412,1.016,-1.7,1,4,79.2,3,https://real.enamine.net/public-enum-files/Z1872782309
