SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
O=C1NC(=NC=2C=CC(=CC12)OC=3C=CC=CC3)C=4C=CN=CN4,Z1983052012,316.314,316.314,2.387,-4.925,1,4,76.47,3,
CN(C=1C=CC(=CC1)C(=O)O)S(=O)(=O)C2=C3CCCCC3=NN2C,Z2763051298,349.407,349.407,2.127,-3.267,1,5,92.5,4,https://real.enamine.net/public-enum-files/Z2763051298
CC1(CC1)S(=O)(=O)N2CCC(CC2)C3=NC=C(O3)C(=O)O,Z3016338266,314.359,314.359,0.465,-1.853,1,5,100.71,4,https://real.enamine.net/public-enum-files/Z3016338266
O=C(NC=1C=CC(=CC1)CNC(=O)N2CCOCC2C3CC3)C4=CC=CN=C4,Z1534558532,380.441,380.441,2.003,-3.587,2,4,83.56,5,https://real.enamine.net/public-enum-files/Z1534558532
COC1=CC=CN2N=CC(C(=O)NCC3CSC3)=C12,Z2941714942,277.344,277.344,0.681,-2.599,1,3,55.63,5,https://real.enamine.net/public-enum-files/Z2941714942
COC=1C=CC=CC1SCC2=CC(=O)OC=3C=C(O)C=CC23,Z898546752,314.357,314.357,3.303,-4.788,1,3,55.76,4,https://real.enamine.net/public-enum-files/Z898546752
O=C1C=C(CN2CCN3C=CC=C3C2C=4C=CC=CC4)C5=CC=C(O)C=C5O1,Z1612204939,372.417,372.417,3.922,-4.013,1,3,54.7,3,https://real.enamine.net/public-enum-files/Z1612204939
O=C(O)C(NC(=O)CCC(=O)N1CCC=2SC=CC2C1)C=3C=CC(F)=CC3,Z2898545876,390.43,390.43,1.988,-3.804,2,4,86.71,6,https://real.enamine.net/public-enum-files/Z2898545876
CC1=NN(C)C(=C1N)N2CCN(CC2)C=3C=C(C)N=CN3,Z1787453230,287.364,287.364,-0.051,-1.762,1,6,76.1,2,https://real.enamine.net/public-enum-files/Z1787453230
CC1=NC=CC(=N1)C2CCCN(CC(=O)NC=3C=CC=CC3C)C2,Z607780962,324.421,324.421,1.843,-2.515,1,4,58.12,4,https://real.enamine.net/public-enum-files/Z607780962
O=C1CC2(CCCC2)C(=O)N1CC(O)CC=3C=CC=CC3C(F)(F)F,Z1497463792,355.352,355.352,3.075,-4.25,1,3,57.61,5,https://real.enamine.net/public-enum-files/Z1497463792
[O-][N+](=O)C=1C=C(C=CC1N2CC3CCC(C2)O3)S(=O)(=O)N4CCOCC4,Z1309556632,383.421,383.421,1.399,-3.568,0,7,102.22,3,https://real.enamine.net/public-enum-files/Z1309556632
COC=1C=C(Cl)C=CC1CN2C(=O)NC(C2=O)C(C)C,Z1612503609,296.75,296.75,2.922,-3.921,1,3,58.64,4,https://real.enamine.net/public-enum-files/Z1612503609
C[C@H]1OCC[C@H]1NC(=O)CN2C=CC(=O)NC2=O,Z2207944958,253.255,253.255,-0.993,-1.789,2,4,87.74,4,https://real.enamine.net/public-enum-files/Z2207944958
COC=1C=CC(=CC1Cl)S(=O)(=O)NCC2=CC=C(O2)C(=O)O,Z1365519811,345.757,345.757,2.566,-3.601,2,5,105.84,6,https://real.enamine.net/public-enum-files/Z1365519811
CC(C)(C)CC=1C=CC=CC1C(=O)N2CC(C2)C3CS(=O)(=O)C3,Z2960153252,335.463,335.463,0.69,-4.878,0,3,54.45,5,https://real.enamine.net/public-enum-files/Z2960153252
O=C(NC1CCN(CC2CCOC2)CC1)C=3C=CC=CC3CC=4C=CC=CC4,Z1232397580,378.508,378.508,2.298,-4.4,1,3,41.57,6,https://real.enamine.net/public-enum-files/Z1232397580
CN(C)C=1C=CC(Cl)=CC1NC(=O)N2CCC=3SC=CC3C2,Z1236440776,335.853,335.853,3.388,-4.3,1,2,35.58,4,https://real.enamine.net/public-enum-files/Z1236440776
O=C1C=C(CN2CCCC(C2)N3C=CN=N3)NC4=CC=NN14,Z2413744246,299.332,299.332,-0.991,-0.921,1,6,80.87,3,https://real.enamine.net/public-enum-files/Z2413744246
NC(=O)CN1C=C(C=N1)NC(=O)C2=COC=3C=CC=CC23,Z1192467865,284.271,284.271,0.572,-2.433,2,3,103.15,5,https://real.enamine.net/public-enum-files/Z1192467865
CCC1=CC=2C(=NC=NC2S1)NCC=3C=CC=CC3S(C)(=O)=O,Z2348224392,347.458,347.458,2.552,-4.902,1,5,71.95,5,https://real.enamine.net/public-enum-files/Z2348224392
CCN1N=CC(C)=C1NC(=O)C=2N=NN(CC=3C=CC(=CC3)OC)C2C,Z2645584664,354.407,354.407,0.515,-2.796,1,5,86.86,6,https://real.enamine.net/public-enum-files/Z2645584664
CC1=NC=CN1CCNC(=O)CC(C)(C)CC(=O)O,Z2068748410,267.325,267.325,0.553,-0.207,2,4,84.22,8,https://real.enamine.net/public-enum-files/Z2068748410
CC=1C=CC(=CC1)C2=NOC(=N2)C(C)(C)N3C=C(C=N3)[N+]([O-])=O,Z2734746795,313.312,313.312,2.814,-3.832,0,5,99.88,4,https://real.enamine.net/public-enum-files/Z2734746795
CCOC=1C=C(C=CC1C)C(=O)N(CC(=O)O)C2CC2,Z1444338113,277.316,277.316,2.656,-2.817,1,4,66.84,7,https://real.enamine.net/public-enum-files/Z1444338113
CC=1C=C2C=CNC2=CC1NC(=O)N3CCC=4C=CC=CC43,Z1773524313,291.348,291.348,3.09,-5.04,2,1,48.13,3,https://real.enamine.net/public-enum-files/Z1773524313
CCC1CN(C)C=2C=CC=CC2CN1C(=O)NC=3C=CN=CN3,Z1889563978,311.382,311.382,2.666,-3.795,1,4,61.36,4,https://real.enamine.net/public-enum-files/Z1889563978
[O-][N+](=O)C=1C=CC=CC1S(=O)(=O)NC=2C=CC(Br)=CC2,Z45620042,357.181,357.181,3.723,-5.03,1,4,89.31,4,https://real.enamine.net/public-enum-files/Z45620042
O=C(CN1N=CC=2C=CC=CC2C1=O)NC=3C=C(NN3)C4CCOCC4,Z1275017856,353.376,353.376,-0.579,-3.327,2,5,99.68,4,https://real.enamine.net/public-enum-files/Z1275017856
CSCC(C)(O)CNS(=O)(=O)C=1C=C(C)C=C(F)C1,Z1497084845,307.407,307.407,2.248,-3.218,2,3,66.4,6,https://real.enamine.net/public-enum-files/Z1497084845
CC(C)(C)OC(=O)CN1CCN(CC(F)(F)F)C(=O)C1,Z2071303491,296.287,296.287,2.549,-1.922,0,3,49.85,6,https://real.enamine.net/public-enum-files/Z2071303491
CC=1NC2=CC=NN2C(=O)C1CC(=O)N3CCCC3(C)CCCO,Z1574699103,332.398,332.398,-0.674,-1.828,2,5,87.46,6,https://real.enamine.net/public-enum-files/Z1574699103
O=C(CCC=1C=CC(=O)NC1)N2CCCN3CCCC3C2,Z1905583117,289.373,289.373,-0.971,-1.706,1,3,52.65,4,https://real.enamine.net/public-enum-files/Z1905583117
CSC(C)C(=O)N1CCCOC(CNC(=O)CS(=O)(=O)C(C)(C)C)C1,Z3709706678,394.553,394.553,-0.095,-3.707,1,5,92.78,9,https://real.enamine.net/public-enum-files/Z3709706678
COC=1C=CC(=CC1)C2CN(CCO2)C3=NC=4C=CC(F)=CC4O3,Z2974022799,328.338,328.338,3.104,-4.536,0,4,47.73,3,https://real.enamine.net/public-enum-files/Z2974022799
CC(O)CN(CC(F)F)S(=O)(=O)C1=CSC(=C1)C(=O)O,Z3008685197,329.343,329.343,1.361,-2.564,2,5,94.91,7,https://real.enamine.net/public-enum-files/Z3008685197
CC1CCN(CC2CCCN(CCCC(=O)O)C2)CC1,Z1218227405,282.422,282.422,0.124,-0.733,1,4,43.78,6,https://real.enamine.net/public-enum-files/Z1218227405
CC1(CCC(F)(F)CC1)C2=NC(=NO2)C=3N=CC=C4C=CC=CC34,Z2700294224,329.345,329.345,3.868,-4.89,0,3,51.81,2,https://real.enamine.net/public-enum-files/Z2700294224
CC1=NC(=NO1)C2(CCCCC2)NCCSC3CCCCC3,Z2002081793,323.499,323.499,3.976,-4.079,1,3,50.95,6,https://real.enamine.net/public-enum-files/Z2002081793
CC=1C=CC(=CC1)CCCC(=O)N2CCN(C)C3(CCOCC3)CC2,Z3043664482,344.492,344.492,2.004,-3.364,0,3,32.78,5,https://real.enamine.net/public-enum-files/Z3043664482
O=C(C=1C=NN2CCCC12)N3C4CCC3CC(O)(CC5=CC=C(F)C=C5F)C4,Z2256278142,387.424,387.424,1.087,-3.761,1,3,58.36,3,https://real.enamine.net/public-enum-files/Z2256278142
CCN1N=NC(C)=C1CN2CCC(C2)OC=3C=CN=C(C3)CN(C)C,Z2261849734,344.455,344.455,0.858,-0.615,0,6,59.31,7,https://real.enamine.net/public-enum-files/Z2261849734
C1=CC(=CC=N1)N2CCCN(CC2)C3=NC(=NS3)C4CCOCC4,Z2973969981,345.464,345.464,1.157,-2.795,0,6,54.38,3,https://real.enamine.net/public-enum-files/Z2973969981
CCN(C(C)=O)C1=NC(=CS1)CN2CCC(CC2)N3CCN(C)CC3=O,Z1629463140,379.522,379.522,0.071,-1.698,0,5,59.99,5,https://real.enamine.net/public-enum-files/Z1629463140
CC1(C)C(C)(C)C1(C(=O)O)C(=O)N2CCC(C2)N3CCOCC3,Z2523568270,324.416,324.416,0.17,-1.957,1,5,70.08,4,https://real.enamine.net/public-enum-files/Z2523568270
CC=1NC=2C=CC=CC2C1C(=O)N3CCC(C3)NC=4C=CC5=NC=CN5N4,Z2373307812,360.413,360.413,2.451,-5.018,2,4,78.32,3,https://real.enamine.net/public-enum-files/Z2373307812
CC(C)C1N(CC21CCCC2)C=3N=CC(=CN3)[N+]([O-])=O,Z2274848894,276.335,276.335,2.841,-4.341,0,5,72.16,3,https://real.enamine.net/public-enum-files/Z2274848894
NC1CN(CC21CCC2)C(=O)NCCC3CCS(=O)(=O)CC3,Z3045397242,329.46,329.46,-0.003,-2.108,2,4,92.5,5,https://real.enamine.net/public-enum-files/Z3045397242
CC=1N=CC=C(N1)NCCCC2=NC(=CS2)C=3C=CC=CN3,Z2582963583,311.407,311.407,2.716,-2.021,1,5,63.59,6,https://real.enamine.net/public-enum-files/Z2582963583
CNC(=O)[C@@H]1CC=2C=CC=CC2CN1C(=O)C=3C=CC=4NC(=O)NC4C3,Z3770980572,350.372,350.372,1.72,-4.772,3,3,90.54,2,https://real.enamine.net/public-enum-files/Z3770980572
CC1=NNN=C1C(=O)N2CCCC(C2)C3=NC(=CN3C)C(F)(F)F,Z2053721495,342.32,342.32,-0.204,-2.14,1,4,79.7,3,https://real.enamine.net/public-enum-files/Z2053721495
CC=1C=CC=2C(=O)N(CCC(=O)N3CCCC4=CC=CC=C43)C(=O)C2C1,Z82191129,348.396,348.396,3.865,-5.7,0,3,57.69,3,https://real.enamine.net/public-enum-files/Z82191129
O[C@@H]1CN(CCN2C=CN=C2)C[C@H]1OC=3C=NN(C3)CC=4C=CC=CC4,Z2386653689,353.419,353.419,1.658,-1.397,1,5,68.34,7,https://real.enamine.net/public-enum-files/Z2386653689
NC(=O)C=1C=CC=CC1CCC(=O)N2CCCC(C2)C3=NC=4C=CC=CC4S3,Z1941205489,393.504,393.504,1.747,-4.743,1,3,76.29,5,https://real.enamine.net/public-enum-files/Z1941205489
CN1C=CC(=N1)N2C=C(N=N2)C3=CSC(=N3)C(C)(C)C,Z2864049453,288.373,288.373,2.699,-1.993,0,4,61.42,3,https://real.enamine.net/public-enum-files/Z2864049453
CNC(=O)C1CCCCN1C(=O)C=2C=CC3=C(C2)NC(=O)N3C4CCCC4,Z998574470,370.446,370.446,2.495,-4.366,2,3,81.75,3,https://real.enamine.net/public-enum-files/Z998574470
CC1=NC(CN(C)S(=O)(=O)C2=CC(C)=C(C)S2)=NO1,Z1636688156,301.388,301.388,1.625,-2.511,0,4,76.3,4,https://real.enamine.net/public-enum-files/Z1636688156
CN(CC(N)=O)CC1CN(CCO1)C2=NC=3C=CC=CC3C=C2CO,Z2010616210,344.409,344.409,0.766,-2.608,2,6,91.92,6,https://real.enamine.net/public-enum-files/Z2010616210
N#CC=1C=CC=C(C1)NC(=O)NC=2C=CC=NC2,Z195739680,238.245,238.245,2.164,-2.674,2,3,77.81,2,https://real.enamine.net/public-enum-files/Z195739680
O=C(NC1CCC(F)(F)CC1)C=2C=CN=C(N2)C=3C=CC(Cl)=CC3,Z2120380828,351.779,351.779,3.909,-5.66,1,3,54.88,4,https://real.enamine.net/public-enum-files/Z2120380828
CC=1C=CN(C)C(=O)C1NC(=O)N2CCCC2C=CC=3C=CC=CC3,Z1630233134,337.416,337.416,1.904,-3.632,1,2,52.65,5,https://real.enamine.net/public-enum-files/Z1630233134
CC1=NN(C)C(=C1C(F)F)S(=O)(=O)N2CCC=3C=NC=CC32,Z2358672757,328.339,328.339,0.798,-1.834,0,4,68.09,3,https://real.enamine.net/public-enum-files/Z2358672757
CCC=1C=C(NC(=O)N2CCC(C2)C3CCOC3)C=4C=CC=CC4N1,Z2361084690,339.432,339.432,2.9,-4.013,1,3,54.46,5,https://real.enamine.net/public-enum-files/Z2361084690
O=C(CC1NC(=O)C=2C=CC=CC21)N3CCCSCC3,Z2690306249,290.382,290.382,1.121,-3.227,1,2,49.41,3,https://real.enamine.net/public-enum-files/Z2690306249
C#CC1(O)CCN(CC=2C=CC(=CC2)[N+]([O-])=O)CC1,Z2685369697,260.289,260.289,1.415,-2.917,1,4,66.61,3,https://real.enamine.net/public-enum-files/Z2685369697
CO[C@H]1C[C@@H](C(=O)NCCC=2C=CN(N2)C=3C=CC(F)=CC3)N(C)C1,Z2055566218,346.4,346.4,1.619,-2.117,1,4,59.39,7,https://real.enamine.net/public-enum-files/Z2055566218
"[O-][N+](=O)C=1C=NC(=NC1)N2CCC[C@H]3CCCC[C@H]32 |&1:13,18,r|",Z2616121517,262.308,262.308,2.512,-3.859,0,5,72.16,2,https://real.enamine.net/public-enum-files/Z2616121517
COC1(CO)CCN(CC1)C(=O)NCC=2C=CC(=CC2F)C3CC3,Z2201509013,336.402,336.402,1.616,-3.458,2,3,61.8,5,https://real.enamine.net/public-enum-files/Z2201509013
O=C(O)C(F)(F)C1(O)CCN(CC1)S(=O)(=O)CCC2CC2,Z3409795132,327.346,327.346,0.999,-2.676,2,5,94.91,6,https://real.enamine.net/public-enum-files/Z3409795132
CC(C)N1N=CC=C1C23CC(CC2)C3C(=O)NCC4=NC=NN4C(C)(C)C,Z3415880869,370.493,370.493,1.33,-1.901,1,4,77.63,6,https://real.enamine.net/public-enum-files/Z3415880869
CC=1C=C(C=C2NN=CC12)NC(=O)N3CCCC(CC3)N4CCCC4=O,Z2360754728,355.435,355.435,1.269,-3.683,2,3,81.33,2,https://real.enamine.net/public-enum-files/Z2360754728
CCN1C=C(C(=N1)C(=O)N(C(C)C)C2CCCCC2)[N+]([O-])=O,Z1862150516,308.377,308.377,2.139,-3.188,0,4,81.27,6,https://real.enamine.net/public-enum-files/Z1862150516
CCC1CN(C(=O)C2=CSC(=N2)NC(C)=O)C=3C=CC=CC3O1,Z1265462977,331.391,331.391,2.033,-4.754,1,4,71.53,5,https://real.enamine.net/public-enum-files/Z1265462977
"CN1C=C(C=N1)[C@@H]2OCC[C@H]2C(=O)N3CCN(C)C=4C=CC(F)=CC43 |&1:6,10,r|",Z2996191953,344.384,344.384,1.67,-2.507,0,4,50.6,2,https://real.enamine.net/public-enum-files/Z2996191953
O=C(NC=1C=CC(F)=CC1F)N2CCN(CC2)C=3C=CN=CC3,Z103383594,318.322,318.322,2.095,-3.42,1,3,48.47,4,https://real.enamine.net/public-enum-files/Z103383594
CC=1C=CC(Br)=C(C1)NC(=O)N2CCC(C2)C(C)O,Z1656803052,327.217,327.217,1.236,-3.902,2,2,52.57,4,https://real.enamine.net/public-enum-files/Z1656803052
CN1N=CC=C1[C@H]2[C@H](CNC(=O)C=3C=CC4=NC=CN4C3)OCCN2C,Z2383115175,354.407,354.407,0.587,-1.258,1,5,76.69,4,https://real.enamine.net/public-enum-files/Z2383115175
[O-][N+](=O)C=1C=CC(=CC1OC(F)F)N[C@H]2C[C@H](CN3C=NC=N3)C2,Z3409654444,339.298,339.298,1.737,-3.889,1,6,95.11,7,https://real.enamine.net/public-enum-files/Z3409654444
O=C(NCC=1C=CC=2C=CC=CC2N1)C=3C=CN=CC3,Z407184454,263.295,263.295,1.963,-3.13,1,3,54.88,4,https://real.enamine.net/public-enum-files/Z407184454
O=C(C=1C=C2CCCOC2=CN1)N3CCC(C3)C4CCOCC4,Z1642913074,316.396,316.396,1.209,-2.524,0,4,51.66,3,https://real.enamine.net/public-enum-files/Z1642913074
CC1=NN=C(N1C)N2CCN(CC2)C=3N=CC=CC3[N+]([O-])=O,Z2582963636,303.321,303.321,0.348,-2.646,0,7,93.22,3,https://real.enamine.net/public-enum-files/Z2582963636
CC1(C)OC(=O)C2=C(N=CC=C21)N3CCC(O)(CN4C=CN=N4)C3,Z2053682745,329.355,329.355,-0.381,-2.123,1,6,93.37,3,https://real.enamine.net/public-enum-files/Z2053682745
CN(CC1=CC=CS1)C(=O)CN2C=CC(=O)N(C)C2=O,Z382919640,293.343,293.343,0.765,-1.85,0,3,60.93,5,https://real.enamine.net/public-enum-files/Z382919640
CC=1C=C(N=CN1)NC(CN2CCOCC2)C=3C=CC=CC3,Z1172321492,298.384,298.384,2.47,-2.552,1,5,50.28,5,https://real.enamine.net/public-enum-files/Z1172321492
CC1=C(C=NN1C=2C=CC=CC2)NS(=O)(=O)C=3C=CC(F)=CC3Cl,Z1470593076,365.811,365.811,3.345,-4.403,1,3,63.99,4,https://real.enamine.net/public-enum-files/Z1470593076
CC(C)C=1C=CC(=CC1)NC(=O)NCC2=CN(CCO)C(=O)NC2=O,Z3215926529,346.382,346.382,0.515,-3.771,4,4,110.77,8,https://real.enamine.net/public-enum-files/Z3215926529
CC1=CC(C)=NN1CC(=O)N2CCOC=3C=CC(=CC32)S(C)(=O)=O,Z1433549464,349.407,349.407,0.742,-2.273,0,5,81.5,4,https://real.enamine.net/public-enum-files/Z1433549464
COC=1C=C(SN1)S(=O)(=O)N2CCOC(C2)C3CCCCC3,Z2863938916,346.468,346.468,2.862,-4.535,0,5,68.73,4,https://real.enamine.net/public-enum-files/Z2863938916
CC=1C=CC=CC1C(NC(=O)C=2C=CC=C(C2)S(C)(=N)=O)C(C)C,Z3268542077,344.473,344.473,2.835,-6.054,2,3,70.02,6,https://real.enamine.net/public-enum-files/Z3268542077
CCCC(C(=O)NC=1C=CC(=CC1)C2=NC=CN2)C=3C=CC=CN3,Z2027547194,320.389,320.389,2.662,-4.793,2,3,70.67,7,https://real.enamine.net/public-enum-files/Z2027547194
CCN1C=CC(=N1)C(=O)N2CC3(C2)CN(C)CC3C=4C=CN=C(N4)N5CCCC5,Z3416516030,395.502,395.502,0.066,-2.128,0,6,70.39,4,https://real.enamine.net/public-enum-files/Z3416516030
CC[C@H](C)[C@@H]1NC(=O)N(CC2CC(=O)N(CC=3C=CC=CC3)C2)C1=O,Z1612801019,343.421,343.421,1.248,-4.292,1,3,69.72,6,https://real.enamine.net/public-enum-files/Z1612801019
CC1=NN(C)C=2N=CC(=CC12)NC(=O)C3CCC=4NN=NC4C3,Z2052717023,311.343,311.343,0.402,-1.96,2,5,101.38,3,https://real.enamine.net/public-enum-files/Z2052717023
CC(C)OC=1C=CC(=NN1)NC(=O)N2CCCC(CCF)C2,Z2623101420,310.368,310.368,2.387,-3.835,1,4,67.35,7,https://real.enamine.net/public-enum-files/Z2623101420
COC=1C=CC2=C(C1)CCN2C(=O)NCCN3CCCC(C)C3,Z944723154,317.427,317.427,3.596,-2.98,1,3,44.81,6,https://real.enamine.net/public-enum-files/Z944723154
CC1COC(CN1C(=O)C=2C=CN=C3C=CN=CC23)C=4C=CC=CC4,Z1752520163,333.385,333.385,2.016,-3.666,0,4,55.32,3,https://real.enamine.net/public-enum-files/Z1752520163
NC(=O)[C@]12CN(C[C@@H]2COCC1)C(=O)CN3C=C(C=N3)C4CC4,Z2762361103,318.372,318.372,0.678,-1.337,1,4,90.45,5,https://real.enamine.net/public-enum-files/Z2762361103
CC1CN(CC1NC(=O)C2=CSC(=N2)C3=CC=C4OCOC4=C3)C5CC5,Z1409752915,371.455,371.455,3.755,-4.764,1,5,63.69,4,https://real.enamine.net/public-enum-files/Z1409752915
O=C(NC1CCCCC1)C=2N=COC2C=3C=CON3,Z2617663054,261.277,261.277,1.677,-2.734,1,3,81.16,4,https://real.enamine.net/public-enum-files/Z2617663054
CCC1=NC=2C=C(C=CC2O1)NC(=O)N3CCC(CC3)NC(=O)C=4C=CC=CC4,Z1226981520,392.452,392.452,2.188,-4.793,2,3,87.47,7,https://real.enamine.net/public-enum-files/Z1226981520
CC(=O)N1C[C@H](O)C[C@@H]1C(=O)NC=2C=CC(OC(F)F)=C3C=CC=NC23,Z1952901210,365.332,365.332,1.29,-3.548,2,5,91.76,4,https://real.enamine.net/public-enum-files/Z1952901210
O=C(C1=CN2CCCCC2=N1)N3CCN4C(=O)NCC4C3,Z1997061440,289.334,289.334,-0.806,-1.503,1,3,70.47,2,https://real.enamine.net/public-enum-files/Z1997061440
CC=1C=CC(=CC1O)C(=O)N(C)C2CCN(CCN3C=CC=N3)CC2,Z1625440471,342.436,342.436,0.99,-1.824,1,4,61.6,6,https://real.enamine.net/public-enum-files/Z1625440471
O=C(O)C=1C=NC=C(C1)S(=O)(=O)N(CC2CCC2)C=3C=CC=CC3,Z2437537146,346.403,346.403,3.029,-3.863,1,5,87.57,6,https://real.enamine.net/public-enum-files/Z2437537146
CC=1C=CC=CC1C(=O)NC=2C=CC(=NC2)OC=3C=CC=CC3F,Z1901764055,322.334,322.334,4.181,-5.67,1,2,51.22,5,https://real.enamine.net/public-enum-files/Z1901764055
COC=1C=C(C)N=C(N1)N2CC(C)(C)C2C=3C=CC=NC3,Z2199688405,284.357,284.357,2.693,-2.981,0,5,51.14,3,https://real.enamine.net/public-enum-files/Z2199688405
O=C(NC=1C=C(ON1)C2=CC=CC(F)=C2)N3CCC4(CCC4)S(=O)(=O)CC3,Z2360952393,393.434,393.434,1.57,-5.04,1,4,92.51,2,https://real.enamine.net/public-enum-files/Z2360952393
O=C(NCC1=CCNCC1)N2CCC(C2)(C3=NC(=NO3)C=4C=CC=NC4)C(F)(F)F,Z2608762547,422.405,422.405,0.337,-2.597,2,5,96.18,7,https://real.enamine.net/public-enum-files/Z2608762547
CCS(=O)(=O)C1CCN(CC1)C(=O)NC=2C=C(F)C=C(Cl)C2,Z1889144530,348.822,348.822,0.822,-3.938,1,3,66.48,5,https://real.enamine.net/public-enum-files/Z1889144530
CC1=NOC(CN2CCCCC(NC(=O)C=C3CCCCC3)C2=O)=N1,Z2388629420,346.425,346.425,1.675,-4.23,1,4,88.33,5,https://real.enamine.net/public-enum-files/Z2388629420
O=C(NCCC=1C=CN=CC1)C=2C=CC=3CNC(=O)NC3C2,Z3482436580,296.325,296.325,0.542,-1.988,3,3,83.12,5,https://real.enamine.net/public-enum-files/Z3482436580
COC=1C=CC(=C2C=CC=CC12)S(=O)(=O)NC=3C=CC(=CC3)C(=O)O,Z408145678,357.382,357.382,3.879,-5.24,2,5,92.7,5,https://real.enamine.net/public-enum-files/Z408145678
CCN1C=C(C=N1)O[C@@H]2COC[C@@H]2NC(=O)C#CC3CC3,Z2395108114,289.33,289.33,0.74,-2.538,1,4,65.38,5,https://real.enamine.net/public-enum-files/Z2395108114
CCN1CCC2CCC(C1)N2C(=O)C(=O)NC3=CN(CC=4C=CC=CC4)N=N3,Z2038151096,382.46,382.46,1.234,-3.072,1,5,83.36,5,https://real.enamine.net/public-enum-files/Z2038151096
CC1(C)CN(C(=O)C2=CN(N=N2)C=3C=CC=CC3)C1C4=CC=CS4,Z2138664712,338.429,338.429,3.549,-4.398,0,3,51.02,4,https://real.enamine.net/public-enum-files/Z2138664712
NC1CCC(=O)NC1C2CCCN(C2)S(=O)(=O)C3=CC=CC=C3[N+]([O-])=O,Z3005518094,382.437,382.437,-0.169,-3.145,2,6,135.64,4,https://real.enamine.net/public-enum-files/Z3005518094
CN1N=NC=C1C(=O)N2CCCC(C2)C3=NC=C(N3)C(F)(F)F,Z1987464713,328.294,328.294,-0.193,-2.386,1,4,79.7,4,https://real.enamine.net/public-enum-files/Z1987464713
CCN1C=NC=C1CNC[C@H]2C[C@@H](C[C@H]2O)C3=NN=C(N3)N(C)C,Z2761668655,333.433,333.433,-0.318,-1.526,3,6,94.89,7,https://real.enamine.net/public-enum-files/Z2761668655
CC1=CN=C(NC(=O)C2CCCN2C=3N=CN=C4SC=CC34)S1,Z1101542012,345.445,345.445,2.499,-5.487,1,5,71.01,4,https://real.enamine.net/public-enum-files/Z1101542012
CNS(=O)(=O)C=1C=CC(=CC1)C(=O)NC2CCCN(C2)C3=CC=C(Cl)C=C3Cl,Z1831399423,442.36,442.36,4.345,-5.491,2,4,78.51,4,https://real.enamine.net/public-enum-files/Z1831399423
O=C(NC(C1CCCC1)C(F)(F)F)N2CCCC(CN3C=CN=N3)C2,Z1732326456,359.391,359.391,2.543,-4.004,1,3,63.05,7,https://real.enamine.net/public-enum-files/Z1732326456
CC1(CCN(CC=2C=CN(N2)C=3C=CC=CC3)C1)C(N)=O,Z1951706833,284.357,284.357,1.659,-1.596,1,3,64.15,4,https://real.enamine.net/public-enum-files/Z1951706833
COC=1C=CC(=CC1NC(=O)C2CCCCC2)NC(=O)N3CCCC4(CC4)CC3,Z2709337704,399.527,399.527,3.333,-5.366,2,3,70.67,4,https://real.enamine.net/public-enum-files/Z2709337704
COC=1C=CC2=C(C1)CCN2C(=O)C3=CC=C(NC3=O)C(C)C,Z2951279504,312.364,312.364,1.755,-4.383,1,3,58.64,4,https://real.enamine.net/public-enum-files/Z2951279504
CC=1C=CC=CC1C2(CNC(C3=NN=CN3)C=4C=CC=NC4)CCOCC2,Z2039590955,363.457,363.457,0.581,-2.878,2,5,75.72,6,https://real.enamine.net/public-enum-files/Z2039590955
C#CC(CO)NS(=O)(=O)C=1C=CC(F)=C(C1)NC(C)=O,Z2677388225,300.308,300.308,0.288,-2.617,3,4,95.5,6,https://real.enamine.net/public-enum-files/Z2677388225
CC1=NC(CN2C=C(N=N2)C(=O)N3C=4C=CC=CC4[C@]5(C)CCCC[C@H]35)=NO1,Z2087078553,378.429,378.429,1.756,-3.334,0,5,89.94,3,https://real.enamine.net/public-enum-files/Z2087078553
NC(=O)C=1C=CC(=C(C1)NC(=O)C=2C=CN=NC2)N3CCCCC3,Z1537180262,325.366,325.366,0.513,-3.16,2,5,101.21,5,https://real.enamine.net/public-enum-files/Z1537180262
O=C(C=1C=C(ON1)C=2C=CC=CC2C(F)(F)F)N3CCCC(C3)C4=CC=NN4,Z2185975257,390.36,390.36,2.712,-5.368,1,3,75.02,4,https://real.enamine.net/public-enum-files/Z2185975257
COC=1C=CC=C(C(=O)NC(CC(C)(C)C)C(F)(F)F)C1[N+]([O-])=O,Z1882469070,348.318,348.318,2.922,-5.51,1,4,81.47,8,https://real.enamine.net/public-enum-files/Z1882469070
CCCC(=O)NCCNC=1N=CN=C2C=CC(=CC12)[N+]([O-])=O,Z1981719974,303.317,303.317,1.963,-4.23,2,6,110.05,8,https://real.enamine.net/public-enum-files/Z1981719974
COC=1C=CC=CC1C2=CSC(=N2)C3CCN(CC3)C(=O)C=4C=CC(C)=NC4,Z1842727273,393.504,393.504,2.508,-4.07,0,4,55.32,4,https://real.enamine.net/public-enum-files/Z1842727273
COC=1C=C(N=C(N1)NCC=2C=CC(=CC2)S(C)(=O)=O)C(F)(F)F,Z2698754933,361.341,361.341,2.206,-3.968,1,6,81.18,6,https://real.enamine.net/public-enum-files/Z2698754933
NC(=O)C=1C=CC(=CC1)NC(=O)N2CCC=3C=CC(F)=CC3C2,Z1465100345,313.327,313.327,1.512,-4.246,2,2,75.43,4,https://real.enamine.net/public-enum-files/Z1465100345
