SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
COC=1C=CC(C=C2C(=O)NC(=O)C=3C=CC=CC23)=CC1C,Z217147338,293.317,293.317,3.638,-4.599,1,3,55.4,2,https://real.enamine.net/public-enum-files/Z217147338
CC=1C=C(C=C(C1C)S(=O)(=O)N2CCC(CC2)NS(=O)(=O)C=3C=CC=CC3)[N+]([O-])=O,Z227926890,453.535,453.535,2.819,-5.453,1,6,126.69,4,https://real.enamine.net/public-enum-files/Z227926890
CN(C(=O)C=1C=CC(F)=CC1)C2CCS(=O)(=O)C2,Z56808118,271.309,271.309,-0.113,-2.424,0,3,54.45,3,https://real.enamine.net/public-enum-files/Z56808118
N#CC=1C(F)=CC=CC1N2CCN(CC(=O)N3CCNC3=O)CC2,Z400973426,331.346,331.346,1.54,-2.427,1,5,79.68,4,https://real.enamine.net/public-enum-files/Z400973426
CC=1C=CC(=CC1F)NC(C)C2=NN=C(O2)C=3C=CC=CC3,Z126650760,297.328,297.328,2.892,-4.755,1,3,50.95,4,https://real.enamine.net/public-enum-files/Z126650760
CC=1C=C(C)N2N=C(N=C2N1)C(=O)N3CCCC=4C(C)=C(F)C=C(Cl)C43,Z2415461797,373.812,373.812,2.936,-5.166,0,4,63.39,1,https://real.enamine.net/public-enum-files/Z2415461797
O=C(CN1C(=NC=2C=CC=CC21)C3=CSC=N3)NC4CCCC5=CC=CC=C54,Z25682212,388.487,388.487,4.065,-5.319,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z25682212
CC1(C)CN(CC(O1)C(F)(F)F)C(=O)C=2C=NC=3NC(=O)NC3C2,Z2229479234,344.29,344.29,2.043,-4.659,2,4,83.56,3,https://real.enamine.net/public-enum-files/Z2229479234
O=C(O)C=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CC2,Z45619600,277.297,277.297,2.791,-3.408,2,4,83.47,3,https://real.enamine.net/public-enum-files/Z45619600
CN1C(=NC=2C=CC=CC21)C3CC(=O)N(CCC=4C=CC=CC4)C3,Z111422048,319.401,319.401,1.987,-3.15,0,2,38.13,4,
CCOC=1C=CC(=CC1)C(=O)NC2=NC(=CS2)C(N)=O,Z1229986441,291.327,291.327,1.997,-3.959,2,4,94.31,6,https://real.enamine.net/public-enum-files/Z1229986441
CCC1(NC(=O)N(CC=2C=CC(Cl)=CC2)C1=O)C=3C=CC=CC3,Z14070725,328.793,328.793,4.482,-5.197,1,2,49.41,4,https://real.enamine.net/public-enum-files/Z14070725
O=S1(=O)CCC(C1)NC=2N=C(N=C3C=CC=CC23)C=4C=CC=CC4,Z52584726,339.413,339.413,2.631,-5.17,1,5,71.95,3,https://real.enamine.net/public-enum-files/Z52584726
CC=1C=CC(=CC1)OCC2=NC(=CS2)C(=O)NC=3C=CC=C(C)N3,Z183995548,339.413,339.413,3.666,-4.45,1,4,64.11,6,https://real.enamine.net/public-enum-files/Z183995548
O=C1NC(=NC=2SC=3CCCC3C12)C=4C=CC(=CC4)OC(F)F,Z55865209,334.342,334.342,3.711,-6.4,1,3,50.69,3,
CC=1C=C(C(=O)NC2=CC=C3NC(=O)NC3=C2)C=4C=CC=CC4N1,Z26794896,318.33,318.33,2.766,-5.08,3,3,83.12,3,https://real.enamine.net/public-enum-files/Z26794896
O=C(NCCC1=CNC=2C=CC=CC12)C=3C=CC(=CC3)N4CCCC4=O,Z26394086,347.411,347.411,2.908,-4.764,2,2,65.2,5,https://real.enamine.net/public-enum-files/Z26394086
CC=1C=CC(=CC1C)NC(=O)COC(=O)C2=CC=3C=CC=CC3N2,Z17755672,322.359,322.359,4.057,-5.869,2,2,71.19,6,https://real.enamine.net/public-enum-files/Z17755672
CC(C)(C)C1=CSC(=N1)NC(=O)C2=CC=C(S2)[N+]([O-])=O,Z29952893,311.383,311.383,3.261,-5.342,1,4,85.13,5,https://real.enamine.net/public-enum-files/Z29952893
CCN(CC1=NC=2C=C(Cl)C=CC2C(=O)N1)C(=O)CSC=3N=CN=C4SC=CC34,Z28495745,445.948,445.948,2.245,-7.16,1,5,87.55,6,https://real.enamine.net/public-enum-files/Z28495745
O=C(NC=1C=CC=CC1CC=2C=CC=CC2)C=3C=NN4C=CC=NC34,Z285556950,328.368,328.368,2.663,-4.495,1,3,59.29,5,https://real.enamine.net/public-enum-files/Z285556950
COC=1C=CC=CC1NS(=O)(=O)C=2C=CC=C(C2)NC(=O)CCC(C)C,Z30004351,376.472,376.472,3.945,-5.17,2,4,84.5,7,https://real.enamine.net/public-enum-files/Z30004351
CC1=CC(C)=NC2=NN=C(SCC(=O)N3CCC(CC=4C=CC=CC4)CC3)N12,Z21481633,395.523,395.523,3.101,-5.805,0,4,63.39,6,https://real.enamine.net/public-enum-files/Z21481633
CC(C)N1C(=O)CN(CC1(C)C)C(=O)NC=2C=CN(N2)C=3C=CC(C#N)=CC3F,Z1644070081,398.435,398.435,3.518,-4.385,1,4,94.26,3,https://real.enamine.net/public-enum-files/Z1644070081
[O-][N+](=O)C=1C=NC(=C(Cl)C1)N2CCC(CN3CCOCC3)C2,Z1272529308,326.779,326.779,1.604,-2.866,0,6,71.74,4,https://real.enamine.net/public-enum-files/Z1272529308
BrC=1C=CC(=CC1)C2=CSC(=N2)NCC3CCCO3,Z48852996,339.252,339.252,4.464,-4.908,1,3,34.15,4,https://real.enamine.net/public-enum-files/Z48852996
NC(=O)C=1C=CC=C(C1)NC(=O)C=2C=CC=CC2,Z29177186,240.258,240.258,1.457,-3.733,2,2,72.19,3,https://real.enamine.net/public-enum-files/Z29177186
CCNC(=O)C=1C=C(N=C2C=CC=CC12)NC(=O)C=3C(F)=CC=C(OCC)C3F,Z1550449875,399.392,399.392,3.322,-5.97,2,4,80.32,6,https://real.enamine.net/public-enum-files/Z1550449875
COC=1C=CC=CC1C=2C(C)=NN3C(=CC(C)=NC23)N4N=C(C)C=C4C,Z431973598,347.415,347.415,3.108,-4.38,0,4,57.24,3,https://real.enamine.net/public-enum-files/Z431973598
CC=1C(Cl)=CC=CC1NC(=O)CN2C=C(C=C(Cl)C2=O)C(F)(F)F,Z14507678,379.161,379.161,3.747,-4.878,1,2,49.41,4,https://real.enamine.net/public-enum-files/Z14507678
CC(C)NS(=O)(=O)C1=CC=CN=C1N2CCCN(CC2)C(C)CO,Z1872272253,356.485,356.485,1.518,-1.357,2,6,85.77,6,https://real.enamine.net/public-enum-files/Z1872272253
CC(NC(=O)C=1C=CC(=CC1)C(F)(F)F)C=2C=CC=NC2,Z83015625,294.272,294.272,2.877,-3.6,1,2,41.99,5,https://real.enamine.net/public-enum-files/Z83015625
CC1=C(SC=2N=CN=C(C12)N3CCCN(C)CC3)C=4C=CC=CC4,Z86260669,338.472,338.472,3.936,-5.12,0,4,32.26,2,https://real.enamine.net/public-enum-files/Z86260669
CC(NC(=O)C1=CSC(=N1)C2=CC=CS2)C=3C=CC(=CC3)N4C=NC=N4,Z95892989,381.478,381.478,3.641,-5.312,1,4,72.7,5,https://real.enamine.net/public-enum-files/Z95892989
CC1=CC(=O)NC(CNC(=O)CC2CC3CCC2C3)=N1,Z2732439318,275.347,275.347,0.943,-3.25,2,3,70.56,5,https://real.enamine.net/public-enum-files/Z2732439318
CC=1C=C(C=CC1N2C=NN=N2)C(=O)N3CCCC(C3)C(F)(F)F,Z365699578,339.316,339.316,1.459,-4.37,0,4,63.91,4,https://real.enamine.net/public-enum-files/Z365699578
C1=NN(C=2C=CC=CC2)C3=NC=NC(NC4CCN(CC=5C=CC=CC5)CC4)=C13,Z220404348,384.478,384.478,4.138,-5.283,1,5,58.87,5,https://real.enamine.net/public-enum-files/Z220404348
CC1=CC=CC(C)=C1OCCN2N=NC(=N2)C=3C=CC(=CC3)C(N)=O,Z106765750,337.377,337.377,3.079,-4.597,1,5,95.92,6,
CC=1OC(=NC1CC(=O)NC=2C=CC=C(C)N2)C=3C=CC=CC3,Z244508984,307.347,307.347,2.525,-3.875,1,3,68.02,5,https://real.enamine.net/public-enum-files/Z244508984
CC(C)NC(=O)NC(=O)COC=1C=CC(Cl)=CC1,Z19727063,270.712,270.712,2.819,-3.22,2,3,67.43,4,https://real.enamine.net/public-enum-files/Z19727063
CCC(C(=O)NC1=NC(C)=CC(C)=N1)C=2C(C)=NOC2C,Z2189079697,288.346,288.346,1.016,-2.409,1,4,80.91,5,https://real.enamine.net/public-enum-files/Z2189079697
OCCC1(CCCC1)NC2=NC=CN3C=NN=C23,Z2157440404,247.297,247.297,1.338,-1.778,2,5,75.34,4,https://real.enamine.net/public-enum-files/Z2157440404
CN1N=CC=2C(=O)N(C=NC21)CC3=NC(=NO3)C=4C=CC=CC4F,Z1682740651,326.286,326.286,0.422,-3.235,0,5,89.41,3,https://real.enamine.net/public-enum-files/Z1682740651
COC=1C=CC(=CC1)C2=NN=C(CNC(C=3C=CC(C)=CC3)C4CC4)O2,Z216857006,349.427,349.427,2.542,-4.79,1,4,60.18,7,https://real.enamine.net/public-enum-files/Z216857006
O=C(NC1=NN=C(N1)C=2C=CC(F)=CC2)C3=CC(O)=NC4=CC=CC=C34,Z119706082,349.319,349.319,3.502,-6.64,3,5,103.79,3,https://real.enamine.net/public-enum-files/Z119706082
CCOC(=O)N1CCC(C1)N2C(=O)N3CCCC3(C)C2=O,Z1870516075,295.335,295.335,0.855,-2.964,0,3,70.16,4,https://real.enamine.net/public-enum-files/Z1870516075
C=1C=CC(=CC1)C2=NN=C(O2)SCC3=NC=4C=CC=CC4S3,Z19506073,325.411,325.411,3.027,-6.059,0,3,51.81,4,https://real.enamine.net/public-enum-files/Z19506073
CN(C[C@@H]1C[C@H](F)CN1CC2=NC=CS2)C(=O)CC3=CCCCC3,Z1762151302,351.484,351.484,2.996,-3.151,0,3,36.44,7,https://real.enamine.net/public-enum-files/Z1762151302
COC=1C=CC(=CC1)C(NCC2=NC=3C=C(Cl)C=CC3C(=O)N2)C(C)C,Z106357968,371.861,371.861,2.758,-5.41,2,4,62.72,6,https://real.enamine.net/public-enum-files/Z106357968
O=C(NC=1C=CC=CC1N2C=NC=N2)C=3C=C(ON3)C=4C=CC=CC4,Z339127248,331.329,331.329,2.556,-5.02,1,4,85.84,5,https://real.enamine.net/public-enum-files/Z339127248
NC(=O)C=1N=CN2C(=CC(=NC12)C(=O)NCC=3C=CC=CN3)C=4C=CC=CC4,Z4896566814,372.381,372.381,2.324,-4.718,2,5,115.27,5,https://real.enamine.net/public-enum-files/Z4896566814
COC=1C=C(C=C(CCC(=O)O)C2=NC3=CC=CC=C3S2)C=CC1O,Z46148889,355.409,355.409,3.065,-3.634,2,5,79.65,6,https://real.enamine.net/public-enum-files/Z46148889
CC=1N=CC(=CC1C#N)S(=O)(=O)N2CC(C=3C=CC=CC32)C(C)C,Z2200674929,341.429,341.429,3.32,-4.352,0,4,74.06,3,https://real.enamine.net/public-enum-files/Z2200674929
O=C1NC(C=CC=2C=CC=C3C=CC=CC23)=NC=4C=CC=CC14,Z46567381,298.339,298.339,4.171,-5.83,1,2,41.46,2,https://real.enamine.net/public-enum-files/Z46567381
CC=1N=NSC1C(=O)N2CC3=CN=NN3CC=4C=CC=CC42,Z1852380950,312.352,312.352,0.829,-2.817,0,5,76.8,2,https://real.enamine.net/public-enum-files/Z1852380950
CCN(CC1=CC=CS1)C(=O)CSC2=NN=C(O2)C=3C=CC=4OCOC4C3,Z73374701,403.478,403.478,2.478,-6.63,0,5,77.69,7,https://real.enamine.net/public-enum-files/Z73374701
O=C(NCC1CCN(C1)C=2C=CC=CC2)C=3C=CC=C(Br)C3,Z383632854,359.261,359.261,3.643,-5.13,1,2,32.34,5,https://real.enamine.net/public-enum-files/Z383632854
O=C(NC=1C=CC=CC1F)NC=2C=CC=CC2C(=O)NC3CC3,Z44592693,313.327,313.327,3.087,-4.51,3,2,70.23,7,https://real.enamine.net/public-enum-files/Z44592693
CSC1=NN2C(C)=C(CCC(=O)O)C(C)=NC2=N1,Z90122766,266.321,266.321,1.199,-2.87,1,5,80.38,4,https://real.enamine.net/public-enum-files/Z90122766
CC1CCCN(CC=2C=CC(=CC2)CNCC3=CN=CN3C)C1,Z1070993198,312.453,312.453,2.059,-1.742,1,3,33.09,6,https://real.enamine.net/public-enum-files/Z1070993198
"CO[C@@H]1CN(CC2=CC=3C=CC=CC3NC2=O)C[C@H]1C4=CNN=N4 |&1:2,18,r|",Z2654908834,325.366,325.366,-0.217,-2.696,2,5,83.14,4,https://real.enamine.net/public-enum-files/Z2654908834
O=C(O)C(F)(F)F.CN(C)C1=NC=C(CNC2CCCN(C2)C=3C=CC=NN3)N1C,Z8943398222,429.441,315.417,0.592,-2.565,1,6,62.11,6,https://real.enamine.net/public-enum-files/Z8943398222
CC1=NC=CN1C2=CC=C(C=C2F)CNS(=O)(=O)CC3CCCC3,Z1438100578,351.441,351.441,3.264,-3.32,1,3,63.99,6,https://real.enamine.net/public-enum-files/Z1438100578
O=C(NCC1(O)CCOC1)NC=2C=CC(=CC2)CC3=NC4=CC=CC=C4S3,Z1514633173,383.466,383.466,2.455,-4.03,3,4,83.48,5,https://real.enamine.net/public-enum-files/Z1514633173
O=C(CN1N=NC(=N1)C=2C=CSC2)NC=3C=C(C=CC3N4CCCC4)C(F)(F)F,Z106841968,422.429,422.429,3.979,-4.99,1,5,75.94,6,https://real.enamine.net/public-enum-files/Z106841968
CCOC=1C=CC(=CC1S(=O)(=O)N(C)C)NC=2N=CN=C3SC(C)=C(C)C23,Z94841211,406.525,406.525,3.939,-5.402,1,6,84.42,6,https://real.enamine.net/public-enum-files/Z94841211
FC=1C=CC(=CC1F)CNC=2N=CN=C3C=CC=CC23,Z823277994,271.265,271.265,3.547,-4.669,1,3,37.81,3,https://real.enamine.net/public-enum-files/Z823277994
FC=1C=CC(=CC1)CNC=2N=CN=C3C=CC(Cl)=CC23,Z270736512,287.72,287.72,4.224,-5.13,1,3,37.81,3,https://real.enamine.net/public-enum-files/Z270736512
COCCN1C(=O)C2=C(N=C3N(C(C)=CN32)C=4C=CC=C(Cl)C4C)N(C)C1=O,Z237376094,401.847,401.847,4.493,-4.35,0,4,72.08,4,
O=C(CSC1=NC=2C=CC=CC2N1)N3CCC=4C=CC=CC43,Z19650516,309.387,309.387,3.576,-5.757,1,2,48.99,3,https://real.enamine.net/public-enum-files/Z19650516
CN(CC(=O)NC=1C=CC=C2N=CC=CC12)C3CCC=4C=CC=CC43,Z271835400,331.412,331.412,3.953,-4.26,1,3,45.23,4,https://real.enamine.net/public-enum-files/Z271835400
CC=1C=CC=2CCN(CC3=NN=C4CCOCCN34)C2C1,Z2523878396,284.357,284.357,1.185,-2.139,0,4,43.18,2,https://real.enamine.net/public-enum-files/Z2523878396
"CC1=C(C=NN1CC(C)C)NC[C@@H]2CCCO[C@H]2C3=NC=CN3C |&1:12,17,r|",Z2590037818,331.457,331.457,1.613,-1.438,1,4,56.9,6,https://real.enamine.net/public-enum-files/Z2590037818
CC1=CSC(CC2CCN(C2)C(=O)NC3=CC=NN3C(C)(C)C)=N1,Z2950794848,347.48,347.48,1.9,-2.387,1,3,63.05,4,https://real.enamine.net/public-enum-files/Z2950794848
CC=1C=C(C2=CSC(=N2)NC(=O)C3CC(C)(O)C3)C(F)=CC1F,Z2270050302,338.374,338.374,3.897,-4.713,2,3,62.22,4,https://real.enamine.net/public-enum-files/Z2270050302
CC1=C(OC=2C=CC(F)=CC12)C(=O)NC3CCC4(CC3)NC(=O)NC4=O,Z2093723468,359.352,359.352,0.851,-4.432,3,3,100.44,2,https://real.enamine.net/public-enum-files/Z2093723468
CC1CN(CC(C)O1)C(=O)C2=CC=CC(=C2)OC(F)F,Z31454297,285.287,285.287,2.476,-3.325,0,3,38.77,3,https://real.enamine.net/public-enum-files/Z31454297
C=CCNC(=O)CN1CCN(CC1)C(=O)C=2C=CC(=CC2)OCC=3C=CC=CC3,Z167403140,393.48,393.48,3.365,-4.171,1,4,61.88,8,https://real.enamine.net/public-enum-files/Z167403140
CCCOC=1C=CC(Cl)=CC1C(=O)N[C@H](C)C(=O)O,Z1445389932,285.724,285.724,3.002,-3.545,2,4,75.63,7,https://real.enamine.net/public-enum-files/Z1445389932
CC(C)(C)C=1C=C(N=C(N1)C(C)(C)C)N2CCOC(C2)C(N)=O,Z1430533453,320.431,320.431,2.46,-2.799,1,5,81.34,4,https://real.enamine.net/public-enum-files/Z1430533453
NC1=CC(=O)NC(=N1)SCC2=CN3C=CC=NC3=N2,Z56759110,274.303,274.303,-0.544,-3.46,2,5,97.67,3,https://real.enamine.net/public-enum-files/Z56759110
CC(=O)NC=1C=CC=C(C1)C(=O)NC(C)C=2C=CC=CN2,Z27633782,283.326,283.326,0.954,-2.948,2,3,71.09,6,https://real.enamine.net/public-enum-files/Z27633782
O=S(=O)(C=1C=CC=CC1)N2CCCC2C=3C=CC=NC3,Z165193214,288.366,288.366,2.232,-2.715,0,3,50.27,3,https://real.enamine.net/public-enum-files/Z165193214
O=C1N=C(NN1)C2CCCN(C2)C=3N=C(N=C4C=CC=CC34)C(F)F,Z2033616982,346.335,346.335,1.61,-4.647,2,6,82.51,3,https://real.enamine.net/public-enum-files/Z2033616982
O=C1NCCN(CC2=NN=NN2C3CC3)C1CC4CCCCC4,Z2371261561,318.418,318.418,2.639,-2.468,1,5,75.94,5,https://real.enamine.net/public-enum-files/Z2371261561
CC1C=2C=CC=CC2OC1C(=O)NC=3C=C(ON3)C=4C=NC=CC4,Z1961016028,321.331,321.331,2.661,-4.4,1,4,77.25,4,https://real.enamine.net/public-enum-files/Z1961016028
CC=1C=CC(=CC1F)CC2=CN=C(NC(=O)CC3=CN4C=CSC4=N3)S2,Z364423856,386.469,386.469,3.669,-5.249,1,3,59.29,5,https://real.enamine.net/public-enum-files/Z364423856
CC(C)(NC(=O)CN1C=CC=N1)C2=NC=3C=CC=CC3S2,Z2717956434,300.381,300.381,1.891,-2.513,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z2717956434
CN(C)C(=O)CN1CCCN(CC=2C=CC(F)=CN2)CC1,Z1816990867,294.368,294.368,0.812,-0.208,0,4,39.68,5,https://real.enamine.net/public-enum-files/Z1816990867
CN(C[C@@H]1C[C@H](O)C1)C(=O)NC=2C=CC(=CC2Br)OC(F)(F)F,Z2709793415,397.188,397.188,2.082,-4.606,2,3,61.8,7,https://real.enamine.net/public-enum-files/Z2709793415
NS(=O)(=O)C=1C=CC=2N=C(NC(=O)C=3C=CC(=CC3)CC=4C=CC=CC4)SC2C1,Z56795767,423.511,423.511,4.379,-6.54,2,4,102.15,6,https://real.enamine.net/public-enum-files/Z56795767
NC=1N=CN=C2SC=3CN(CCC3C12)C(=O)CCC4=CC=CS4,Z168757338,344.457,344.457,1.135,-4.88,1,4,72.11,4,https://real.enamine.net/public-enum-files/Z168757338
N#CC=1C=CC=CC1S(=O)(=O)N2CCC=3C=CC=CC3C2,Z45507728,298.361,298.361,2.823,-3.866,0,3,61.17,2,https://real.enamine.net/public-enum-files/Z45507728
COC=1C=CC(=CC1)CNC(=O)CN2C(=O)NC(C)(C2=O)C=3C=CC=4CCCC4C3,Z24514823,407.463,407.463,3.475,-5.403,2,4,87.74,6,https://real.enamine.net/public-enum-files/Z24514823
O=C(O)CC(NC(=O)C=1C=CC=C2C=NNC12)C3=CC=C(Cl)C(F)=C3,Z1603682130,361.755,361.755,3.356,-5.103,3,4,95.08,6,https://real.enamine.net/public-enum-files/Z1603682130
CC1=NOC(CC2CCCN(C2)C(=O)NC=3C=CC=4CCCC4N3)=N1,Z2952262581,341.408,341.408,1.666,-2.686,1,4,84.15,5,https://real.enamine.net/public-enum-files/Z2952262581
O=C(N[C@@H]1CCCN(C1)C(=O)C2=CC=NC3=CC=NN23)C4=CC=NC5=CC=NN45,Z2716233298,390.4,390.4,-0.054,-3.702,1,6,109.79,5,https://real.enamine.net/public-enum-files/Z2716233298
COC1=CC=C2OCC(CC2=C1)C(=O)NC3=CN=NN3C,Z2998618827,288.303,288.303,0.904,-2.226,1,5,78.27,4,https://real.enamine.net/public-enum-files/Z2998618827
CCC1=NN(CC2COC=3C=CC=CC3O2)C(=O)C(C#N)=C1CC,Z2041963550,325.363,325.363,2.318,-4.095,0,5,74.92,4,https://real.enamine.net/public-enum-files/Z2041963550
O=C(CNC(=O)C=1C=CC=2OCOC2C1)NC=3C=CN(N3)C=4N=CC=CC4F,Z1535097682,383.334,383.334,1.503,-5.029,2,6,107.37,5,https://real.enamine.net/public-enum-files/Z1535097682
COC=1C=CC=C2SC(=NC12)NC(=O)C=3C=CC=C(C3)NC(C)=O,Z67667243,341.386,341.386,3.096,-4.939,2,4,80.32,6,https://real.enamine.net/public-enum-files/Z67667243
COC=1C=CC(=CC1OC)NC(=O)C2=NN(C=3C=CC(F)=CC3)C=4CCCC24,Z223943594,381.401,381.401,3.4,-4.735,1,4,65.38,5,https://real.enamine.net/public-enum-files/Z223943594
CN1N=C(C=CC1=O)C(=O)NC2=NC=3C=CC(=CC3S2)OC(F)(F)F,Z167534996,370.308,370.308,2.147,-4.929,1,5,83.89,5,https://real.enamine.net/public-enum-files/Z167534996
COC=1C=CC(=CC1S(=O)(=O)N2CCCC2)C(=O)N3CC(C)OC(C)C3,Z27726601,382.476,382.476,1.477,-3.287,0,5,76.15,3,https://real.enamine.net/public-enum-files/Z27726601
CCC=1OC(=CC1C)C(=O)N2C[C@@H](CO)[C@@H](C2)C=3C=NN(C3)C(C)C,Z2060691811,345.437,345.437,1.376,-2.4,1,3,71.5,5,https://real.enamine.net/public-enum-files/Z2060691811
CC(C=1C=CC=CC1F)N(C)C(=O)NC2=NN=CS2,Z594293842,280.323,280.323,1.776,-3.963,1,3,58.12,5,https://real.enamine.net/public-enum-files/Z594293842
CN(C[C@@H]1C[C@H](F)CN1CC2=NC=CS2)C(=O)CC=3C=NN(C)C3,Z1762156091,351.444,351.444,0.467,-0.297,0,4,54.26,7,https://real.enamine.net/public-enum-files/Z1762156091
CCN1C=CC(=C1)CN(C)C2=CC(=NC=N2)N3C[C@H](O)C[C@@H]3CN(C)C,Z3686667583,358.482,358.482,1.887,-1.949,1,6,60.66,7,https://real.enamine.net/public-enum-files/Z3686667583
CNC=1N=CN=C2C1C=NN2CC(=O)NCC=3C=CC=C(C3)N4CCCC4=O,Z1882160821,379.417,379.417,1.3,-3.76,2,6,105.04,6,https://real.enamine.net/public-enum-files/Z1882160821
CC(CN1CCOCC1)N2CC=C(CC2)C3=CNC4=CC(F)=CC=C34,Z1587583287,343.439,343.439,2.768,-3.01,1,3,31.5,4,https://real.enamine.net/public-enum-files/Z1587583287
O=C(O)C1=CSC(CNC(=O)C=2C=CNC(=O)C2)=N1,Z1869894510,279.273,279.273,-0.612,-2.06,3,5,108.39,5,https://real.enamine.net/public-enum-files/Z1869894510
CC1=NN(C=C1CNC=2C=CC=3NN=C(C(=O)O)C3C2)C=4C=CC(Cl)=CC4,Z3690566297,381.816,381.816,4.332,-4.609,3,5,95.83,5,https://real.enamine.net/public-enum-files/Z3690566297
O=C(NC=1C=CC(F)=CC1C2=NC(=NO2)C3CC3)N4CC[C@@H](O)C4,Z1393722786,332.33,332.33,0.919,-3.57,2,4,91.49,5,https://real.enamine.net/public-enum-files/Z1393722786
CC1CCCCC1NC(=O)C2CCN(CC2)C=3C=CC(=CN3)C(F)(F)F,Z83926435,369.425,369.425,3.213,-4.49,1,3,45.23,4,https://real.enamine.net/public-enum-files/Z83926435
COC=1C=CC(OC)=C(C1)C2CCCN2C(=O)C3=CC=C(F)C(F)=C3,Z91093201,347.357,347.357,3.745,-4.542,0,3,38.77,5,https://real.enamine.net/public-enum-files/Z91093201
OC=1C=CC(=CC1)N2N=NN=C2SCC3=NC=C(O3)C=4C=CC=CC4,Z25097132,351.384,351.384,3.2,-4.751,1,5,89.86,5,https://real.enamine.net/public-enum-files/Z25097132
CCC(CC)C1=NN=C(NC(=O)CC=2C(C)=NN(C)C2C)S1,Z216491708,321.443,321.443,2.716,-3.059,1,4,72.7,7,https://real.enamine.net/public-enum-files/Z216491708
CC=1C=CC=C(C1)CCNS(=O)(=O)C=2C=NN(C2)CC(F)(F)F,Z1725253286,347.358,347.358,2.518,-3.14,1,3,63.99,7,https://real.enamine.net/public-enum-files/Z1725253286
CC=1C=CC(=CC1)CN2CCC(NC(=O)NC3=C(C)C=CN(C)C3=O)C2=O,Z1845496653,368.43,368.43,1.028,-3.865,2,3,81.75,6,https://real.enamine.net/public-enum-files/Z1845496653
NC(=O)[C@@H]1C[C@@H](F)CN1CC2=CC=CC=3C=CC=CC23,Z2054555272,272.318,272.318,2.46,-3.877,1,2,46.33,3,https://real.enamine.net/public-enum-files/Z2054555272
CN1C=C(C(=O)N2CCC=3C(C#N)=CC=CC32)C(=N1)C4CC4,Z2372480684,292.336,292.336,1.18,-2.905,0,3,61.92,3,https://real.enamine.net/public-enum-files/Z2372480684
O=C(NC=1C=CC=CC1N2CCOCC2)C=3C=CC=C(C3)CN4C(=O)C=5C=CC=CC5C4=O,Z30482759,441.48,441.48,3.246,-6.51,1,5,78.95,5,https://real.enamine.net/public-enum-files/Z30482759
CC=1C=CC=C(N1)NC(=O)CN2C(=O)NC(C)(C2=O)C=3C=CC4=CC=CC=C4C3,Z71546560,388.42,388.42,3.521,-5.633,2,4,91.4,4,https://real.enamine.net/public-enum-files/Z71546560
COC=1C=CC=2N=C(C)C(=CC2C1)C(=O)NCC=3C=CC=CN3,Z212236522,307.347,307.347,2.389,-3.3,1,4,64.11,5,https://real.enamine.net/public-enum-files/Z212236522
CC1CCCCN1CC=2C=CC=CC2CNC(=O)CC3=CNC4=CC=CC=C34,Z422241110,375.508,375.508,4.204,-3.985,2,2,48.13,6,https://real.enamine.net/public-enum-files/Z422241110
CC=1C=NN(C1)C2CCN(C2)C(=O)NC3=CN(C)C(=O)C=C3C,Z2171029308,315.371,315.371,-0.586,-1.478,1,3,70.47,2,https://real.enamine.net/public-enum-files/Z2171029308
COC=1C=CC(=CC1)N2C=CC(=N2)C(=O)N3CCO[C@H](C)[C@H]3C(N)=O,Z2065082345,344.366,344.366,0.867,-3.031,1,5,99.68,5,https://real.enamine.net/public-enum-files/Z2065082345
O=C(CN1CCC(CC1)C2=CNC=3C=CC=CC23)NC=4C=CC(F)=CC4,Z225097256,351.418,351.418,4.305,-4.206,2,2,48.13,4,https://real.enamine.net/public-enum-files/Z225097256
O=C(COC(=O)CC1=CNC=2C=CC=CC12)NC=3C=C(Cl)C=C(Cl)C3,Z18279499,377.221,377.221,4.447,-5.49,2,2,71.19,7,https://real.enamine.net/public-enum-files/Z18279499
CC1=CN=C(NC(=O)C2=CC=3C(C)=NN(CC=4C=CC(F)=CC4)C3S2)S1,Z29324089,386.469,386.469,4.252,-6.176,1,3,59.81,4,https://real.enamine.net/public-enum-files/Z29324089
COC=1C=CC(=CN1)CNC(=O)N2CCN(CC2)S(=O)(=O)C=3C=CC(C)=C(C)C3,Z230942608,418.512,418.512,3.323,-4.247,1,5,91.84,4,https://real.enamine.net/public-enum-files/Z230942608
COC=1C=CC(=CC1OC)CCNC(=O)CC2=COC=3C=CC(=CC23)C(C)C,Z1213669412,381.466,381.466,4.432,-5.1,1,3,60.7,9,https://real.enamine.net/public-enum-files/Z1213669412
CC(NC(N)=O)C(=O)NCC1=CC=C(N=C1)N2CC(C)OC(C)C2,Z421736100,335.402,335.402,-0.304,-2.32,3,5,109.58,7,https://real.enamine.net/public-enum-files/Z421736100
O=C1C(=CC(=NN1CC=2C=CN=CC2)C=3C=CC=CC3)C(F)(F)F,Z441241656,331.293,331.293,2.479,-3.89,0,3,45.56,4,https://real.enamine.net/public-enum-files/Z441241656
