SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
O=C(NC1CCC(O)CC1)NC2CCN(CC2)C=3N=CC=CN3,Z432545556,319.403,319.403,-0.66,-2.4,3,5,90.38,3,https://real.enamine.net/public-enum-files/Z432545556
C#CCN(C1CCC=2C=CC=CC21)S(=O)(=O)C=3C=C(C(N)=O)N(C)C3,Z741256904,357.429,357.429,2.459,-3.4,1,3,85.4,5,https://real.enamine.net/public-enum-files/Z741256904
COCC(=O)NC=1C=CC(=CC1)NC(=O)C=2C=C3C=CC=CC3=C(N2)OC,Z850653848,365.383,365.383,2.691,-5.07,2,5,89.55,6,https://real.enamine.net/public-enum-files/Z850653848
O=C(NC=1C=CC=C(C1)OCC=2C=CC=CN2)C=3C=CC=CC3,Z383845872,304.343,304.343,2.996,-4.386,1,3,51.22,6,https://real.enamine.net/public-enum-files/Z383845872
CC(NC=1N=C(N=C2SC=3CCCCC3C12)C4CC4)C=5C=CC=CN5,Z951345458,350.482,350.482,4.492,-5.24,1,4,50.7,4,https://real.enamine.net/public-enum-files/Z951345458
CCN(CCC(F)(F)F)C(=O)C=1C=C(N=C2C1C=NN2C(C)C)C(C)C,Z966185338,370.413,370.413,2.887,-4.58,0,3,51.02,7,https://real.enamine.net/public-enum-files/Z966185338
O=C(CC1=CSC(=N1)C2=CC=CS2)NCC3=NN=C4C=CC=CN34,Z91101407,355.44,355.44,1.22,-3.858,1,4,72.18,5,https://real.enamine.net/public-enum-files/Z91101407
COC=1C=CC(=CC1)CCNC(=O)NC2=NC=3C=CC=CC3S2,Z230683932,327.403,327.403,4.103,-4.673,2,3,63.25,7,https://real.enamine.net/public-enum-files/Z230683932
NC(=O)C1CCN(CC(=O)N2CCC=3SC=CC3C2C4=CC=CS4)CC1,Z199574916,389.538,389.538,0.952,-3.22,1,3,66.64,4,https://real.enamine.net/public-enum-files/Z199574916
CCC=1C=C(NC(=O)C=2C=NC(=CC2)OCC(F)(F)F)NN1,Z852327310,314.264,314.264,2.726,-4.01,2,4,79.9,7,https://real.enamine.net/public-enum-files/Z852327310
CC1CCCCN1CCNC(=O)C=2C=C(NN2)C3=CC=CO3,Z422678216,302.372,302.372,3.309,-2.237,2,3,74.16,6,https://real.enamine.net/public-enum-files/Z422678216
O=C(CC=1C=CC(F)=CC1)NCCNS(=O)(=O)C2=CC(F)=CC=C2F,Z967009210,372.364,372.364,2.862,-3.95,2,3,75.27,8,https://real.enamine.net/public-enum-files/Z967009210
C#CCN(CC=1C=CC(C)=CC1)C(=O)NC2=CC=C3OCOC3=C2,Z850866990,322.359,322.359,3.698,-5.52,1,3,50.8,6,https://real.enamine.net/public-enum-files/Z850866990
COC=1C=CC(OC)=C(C1)CCNC(=O)C=2C=C(C)N=C3C2C(C)=NN3C,Z806874358,368.43,368.43,2.843,-3.362,1,5,78.27,6,https://real.enamine.net/public-enum-files/Z806874358
CC=1N=C2C=CC=CC2=NC1CN3C(=O)NC(C)(C3=O)C4=CC=CC(C#N)=C4,Z993971634,371.393,371.393,2.262,-3.991,1,5,98.98,3,https://real.enamine.net/public-enum-files/Z993971634
CN1N=CC=2C(=NC=NC21)N3CCNC(=O)C3C=4C=CC=CC4,Z972788380,308.339,308.339,0.866,-3.14,1,5,75.94,2,https://real.enamine.net/public-enum-files/Z972788380
O=C(CN1C(=O)CSC=2C=CC=CC21)NC=3C=CN(CC4=CC=CC=N4)N3,Z971014454,379.438,379.438,1.622,-4.19,1,4,80.12,5,https://real.enamine.net/public-enum-files/Z971014454
CC=1C=CC(=CC1N2C=NN=N2)NC(=O)CCNC(=O)C3CC3C,Z393100712,328.37,328.37,1.48,-3.33,2,5,101.8,8,https://real.enamine.net/public-enum-files/Z393100712
O=C(COC=1C=CC=CC1)NCC=2C=CC=C(C2)NC(=O)N3CCCC3,Z729737906,353.416,353.416,1.852,-4.144,2,3,70.67,6,https://real.enamine.net/public-enum-files/Z729737906
O=C(CC=1C=CC(Cl)=CC1)NCC=2C=CC=C(C2)NC(=O)N3CCCC3,Z730641056,371.861,371.861,2.58,-4.455,2,2,61.44,5,https://real.enamine.net/public-enum-files/Z730641056
CC1=CC=C(C(=O)NC(C)C2=CC=CC(Br)=C2)N1C,Z336933722,321.212,321.212,4.192,-3.635,1,1,34.03,4,https://real.enamine.net/public-enum-files/Z336933722
CC=1C=CC=CC1CC(=O)NC=2C=C(C=CC2N3CCOCC3)C(F)(F)F,Z51753807,378.389,378.389,4.027,-4.92,1,3,41.57,5,https://real.enamine.net/public-enum-files/Z51753807
CC=1C=C(C)C=C(C1)C(=O)N2CCCC2C=3C=CC=CN3,Z809371506,280.365,280.365,2.92,-4.24,0,2,33.2,3,https://real.enamine.net/public-enum-files/Z809371506
O=C(NCC=1C=CC=C(C1)NC(=O)C2CC2)C=3C=C(Cl)C=C(Cl)C3,Z200028506,363.238,363.238,4.13,-5.39,2,2,58.2,7,https://real.enamine.net/public-enum-files/Z200028506
COC=1C=CC(=CC1)CC(=O)NC2=NC=C(CC3=CC=C(F)C(F)=C3F)S2,Z424311942,392.397,392.397,4.21,-5.42,1,3,51.22,6,https://real.enamine.net/public-enum-files/Z424311942
O=C(CC=1C=CC(F)=CC1)NCC=2C=CC(=CC2)OCC3=CC=CN=C3,Z421637806,350.387,350.387,3.051,-3.86,1,3,51.22,7,https://real.enamine.net/public-enum-files/Z421637806
CC1CCCN(CCNC(=O)NCC=2C=CC(=NC2)N3C=NC=N3)C1,Z509109982,343.428,343.428,0.886,-2.61,2,5,87.97,8,https://real.enamine.net/public-enum-files/Z509109982
COCCN1CCC(CC1)C2=NC(=NN2)C=3C=CC=CC3,Z991930236,286.373,286.373,2.417,-2.509,1,4,54.04,5,https://real.enamine.net/public-enum-files/Z991930236
CN(CC=1C=CC(=CC1)OC(F)F)C(=O)C=2C=CC=C(C#N)C2,Z30730470,316.303,316.303,2.768,-4.41,0,3,53.33,6,https://real.enamine.net/public-enum-files/Z30730470
CC1CC=2C=CC=CC2N1CC(=O)NCC=3C=CC(=CC3)C(=O)N4CCCC4,Z265437966,377.48,377.48,2.985,-4.49,1,3,52.65,7,https://real.enamine.net/public-enum-files/Z265437966
NC=1N=C(N=CC1[N+]([O-])=O)N2CC=C(CC2)C=3C=CC(F)=CC3,Z643089096,315.303,315.303,3.079,-4.879,1,6,98.18,3,https://real.enamine.net/public-enum-files/Z643089096
CC=1C=NN(C1)CC(=O)N2CCN(CC2)C=3C=CC(F)=CC3,Z734676186,302.347,302.347,2.489,-2.567,0,3,41.37,4,https://real.enamine.net/public-enum-files/Z734676186
CN1C=C(C=N1)NC(=O)CN2C=NC=3C=4C=CC=CC4OC3C2=O,Z396115784,323.307,323.307,0.915,-2.48,1,4,92.73,4,https://real.enamine.net/public-enum-files/Z396115784
CN(C)CC=1C=CC(=CC1)NC(=O)NC=2C=CC=CC2,Z332423024,269.342,269.342,2.844,-3.291,2,2,44.37,4,https://real.enamine.net/public-enum-files/Z332423024
CC1=C(SC=2N=C(NC(=O)C12)C3=CC=4C=CC=CC4O3)C(N)=O,Z840260700,325.344,325.344,2.196,-6.25,2,3,97.69,2,https://real.enamine.net/public-enum-files/Z840260700
O=C1NC(=NC=2C=CC(F)=CC12)C=3C=CC(F)=CC3,Z666684834,258.224,258.224,2.752,-5.3,1,2,41.46,1,https://real.enamine.net/public-enum-files/Z666684834
NC(=O)NCC1CCCN(CC2=NC(CC=3C=CC=CC3)=NO2)C1,Z644723108,329.398,329.398,0.35,-1.57,2,4,97.28,7,https://real.enamine.net/public-enum-files/Z644723108
O=C(NC=1C=CC=C(C1)C(=O)N2CCCN(CC2)C(=O)C3=CC=CS3)C4=CC=CS4,Z994095044,439.554,439.554,2.149,-6.478,1,3,69.72,4,https://real.enamine.net/public-enum-files/Z994095044
CC(=O)NC=1C=CC(=CC1)C2=NC(=CS2)C=3C=CC(O)=C(C3)C(N)=O,Z295414094,353.397,353.397,3.205,-4.85,3,4,105.31,5,https://real.enamine.net/public-enum-files/Z295414094
C=1N=CN(CC=2C=CC(=CC2)CNCC3=CNN=C3C4=CC=CN=C4)N1,Z751914620,345.402,345.402,0.336,-2.607,2,5,84.31,7,https://real.enamine.net/public-enum-files/Z751914620
CC1CCN(CC2=CSC(=N2)NC(=O)C3=CNN=C3C=4C=CC(F)=CC4)CC1,Z230272348,399.487,399.487,3.757,-4.808,2,4,73.91,5,https://real.enamine.net/public-enum-files/Z230272348
COC=1C=CC(=CC1Br)C(=O)NCCC=2C=CC(=CC2)S(N)(=O)=O,Z89314409,413.287,413.287,2.092,-4.329,2,4,98.49,7,https://real.enamine.net/public-enum-files/Z89314409
CC1CC=2C=CC=CC2N1C(=O)NCC3=CC=CO3,Z166700200,256.3,256.3,2.805,-3.288,1,1,45.48,2,https://real.enamine.net/public-enum-files/Z166700200
CC(SC1=NN=CN1)C(=O)NC=2C=CC(OC(F)F)=C(Cl)C2,Z18741229,348.757,348.757,1.982,-6.21,2,4,79.9,7,https://real.enamine.net/public-enum-files/Z18741229
CC=1N=C2C=CC=CC2=C(C)C1C(=O)OCC=3C=CC(=CC3)C(N)=O,Z166304844,334.369,334.369,3.49,-5.017,1,3,82.28,5,https://real.enamine.net/public-enum-files/Z166304844
O=C(NC=1C=CC=CC1)C2CCCN(C2)C(=O)C=3C=CC=C4C=CC=CC34,Z118337632,358.434,358.434,3.808,-6.237,1,2,49.41,3,https://real.enamine.net/public-enum-files/Z118337632
O=C(NC=1C=CC=CC1C(F)(F)F)N2CCCC2C3=CC=CN3,Z973142032,323.314,323.314,1.987,-4.537,2,1,48.13,5,https://real.enamine.net/public-enum-files/Z973142032
CC1=CC(=NO1)NC(=O)N2CCC(CC2)C(=O)NC=3C=CC=C(C#N)C3,Z977679438,353.376,353.376,0.912,-3.534,2,4,111.26,3,https://real.enamine.net/public-enum-files/Z977679438
CC(=O)NC=1C=CC(=CC1)NC(=O)C=2C=CC=C(C2)C(N)=O,Z317476920,297.309,297.309,0.604,-3.848,3,3,101.29,6,https://real.enamine.net/public-enum-files/Z317476920
CCOC=1C=CC(=CC1)OC=2C=CC=CC2NC(=O)C=3C=COC3,Z167013746,323.343,323.343,3.782,-4.88,1,2,60.7,7,https://real.enamine.net/public-enum-files/Z167013746
CCC1=NC=2C=CC=CC2N1CC(=O)N3CCC=4C=CC=CC43,Z15892059,305.374,305.374,3.609,-3.796,0,2,38.13,4,https://real.enamine.net/public-enum-files/Z15892059
CN(C)CC1CCCCN1C(=O)COC=2C=CC=CC2C=3C=CC=CC3,Z890275102,352.471,352.471,4.181,-4.81,0,3,32.78,6,https://real.enamine.net/public-enum-files/Z890275102
O=C(NC1CCOC=2C=CC=CC21)C3CCCN(C3)C(=O)NC=4C=CC=CC4,Z109341478,379.453,379.453,2.496,-4.754,2,3,70.67,3,https://real.enamine.net/public-enum-files/Z109341478
CN(C)S(=O)(=O)C=1C=CC=2N=C(NC2C1)C=3C=CC=C(C#N)C3,Z637705820,326.375,326.375,2.447,-4.465,1,4,89.85,3,https://real.enamine.net/public-enum-files/Z637705820
CCCCN1C(=O)NC(=O)C2=C1N=C(C3=CSN=N3)N2C,Z637688274,306.345,306.345,0.917,-2.913,1,5,93.01,4,
CNS(=O)(=O)C=1C=CC=C(C1)C(=O)N2CCCC2C3=NC4=CC=CC=C4S3,Z140937620,401.505,401.505,2.781,-4.495,1,4,79.37,3,https://real.enamine.net/public-enum-files/Z140937620
CCC=1N=NSC1C(=O)NCC2(CCOCC2)C3=CC=CC(F)=C3,Z811767426,349.425,349.425,1.903,-3.12,1,4,64.11,6,https://real.enamine.net/public-enum-files/Z811767426
CN1CCN(CCC2CCN(CC2)C(=O)NC=3C=CC(Cl)=CC3)CC1,Z851137632,364.913,364.913,1.928,-2.42,1,3,38.82,6,https://real.enamine.net/public-enum-files/Z851137632
CC1=NOC(C)=C1S(=O)(=O)N(C)C2CCCC=3C=CC=CC32,Z53046821,320.408,320.408,2.871,-2.85,0,3,63.41,3,https://real.enamine.net/public-enum-files/Z53046821
CCCNC(=O)NC=1C=C(C=CC1Cl)C(=O)NC,Z435877354,269.727,269.727,1.543,-3.228,3,2,70.23,7,https://real.enamine.net/public-enum-files/Z435877354
CN(CC1=NC=2C=CC=CC2N1)C(=O)C=3C=C(F)C=C4NC=NC34,Z756777916,323.325,323.325,2.138,-4.21,2,3,77.67,4,https://real.enamine.net/public-enum-files/Z756777916
CCCC1=NOC(=N1)C(C)NC=2C=CC=C(C2)NC(=O)C=3C=CC=CC3,Z742259702,350.415,350.415,2.585,-4.7,2,4,80.05,8,https://real.enamine.net/public-enum-files/Z742259702
CC1(C)COCCN1CC=2C=CC(C#N)=CC2F,Z818827752,248.297,248.297,2.503,-2.346,0,3,36.26,2,https://real.enamine.net/public-enum-files/Z818827752
O=C(NCC1=CC=C(S1)S(=O)(=O)N2CCCC2)C=3C=NC=CN3,Z226099324,352.435,352.435,1.193,-2.49,1,5,92.26,6,https://real.enamine.net/public-enum-files/Z226099324
CC(=O)NC1=CC=CC=2CN(CCC12)C=3N=C(C)C=C(C)N3,Z729099792,296.368,296.368,1.944,-3.26,1,4,58.12,3,https://real.enamine.net/public-enum-files/Z729099792
CCNC(=O)C=1C=CC=C(C1)NC(=O)CNC2=CC=C(C)C(F)=C2,Z104895120,329.37,329.37,2.879,-4.446,3,3,70.23,8,https://real.enamine.net/public-enum-files/Z104895120
CC1=CC=C(CN(C)CC(=O)NC2CCCCNC2=O)O1,Z416640774,293.362,293.362,1.359,-1.67,2,3,74.58,5,https://real.enamine.net/public-enum-files/Z416640774
CC=1OC(=NC1C(=O)NCCC=2C=CC=CN2)C=3C=CC=CC3,Z184880134,307.347,307.347,2.261,-3.628,1,3,68.02,6,https://real.enamine.net/public-enum-files/Z184880134
CC(C)N1C(=O)C(=O)N(CCN2N=C3C=CC=CN3C2=O)C1=O,Z362866742,317.301,317.301,0.642,-3.095,0,5,93.6,4,https://real.enamine.net/public-enum-files/Z362866742
CNS(=O)(=O)C=1C=CC(=CC1)C(=O)N2CCC2C=3C=CC=CC3,Z649969454,330.403,330.403,2.284,-4.009,1,3,66.48,5,https://real.enamine.net/public-enum-files/Z649969454
CN1N=C2CCCC2=C1NC(=O)C=3C=CC(=CC3)S(C)(=O)=O,Z826627432,319.381,319.381,0.467,-2.668,1,4,81.06,4,https://real.enamine.net/public-enum-files/Z826627432
CC=1C=CC=CC1NC(=O)CC2=NC(=CS2)C=3C=CC=C(C3)C(F)(F)F,Z48863402,376.397,376.397,3.885,-5.602,1,2,41.99,5,https://real.enamine.net/public-enum-files/Z48863402
[O-][N+](=O)C=1C=C(Cl)C=CC1OC=2N=CN=C3C=CSC23,Z196136902,307.714,307.714,3.37,-5.46,0,4,78.15,3,https://real.enamine.net/public-enum-files/Z196136902
O=C(NCCC=1C=CN(N1)C=2C=CC=CC2)C=3C=C(Br)C=CC3Cl,Z993405068,404.688,404.688,3.8,-5.475,1,2,46.92,6,https://real.enamine.net/public-enum-files/Z993405068
O=C(C1=CN=NS1)N2CCN(CC=3C=CC=4OCOC4C3)CC2,Z729108142,332.379,332.379,0.972,-2.95,0,6,67.79,4,https://real.enamine.net/public-enum-files/Z729108142
CN1N=CC=2C(=NC=NC21)N3CCC=4SC=CC4C3,Z229427582,271.343,271.343,1.408,-3.067,0,4,46.84,1,https://real.enamine.net/public-enum-files/Z229427582
CN1C(=O)C=2C=CSC2N=C1SCCOC=3C=CC(F)=CC3,Z24329804,336.407,336.407,3.625,-5.601,0,3,41.9,5,https://real.enamine.net/public-enum-files/Z24329804
CC1=CC=C(C(=O)NCC=2C=CC(=CC2)OCC=3C=CC=CC3)C(=O)N1,Z646444574,348.396,348.396,2.885,-4.796,2,3,67.43,7,https://real.enamine.net/public-enum-files/Z646444574
NC(=O)C1CC2CCCCC2N1C(=O)NC=3C=CC(F)=CC3F,Z992050658,323.338,323.338,2.053,-4.53,2,2,75.43,4,https://real.enamine.net/public-enum-files/Z992050658
CN(CCC1=NC2=CC=CC=C2C(=O)N1)C3CCCC3,Z729211522,271.358,271.358,1.75,-3.325,1,3,44.7,4,https://real.enamine.net/public-enum-files/Z729211522
CC1=CC(Br)=CC(C)=C1NC(=O)NCC=2C=CC=NC2,Z435777810,334.211,334.211,2.415,-3.815,2,2,54.02,5,https://real.enamine.net/public-enum-files/Z435777810
CCC(CNC1=NS(=O)(=O)C=2C=CC=CC12)N3CCC=4C=CC=CC4C3,Z362013038,369.482,369.482,3.77,-4.09,1,5,61.77,4,https://real.enamine.net/public-enum-files/Z362013038
CCOC=1C=CC(=CC1)NS(=O)(=O)C=2C=CC(=CC2)C(=O)NC3=CN=CC=C3OC,Z966824948,427.476,427.476,3.156,-4.462,2,6,106.62,7,https://real.enamine.net/public-enum-files/Z966824948
CC1=CC=C(C(=O)N2CCN(CC=3C=CC=4OCOC4C3)CC2)N1C,Z168290356,341.405,341.405,2.774,-2.83,0,4,46.94,4,https://real.enamine.net/public-enum-files/Z168290356
CC=1C=CC=CC1CN(C)S(=O)(=O)C=2C=CC=C(C2)N3C=NN=N3,Z900377136,343.405,343.405,2.647,-3.895,0,5,80.98,5,https://real.enamine.net/public-enum-files/Z900377136
O=C1C=2C=CC(F)=CC2N=CN1CC=3C=CN(N3)C4=CC=CC(F)=C4,Z968469620,338.312,338.312,2.854,-4.37,0,3,50.49,3,https://real.enamine.net/public-enum-files/Z968469620
CC=1N=C2C(C=NN2C(C)C)=CC1C(=O)NC=3C=CC=4NN=CC4C3,Z335403072,334.376,334.376,2.39,-3.55,2,4,88.49,4,https://real.enamine.net/public-enum-files/Z335403072
CC(NC(=O)C=1SC=CC1Br)C2=NN=C3CCCN23,Z434360788,341.228,341.228,0.323,-3.077,1,3,59.81,4,https://real.enamine.net/public-enum-files/Z434360788
CSC=1C=CC(=CC1)CNC2CCN(CC2)S(C)(=O)=O,Z401822902,314.469,314.469,1.327,-2.534,1,3,49.41,5,https://real.enamine.net/public-enum-files/Z401822902
CC(=O)N1CCCN(CC1)S(=O)(=O)C=2C=CC=C(C2)C(=O)O,Z193085764,326.37,326.37,0.487,-2.425,1,5,94.99,4,https://real.enamine.net/public-enum-files/Z193085764
CC1=NC(=CS1)CN2CCN(CC2)C(=O)C=3C=NC=4ON=C(C)C4C3,Z434619028,357.432,357.432,1.226,-1.983,0,5,75.36,4,https://real.enamine.net/public-enum-files/Z434619028
CCC=1C=CC(=CC1)CN(C)C(=O)CC=2C(=O)NC(=NC2C)C=3C=CN=CC3,Z741685222,376.453,376.453,1.428,-4.55,1,4,74.66,6,https://real.enamine.net/public-enum-files/Z741685222
CC(=O)NC1=NC(=CS1)CSC2=NN=NN2CC(F)(F)F,Z995423036,338.335,338.335,0.628,-4.159,1,5,85.59,7,https://real.enamine.net/public-enum-files/Z995423036
O=C1C=C(CNC=2C=C(Cl)C=CC2N3C=CC=N3)N=C4SC=CN14,Z739676082,357.819,357.819,2.414,-4.174,1,4,62.52,4,https://real.enamine.net/public-enum-files/Z739676082
COC=1C=CC(=CC1)OC=2N=CC=CC2NC(=O)N3CCOC(C)C3,Z434838290,343.378,343.378,2.818,-3.75,1,4,72.92,6,https://real.enamine.net/public-enum-files/Z434838290
CN1C(=O)N(CC(=O)N2CCCCC=3C=CC=CC32)C=4C=CC=CC41,Z444120666,335.401,335.401,4.141,-4.067,0,2,43.86,3,https://real.enamine.net/public-enum-files/Z444120666
O=C(CC1=CC=C2OCCC2=C1)NC=3C=CNN3,Z910731498,243.262,243.262,1.634,-2.433,2,3,67.01,4,https://real.enamine.net/public-enum-files/Z910731498
O=C(NC1CCN(CC2CCCC2)CC1)C=3C=CC=CC3F,Z914156262,304.403,304.403,2.775,-4.225,1,2,32.34,5,https://real.enamine.net/public-enum-files/Z914156262
O=C(O)CC(NC(=O)C=1C=CC=C(C1)CN2CCCC2=O)C=3C=CC=CC3,Z224170782,366.411,366.411,1.265,-3.999,2,4,86.71,7,https://real.enamine.net/public-enum-files/Z224170782
CC(C)CC=1C=CC(=CC1)CC(=O)NC=2C=CC=CC2CN3CCCC3C(N)=O,Z1033373360,393.523,393.523,3.306,-5.16,2,3,75.43,8,https://real.enamine.net/public-enum-files/Z1033373360
N#CC=1C=CC=C(C1)NC(=O)N2CCCC(C2)C(=O)NC3CCCCC3,Z910206794,354.447,354.447,2.875,-4.48,2,3,85.23,3,https://real.enamine.net/public-enum-files/Z910206794
COC=1C=CC=CC1OC=2C=CC3=NN=C(C=4C=CC=CC4)N3N2,Z1037335544,318.33,318.33,3.184,-5.819,0,4,61.54,4,https://real.enamine.net/public-enum-files/Z1037335544
O=C(NC1=CC=C2OCCC2=C1)N3CCCCCC3,Z413794348,260.332,260.332,2.647,-3.216,1,2,41.57,1,https://real.enamine.net/public-enum-files/Z413794348
CC1=C(SC=2N=C(NC(=O)C12)C3=NN=CN3)C=4C=CC=CC4,Z241544588,309.348,309.348,1.886,-6.545,2,4,83.03,2,
CC1=NNC=C1CNCCN2CCN(CC2)C=3N=CC=CN3,Z751923826,301.391,301.391,0.475,-1.05,2,6,72.97,6,https://real.enamine.net/public-enum-files/Z751923826
CC=1C=CC(O)=C(C1)C(=O)NCCN2CCCS2(=O)=O,Z953258854,298.36,298.36,1.857,-2.439,2,4,86.71,5,https://real.enamine.net/public-enum-files/Z953258854
CC=1C=CC=NC1NC(=O)C=2C=NN3C=CC=NC23,Z285642646,253.26,253.26,0.257,-2.509,1,4,72.18,3,https://real.enamine.net/public-enum-files/Z285642646
O=C(C1CC1C=2C=CC(F)=CC2)N3CCCN(CC3)C4=NC=CS4,Z851202552,345.436,345.436,2.173,-4.154,0,3,36.44,4,https://real.enamine.net/public-enum-files/Z851202552
CCC=1N=NSC1C(=O)N2CCOC(C2)C=3C=CC(Cl)=CC3,Z758080254,337.826,337.826,2.023,-4.203,0,4,55.32,4,https://real.enamine.net/public-enum-files/Z758080254
CCC1CCC2(CC1)NC(=O)N(CC(=O)NCCC=3C=CC=C(O)C3)C2=O,Z928029140,373.447,373.447,2.741,-4.326,3,4,98.74,6,https://real.enamine.net/public-enum-files/Z928029140
COC=1C=CC=2CCN(CC2C1)C(=O)CCC3=CNC=4C=CC=CC34,Z819164616,334.412,334.412,2.647,-4.295,1,2,45.33,5,https://real.enamine.net/public-enum-files/Z819164616
CC1CN(CC(C)O1)C(=O)CCNC(=O)C2=CC3=CC=CC=C3N2,Z771707022,329.394,329.394,2.385,-4.0,2,3,74.43,6,https://real.enamine.net/public-enum-files/Z771707022
CC(C)C(C(=O)N1CCCN(CC1)C2=NC=CS2)N3C=NC=N3,Z853632276,334.442,334.442,0.852,-3.58,0,5,67.15,5,https://real.enamine.net/public-enum-files/Z853632276
CC(C)N(CCNC(=O)NC1=NN=CS1)C(C)C,Z409512428,271.384,271.384,1.864,-2.625,2,4,70.15,8,https://real.enamine.net/public-enum-files/Z409512428
C=1C=CC(=CC1)CC2=NOC(CNC=3C=CC(=CC3)C4=NN=NN4C5CC5)=N2,Z739391422,373.412,373.412,2.784,-3.76,1,6,94.55,7,https://real.enamine.net/public-enum-files/Z739391422
CC(=O)NC1CCCN(C1)C(=O)C=2C=CC(=CC2)NS(=O)(=O)C=3C=CC(C)=C(C)C3,Z728560852,429.535,429.535,2.414,-5.298,2,4,95.58,4,https://real.enamine.net/public-enum-files/Z728560852
CC1CC=2C=CC=CC2N1C(=O)C=3C=C(ON3)C4CC4,Z252784192,268.311,268.311,2.36,-3.395,0,2,46.34,3,https://real.enamine.net/public-enum-files/Z252784192
CC(=O)NCCC=1C=CC(=CC1)C(=O)NC=2C=CC=CC2N3N=C(C)C=C3C,Z372751432,376.453,376.453,2.496,-3.9,2,3,76.02,6,https://real.enamine.net/public-enum-files/Z372751432
O=C(NCC1CCCCO1)NC2=CC(=CNC2=O)C(F)(F)F,Z838359750,319.28,319.28,1.113,-2.995,3,3,79.46,6,https://real.enamine.net/public-enum-files/Z838359750
COCC(=O)NC=1C=CC=C(C1)NC(=O)C=2C=C3C=CC=CC3=C(N2)OC,Z850654050,365.383,365.383,2.691,-5.07,2,5,89.55,6,
CC=1ON=CC1C(=O)NC=2C=CC(=CC2)NC(=O)CC=3C=CC=CC3Cl,Z729563280,369.802,369.802,2.635,-4.367,2,3,84.23,5,https://real.enamine.net/public-enum-files/Z729563280
CC1=C(SC=2N=C(NC(=O)C12)C=3C=NN(C)C3)C=4C=CC=CC4,Z732598692,322.386,322.386,2.72,-5.444,1,3,59.28,2,
CC1=NN=C(NC(=O)NCC2CCN(C2)C(C)C)S1,Z900728300,283.395,283.395,1.295,-1.96,2,4,70.15,6,https://real.enamine.net/public-enum-files/Z900728300
CC=1C=CC(=CC1)NC(=O)N2C(CC3CCCCC32)C(N)=O,Z992050648,301.384,301.384,2.308,-4.48,2,2,75.43,4,https://real.enamine.net/public-enum-files/Z992050648
CC(C)COC1CCN(CC1)C(=O)CNC=2C=CC(C#N)=CC2,Z852186766,315.411,315.411,1.962,-3.812,1,4,65.36,7,https://real.enamine.net/public-enum-files/Z852186766
ClC=1C=CC(=CC1)C2=NC(=CO2)CN3CCN4C=CN=C4C3,Z991010980,314.77,314.77,2.162,-2.383,0,3,47.09,3,https://real.enamine.net/public-enum-files/Z991010980
CCN(CC)C=1C=CC(=CN1)NC(=O)NC2CCN3CCCCC23,Z434539476,331.457,331.457,3.496,-2.61,2,4,60.5,7,https://real.enamine.net/public-enum-files/Z434539476
CSC=1C=CC=C(C1)NC(=O)N2CCC(C)CC2,Z409637416,264.388,264.388,2.928,-3.799,1,1,32.34,4,https://real.enamine.net/public-enum-files/Z409637416
CCN(C(=O)C=1C=NN(C1)CC2=CC=CC=C2Cl)C=3C=CC=CC3C,Z297026580,353.846,353.846,4.078,-4.808,0,2,38.13,6,https://real.enamine.net/public-enum-files/Z297026580
NC(=O)CC1=CSC(=N1)NC(=O)C=2C=CC(O)=C(Cl)C2,Z147202496,311.745,311.745,0.337,-3.606,3,4,105.31,5,https://real.enamine.net/public-enum-files/Z147202496
CCC1=NOC(C)=C1C(=O)N2CCN(CC2)C(=O)NC=3C=CC(F)=CC3,Z357245890,360.384,360.384,1.982,-3.686,1,3,78.68,3,https://real.enamine.net/public-enum-files/Z357245890
CCS(=O)(=O)C=1C=CC(=CC1)NC(=O)C2CC(=O)NC=3C=CC=CC32,Z228241438,358.413,358.413,1.337,-3.507,2,4,92.34,5,https://real.enamine.net/public-enum-files/Z228241438
N#CC=1C=CC=C(C1)NC(=O)C=2C(F)=CC=CC2F,Z26548214,258.224,258.224,2.242,-4.409,1,2,52.89,3,https://real.enamine.net/public-enum-files/Z26548214
CC1=NN(CCO)C(C)=C1CNCC=2C=CC=NC2N3CCOCC3,Z823392562,345.44,345.44,-0.963,-0.66,2,6,75.44,7,https://real.enamine.net/public-enum-files/Z823392562
CC=1C=CC(=CC1S(N)(=O)=O)NC(=O)C=2C=CC=C(C2)OCC(N)=O,Z317626212,363.39,363.39,0.251,-3.794,3,5,141.58,7,https://real.enamine.net/public-enum-files/Z317626212
CC(CN1C=CC=N1)NC(=O)C2(CC2)C=3C=CC(F)=CC3,Z402803950,287.333,287.333,2.015,-2.194,1,2,46.92,6,https://real.enamine.net/public-enum-files/Z402803950
CC1=NN(C(C)=C1C(=O)N(C)CC=2C=CC=3OCCOC3C2)C=4C=CC=CC4,Z28015086,377.437,377.437,3.6,-4.26,0,4,56.59,4,https://real.enamine.net/public-enum-files/Z28015086
CC1=NN(C)C(OC=2C=CC=CC2)=C1CNC(C)C(N)=O,Z991036626,288.346,288.346,1.092,-2.24,2,3,82.17,6,https://real.enamine.net/public-enum-files/Z991036626
