ligand_id,ligand_id,smiles,predicted_vina_mean,predicted_vina_std,predicted_gnina_mean,predicted_gnina_std,final_score,rank_confidence,mean_rank,std_rank,SA,QED
Z199409062,Z199409062,Cl.Cl.NCc1ccc(Cn2ccnc2)cc1,-5.0062695,2.2721064,2.982673,0.82277834,-6.1423225,0.0100858933266106,1374347.25,14017.468594132824,2.2032332696238246,0.9192171091699816
Z56757835,Z56757835,COc1ccc(NC(=S)SC)cc1,-3.7385685,0.89900875,2.9825,1.2024225,-4.188073,0.0167086469550185,1365152.55,23263.287726533843,1.9765359038549786,0.7622415968364257
Z3919183924,Z3919183924,COc1cc(S(C)(=O)=O)ccc1OS(=O)(=O)F,-2.9825518,1.0557957,2.982426,1.2481427,-3.5104496,0.0440884863326971,1327139.75,56668.60843613067,2.3599819664559405,0.75604783248327
Z1232794199,Z1232794199,CC(C)N(C)CCCNC(=O)OC(C)(C)C,-3.215371,0.5812744,2.9824255,0.70158744,-3.5060081,0.0247609392444269,1353973.15,21975.123219847937,2.1034280250669077,0.7364574579724772
Z1241702466,Z1241702466,O=C(NCC(F)(F)F)N1CCCS(=O)(=O)CC1,-3.406361,1.0992453,2.9823966,0.7118803,-3.9559836,0.0304051211870205,1346137.05,46715.54620731197,2.5807250433790188,0.7513852793348982
Z2438231015,Z2438231015,CNCCSCc1ncc(C)o1,-3.2374275,0.8170327,2.9823797,0.8994213,-3.6459439,0.0279451867324521,1349552.3,31816.737076733687,2.8534415614078377,0.7060359971821422
Z1455858470,Z1455858470,Cl.O=C(CSC(F)(F)F)N1CCCNCC1,-4.369242,1.3304873,2.982366,0.84968245,-5.034486,0.0104314474015918,1373867.5,13402.666743973006,2.6689462775461354,0.8304982194648195
Z54740156,Z54740156,CON(C)C(=O)c1ccc(N(C)C)cc1,-3.700597,1.0584934,2.9823573,1.1558038,-4.2298436,0.0197820074188785,1360885.65,23386.932595522227,1.978510811111608,0.7035532094527569
Z2867461802,Z2867461802,Cl.OCCN1CCCC(F)(F)C1,-4.9986906,1.8026125,2.9822261,0.90010667,-5.8999968,0.0088733748694493,1376030.65,15158.973346750765,2.8215083107874896,0.7243235219122297
Z1848951744,Z1848951744,Fc1cnccc1NCc1cncs1,-2.2151215,0.7569175,2.9821866,1.0015086,-2.5935802,0.0825468721864083,1273746.05,67913.39645568833,2.5830610734970154,0.8423520998755455
Z1269152731,Z1269152731,COC(=O)c1nc(Br)cnc1Br,-2.4408963,1.38937,2.9821568,1.283957,-3.1355813,0.1275945186732453,1211204.15,242292.0781369616,2.9372756960232227,0.7413639148046897
Z398557122,Z398557122,Cl.Fc1ccc(NCc2ccco2)cc1,-3.7296624,1.3428953,2.981976,0.7698442,-4.40111,0.0176416249504808,1363857.25,14209.76823130835,1.8049594924302905,0.8689647637586858
Z235363149,Z235363149,COc1ccc(N)cc1NC(C)=O.Cl,-4.8562827,1.7462832,2.9819245,1.0652399,-5.7294245,0.0101754600785105,1374222.9,16502.625345380653,1.8161228933844455,0.7394072791442792
Z1269113042,Z1269113042,COc1cc(Br)ccc1OCC(=O)O,-4.391125,0.6610483,2.9818563,0.5970711,-4.721649,0.0056781791335038,1380466.7,3237.630925537993,1.6512522456111665,0.8990828355478497
Z3919190082,Z3919190082,Cc1ccc(OS(=O)(=O)F)c(Br)c1,-3.215776,1.3659085,2.9818263,1.4302303,-3.8987303,0.0432797565455396,1328262.55,60073.39464561245,2.460911695710184,0.7738565657662204
Z234894819,Z234894819,C#CCN1CCC(NC2CCOCC2)CC1,-3.499543,0.39810956,2.9816334,0.47830722,-3.6985977,0.0163034897540245,1365715.05,14290.969825295271,2.573702976166663,0.7166275343422303
Z2235681469,Z2235681469,Cl.Cl.NCCc1ccccc1N1CCOCC1,-4.855396,1.7477498,2.981483,0.86003274,-5.729271,0.0093312205135592,1375395.0,15104.575823239791,2.150871933011125,0.91763299663902
Z31167213,Z31167213,COC(=O)CCNc1ccccn1,-3.3342242,1.1864324,2.9814734,1.2694494,-3.9274404,0.040700903950733,1331842.9,78742.32732076186,1.8596796668487432,0.7036675022475181
Z228464822,Z228464822,CC(C)(C)NC(=O)Cn1cnc(C#N)n1,-2.688713,1.0763477,2.9813383,0.97156775,-3.226887,0.0731544639320056,1286786.0,118436.14287961255,2.626126580342378,0.7430732298594932
Z8571506251,Z8571506251,COc1c(F)cc(Br)c(C=O)c1F,-2.8999279,0.5589455,2.9812417,0.8515991,-3.1794007,0.0366396081679691,1337481.4,43500.337164670345,2.7518438224070145,0.7547365813923193
Z28259153,Z28259153,COc1cc(NC(=O)CCSC)cc(OC)c1OC,-3.2211483,0.3134195,2.9811237,0.48451346,-3.377858,0.0210837324882054,1359078.4,16354.718350983609,1.9266187660097227,0.8334153493445128
Z600461294,Z600461294,Cc1csc(SCC(C)(C)O)n1,-2.3000684,1.13028,2.981077,0.9087796,-2.8652084,0.1105678323189398,1234843.15,182742.76984884383,2.7303276191001444,0.7652957603934757
Z218141596,Z218141596,COCCOCC(=O)Nc1sccc1C#N,-2.976745,0.8370515,2.9810622,0.4405996,-3.3952706,0.0407855007743004,1331725.45,50730.22695639652,2.2929607830406393,0.7588329341305362
Z203055174,Z203055174,CCOC(=O)CNc1cccc(OC)c1,-4.0615344,0.7672585,2.9810026,0.8796043,-4.4451637,0.0089494363813159,1375925.05,5920.59416338428,1.6528067451775446,0.7492462396177895
Z2069028394,Z2069028394,CN(C)C(=O)c1cnc(N)c(Br)c1,-2.6725209,0.56763667,2.9809318,0.85475755,-2.9563391,0.0444380739727015,1326654.4,32543.904311560404,2.32737368666041,0.8049746165376034
Z57966730,Z57966730,O=C(Nc1ccncc1)C(F)(F)F,-3.5508168,1.2464483,2.980753,1.37027,-4.174041,0.0346127057298232,1340295.45,64603.99755856831,2.026795793964869,0.7299660150692219
Z4898400643,Z4898400643,CC(C)(C)OC(=O)NCC(C)(C)OCCN.Cl,-4.094783,1.4910508,2.9807103,0.9526111,-4.840308,0.0162811250765296,1365746.1,22956.41548652577,2.740955592829568,0.7957751705557982
Z1272542766,Z1272542766,CC(O)CCN(C)c1ccc(Br)cn1,-3.019281,0.37472114,2.9799562,0.33760864,-3.2066414,0.0270938884287104,1350734.2,17791.900285242158,2.8815864906195934,0.8985640692626741
Z1461926835,Z1461926835,CN(CCO)c1cncc(Br)c1,-3.0621915,0.4207856,2.9795165,0.31915787,-3.2725842,0.0265671480534447,1351465.5,19841.926571026317,2.495109393575669,0.850519299158334
Z1167042741,Z1167042741,CC(C)CC(N)CNC(=O)OC(C)(C)C,-3.0840755,0.73073244,2.9788651,0.3797213,-3.4494417,0.0347690063744733,1340078.45,45016.353716705,2.695112303083599,0.7538644283279515
Z32016675,Z32016675,CNC(=O)Cc1ccc(OC)c(OC)c1,-3.2926412,1.1505042,2.978825,1.294022,-3.8678932,0.0397577340007921,1333152.35,70879.25888810845,1.6085248636444422,0.8041171060857143
Z111833748,Z111833748,CCNc1ccccc1C(=O)OC,-3.81507,1.6219631,2.978455,1.4681362,-4.6260514,0.0538114308351641,1313640.9,117689.85220990804,1.5862974423165177,0.7200881849577233
Z1134182348,Z1134182348,CCN(CC)C(=O)Nc1cc2c(cc1Br)OCCO2,-3.0309196,0.8006128,2.9782283,0.34555772,-3.431226,0.0403596715525624,1332316.65,51726.58511565885,2.268226592290846,0.927070960024956
Z300093770,Z300093770,COc1ncccc1C(=O)NC(C)C,-3.346191,1.1340281,2.9782057,1.0631081,-3.913205,0.0362919652825295,1337964.05,66295.98956005936,1.8440526504694645,0.7868973563208796
Z736715894,Z736715894,CC(C)(C#N)C(=O)Nc1cc(Br)ccc1Br,-2.3611622,0.9786543,2.9781446,0.9497916,-2.8504894,0.0926800518601218,1259677.65,122502.5576468814,2.473768255568112,0.8879649311955456
Z803082230,Z803082230,CC(N)c1nc(C(C)(C)C)cs1,-1.9505188,1.2143029,2.9780862,0.98358554,-2.5576704,0.1669274318435553,1156596.3,273264.59748805733,2.9854525727738466,0.7278471233508584
Z1416168781,Z1416168781,COc1cc(N)c(N)cc1Br,-3.6699078,0.7912524,2.9780707,0.8611807,-4.065534,0.0163817841322432,1365606.35,19387.380891381385,2.1929085591089006,0.7023152874959794
Z1269227270,Z1269227270,COC(=O)c1nc(Br)cnc1Cl,-2.471952,1.5517255,2.9779086,1.225686,-3.2478147,0.1492968271689415,1181073.75,319440.0719009553,2.747834349869377,0.7126884835319199
Z33546669,Z33546669,COc1ccc(C(N)=O)c(OC)c1,-3.6336448,1.0308443,2.9773762,1.011178,-4.149067,0.0200444772571757,1360521.25,21489.877495870005,1.533647222536299,0.749855310799563
Z2699466760,Z2699466760,COc1cc(NC(C)c2cc(OC)c(OC)c(OC)c2)cnc1OC,-2.687794,0.5900712,2.977371,0.40939674,-2.9828296,0.0492859149349947,1319923.9,54688.88072625001,2.704797116460549,0.7846038492890441
Z1436153095,Z1436153095,COCC(NC(=O)OC(C)(C)C)C(=O)O,-4.344091,1.0242132,2.9773054,0.8752969,-4.8561974,0.011574422876076,1372280.65,16771.01234951248,2.450928092557284,0.723235958467737
Z422691882,Z422691882,CC(CN1CCOCC1)NC(=O)C(C)(C)C,-3.708398,0.85733646,2.9771197,0.4950801,-4.1370664,0.017181402384125,1364496.2,22811.857575831044,2.6307409917059736,0.7790768028969646
Z595586040,Z595586040,CCOc1cc(F)ccc1NC(=O)N(C)C,-3.3748333,0.8114949,2.9769,1.141485,-3.7805808,0.024069182842943,1354933.55,28432.711681222037,1.8903681533447543,0.8588951563529033
Z169466968,Z169466968,COCCNC(=O)CN(C)C(C)c1cccs1,-2.495819,0.7017004,2.9763768,0.74362755,-2.8466692,0.0596500522202614,1305534.85,54162.38802829413,2.619304513643712,0.7518096476700942
Z900648220,Z900648220,CC(Cn1cncn1)NCc1ccco1,-2.4799194,0.8697924,2.9762857,0.9881444,-2.9148157,0.0720117405553354,1288372.5,93833.52902640932,2.876060665247751,0.7940478121578046
Z1521853345,Z1521853345,CCOC(=O)CN(CC)c1ncc(F)cn1,-2.5693412,0.7055639,2.9761567,0.8304239,-2.9221232,0.0552129866388158,1311695.05,50291.10666159078,2.4760173564672137,0.702406017353635
Z934123154,Z934123154,COc1cc(CN2CCC(N)C2)cc(OC)c1,-3.4080367,0.68550336,2.9760404,0.5688184,-3.7507885,0.0214181582453991,1358614.1,23684.192379939832,2.4166427296829927,0.8540839745045735
Z3242862727,Z3242862727,COc1c(F)cc(C=O)cc1Br,-3.2184615,0.5283068,2.975991,1.0386764,-3.482615,0.0229215615658875,1356526.85,17869.37968782073,2.2885617537155305,0.7328496562776458
Z27807932,Z27807932,CCOc1ccc(NC(C)=O)cc1,-4.429149,1.263212,2.9756975,1.1366909,-5.0607553,0.0125616019015377,1370910.1,22276.627082886676,1.313193596162673,0.770678866809672
Z433156270,Z433156270,CCOC(=O)NC1CCCN(CCOC)C1,-3.6420524,0.82707214,2.9755788,0.56849957,-4.0555887,0.0177511794576296,1363705.15,25017.073718312862,2.465217700113845,0.7602442675286699
Z1449809533,Z1449809533,CCC(N)C(=O)N(C)Cc1cccs1.Cl,-3.643128,1.275783,2.9751048,0.7673352,-4.281019,0.0206335218064609,1359703.45,21244.635036815765,2.8234338228593696,0.8843721329187851
Z854067612,Z854067612,Brc1ccsc1CN1CCNCC1,-2.6778798,0.4751237,2.9750762,0.32879356,-2.9154418,0.0431737674217597,1328409.7,34189.88676801957,2.431439750008826,0.8745485346704813
Z102795554,Z102795554,c1csc(CNCCCN2CCCCC2)c1,-2.5896747,0.8335825,2.9749923,0.8687133,-3.006466,0.0636291281017035,1300010.5,86182.69308770758,1.9334600138098708,0.7666563885001844
Z1269152701,Z1269152701,COc1ncc(C(=O)O)cc1Br,-4.757704,0.6803893,2.9749649,0.73864436,-5.0978985,0.0039671912702129,1382842.15,2756.2421387643,2.2061857921770684,0.8397171095564495
Z89271893,Z89271893,COc1cc(CC#N)ccc1OC(F)F,-3.1053724,1.2093867,2.9744077,0.87401974,-3.7100658,0.0614761047286347,1302999.65,123711.9461500283,2.105004038128495,0.7705138356177674
Z1262327433,Z1262327433,Cl.NCc1cccc(OCC(F)F)c1,-4.5572386,1.4074787,2.9742832,0.8323265,-5.2609777,0.0099772751827709,1374498.05,14944.991671041507,2.1863001283116805,0.8496135102512705
Z52404291,Z52404291,C#CCNC(=O)c1ccc(OC)cc1OC,-3.5060303,1.29679,2.9740605,1.329899,-4.154425,0.0351470450534806,1339553.6,54902.85586506406,1.958391482341339,0.7703528416103997
Z4874843760,Z4874843760,Cl.NCc1cc(OC(F)F)ccc1F,-4.168921,1.4669532,2.9739008,1.0396483,-4.9023976,0.013054921309468,1370225.2,15024.285462543634,2.238972893384446,0.8601455652448514
Z1051112990,Z1051112990,CN(CCn1cncn1)Cc1cccs1,-2.1383736,0.70386446,2.9738648,0.7773944,-2.490306,0.0920398674685778,1260566.45,97701.6959102937,2.413623678244475,0.767992296274376
Z2168481387,Z2168481387,CS(C)(=O)=NC(=O)CCCC(=O)O,-3.4108455,0.6867899,2.9735646,0.5793802,-3.7542405,0.0194670292073324,1361322.95,17883.843651393847,2.8453768129458883,0.7269338492510635
Z409699840,Z409699840,Cc1cc(Cl)ccc1NC(=O)N1CCCCCC1,-2.8850706,1.2867521,2.9732387,1.0318748,-3.5284467,0.0820214643281593,1274475.5,158165.73364496496,1.696069724634448,0.8169200574350846
Z1276720790,Z1276720790,CCc1csc(CS(C)(=O)=O)n1,-2.1005127,1.1429263,2.9731317,0.93321806,-2.6719759,0.1327801346922605,1204004.7,203662.7831627811,2.495583388330914,0.7458101855268509
Z1573497875,Z1573497875,COc1ccc(C)c(NC2CCSCC2)c1,-3.4193535,0.8178084,2.9730825,0.7847039,-3.8282576,0.0226674469694242,1356879.65,22809.345515106303,2.176974227856693,0.8711644123384251
Z409479594,Z409479594,Cc1ccc(C)c(NC(=O)N2CCCCCC2)c1,-3.0709205,1.0960764,2.9728124,1.2784795,-3.6189587,0.0489609608528108,1320375.05,78565.39605161741,1.6724715345891994,0.804556146654623
Z3225947271,Z3225947271,COc1ccc(C(=O)CN)cc1OC.Cl,-4.2514067,1.1750389,2.9724393,0.7988842,-4.8389263,0.0106397162098893,1373578.35,13048.682271689351,1.8686680300465213,0.7931144737346818
Z1262691509,Z1262691509,Nc1cccnc1OCC(F)F,-3.2325788,0.8267276,2.972206,0.917447,-3.6459427,0.0258803615802931,1352419.0,19148.11190169934,2.4930240788903557,0.7509835802991627
Z1446775605,Z1446775605,CCCCNc1cncc(OCC)n1,-2.4470687,0.5786199,2.9721456,0.30018687,-2.7363787,0.0616463067670255,1302763.35,49974.95127488871,2.2789628933844472,0.7059216116217332
Z2020418768,Z2020418768,N#CCC(=O)N1CCOc2ccc(Br)cc2C1,-3.1904385,0.2876083,2.9721096,0.387129,-3.3342426,0.021441711384017,1358581.4,14128.014999992036,2.3956877356867103,0.7968149352673308
Z1002239860,Z1002239860,CC(COCC(F)(F)F)Nc1ccc(C#N)cc1F,-3.179315,0.7884003,2.9719882,0.5686758,-3.5735152,0.0278783087838081,1349645.15,26987.64665041211,2.8993854986067724,0.840503881824464
Z1263602389,Z1263602389,COc1ccc(Cl)c2c1NCCC2.Cl,-4.353429,1.8772498,2.9717069,1.0451398,-5.2920537,0.0135873158785608,1369486.05,14637.670806774551,2.475648601886471,0.8054653155236271
Z239873334,Z239873334,Nc1ccc(OCC(F)(F)F)c(Cl)c1,-2.791997,0.49090433,2.9716978,0.8426106,-3.0374491,0.0387674937875897,1334527.15,37545.90731261532,2.041342124153676,0.7858553978300576
Z1686709984,Z1686709984,C=CCNC(=O)C(C)Nc1cnn(CC)c1,-2.318766,0.62005734,2.9716485,0.63122773,-2.6287947,0.0695999927972053,1291720.85,59272.05402149904,2.9025204273865732,0.7060576250211142
Z26713827,Z26713827,COc1ccc(NC(=O)CSC)c(OC)c1,-3.6840215,0.48878056,2.9712636,0.6042852,-3.9284117,0.0143977743364425,1368360.85,16299.844300713428,1.7362928809427398,0.8562683009909958
Z1646425876,Z1646425876,CC(CCCO)Nc1ccc(Br)cc1C#N,-2.7390003,0.7311505,2.970703,0.4968024,-3.1045756,0.0486208809017899,1320847.2,52969.72015840748,2.7841169308830747,0.8732152424383974
Z1336804089,Z1336804089,CNC(=O)C(F)(F)c1cc(OC)ccc1OC,-2.8074758,0.6836289,2.9706454,0.8046014,-3.1492903,0.0422043072712212,1329755.65,39362.29327195635,2.3858604279944036,0.8748967370249944
Z823854284,Z823854284,FC(F)(F)COCc1cccc(Br)c1,-3.215437,0.9376777,2.970552,0.7774903,-3.6842759,0.0312825296214932,1344918.9,40390.555825464944,1.9923741079593444,0.8151861240140129
Z750142614,Z750142614,CC(C)C(=O)NC(C)C(=O)N1CCCCC1,-3.048039,1.0928771,2.9705112,1.0584165,-3.5944777,0.0410961212950625,1331294.2,46612.12417558333,2.338538845015453,0.7847591460957097
Z247486222,Z247486222,CONC(=O)c1ccc(OC)c(OC)c1,-4.1466055,1.0619756,2.9704535,0.98483306,-4.677593,0.0111800698671085,1372828.15,14093.27592604005,1.7464764583911574,0.7545518614808396
Z4105362361,Z4105362361,Cl.N#Cc1cccc(OCCN)c1,-4.552453,1.5946572,2.9703994,0.73913425,-5.3497815,0.0103995750351135,1373911.75,15823.322887039243,2.07393601374509,0.7971120913824858
Z237565500,Z237565500,COCCN1CCN(C(=O)N2CCCCC2)CC1,-2.9471285,0.66401863,2.9699502,0.6124478,-3.2791378,0.0341829869989556,1340892.05,26691.56453540144,1.9432882070570017,0.7501207205406817
Z855813066,Z855813066,COCC(C)CNc1nccc(OC)n1,-2.7929826,0.5291562,2.9698868,0.7292149,-3.0575607,0.0381707422479923,1335355.65,26875.48587891017,2.838659266646353,0.765337169438207
Z985565284,Z985565284,CC(=O)NCCC1CCN(C)CC1,-3.505668,0.7056556,2.9698558,0.59039974,-3.8584957,0.0166397882378362,1365248.15,10517.257338655358,2.0154589807780567,0.7051245949846119
Z3476925323,Z3476925323,COC(=O)c1ccc(CN)c(OC)c1.Cl,-5.065591,1.6946594,2.9697163,0.8804053,-5.9129205,0.0077182986998954,1377634.3,14260.914076944717,1.8700881483897156,0.7984222338201741
Z2049016505,Z2049016505,O=c1sccn1Cc1sccc1Cl,-1.8038998,0.6379621,2.9695158,0.89953643,-2.122881,0.1244896459826412,1215514.8,105448.3652498226,2.9753653217343974,0.7791176065464008
Z444846944,Z444846944,CC(C)n1cc(Br)cc1C(=O)N(C)C,-2.199031,0.69798046,2.969312,0.73402953,-2.5480213,0.0853103324089747,1269909.4,88467.84566801658,2.445419047230599,0.8007415112499041
Z959368284,Z959368284,COCCn1nc(C)c(Br)c1C,-2.156564,1.1439337,2.9692264,1.0308487,-2.728531,0.127767277703749,1210964.3,206544.50467540888,2.2038059844847613,0.7968161831016852
Z425853808,Z425853808,CC(C)Oc1ccc(C#N)cc1N,-3.2374845,1.225781,2.9692068,0.53629196,-3.850375,0.0477735801490978,1322023.55,68789.04857132056,2.088241068690145,0.7001987153375148
Z4030777073,Z4030777073,COc1c(Cl)cc(Cl)cc1CN.Cl,-4.2059703,1.8590707,2.969154,0.92637485,-5.1355057,0.0162131306947095,1365840.5,19073.42491662156,2.216371218540294,0.8654148707101966
Z271296586,Z271296586,C#CCNC(=O)C(C)Nc1ccc(OC)cc1,-3.5726101,0.91891176,2.969097,1.0193272,-4.032066,0.0226897756329456,1356848.65,36120.50036513199,2.467712696949768,0.7510445608712623
Z1042088462,Z1042088462,CCOCCOc1ccc(C#N)c(Cl)c1,-3.0858512,0.7534734,2.9689634,0.44908005,-3.4625878,0.033229228940829,1342216.2,39990.86206072583,1.997777074847873,0.7238329461075579
Z3952146340,Z3952146340,CN1CCN(Cc2ccc(CN)cc2)CC1.Cl.Cl.Cl,-5.879638,2.6038465,2.968919,0.9071712,-7.1815615,0.0067202794684337,1379019.9,12859.244573068823,2.0697465887364483,0.9226890549042296
Z1509822453,Z1509822453,C#CC(=O)Nc1cccc(OCC)c1,-4.2206836,0.95452964,2.9688308,1.0877693,-4.6979485,0.0103390355457917,1373995.8,12752.02744115617,2.1084107632069315,0.7341537034404291
Z2216273204,Z2216273204,COc1ccc(Br)c(S(=O)(=O)F)c1,-2.999941,1.0595807,2.9688058,1.237453,-3.5297315,0.0477132567436164,1322107.3,68045.80286770081,2.22487956901335,0.7721848148345339
Z992732292,Z992732292,CNCc1nc(C(F)(F)F)cs1,-2.8622103,1.6369094,2.9685948,0.949828,-3.680665,0.1011465408578529,1247923.2,184398.5611789311,2.5922944460232227,0.7807454686824549
Z8606805775,Z8606805775,N#Cc1cncc(NCc2ncc[nH]2)n1.O=C(O)C(F)(F)F,-3.1981537,1.3026999,2.9685128,1.1614908,-3.8495038,0.0468859797601468,1323255.85,71345.8236235836,2.926617229416223,0.7790003690573937
Z2235230892,Z2235230892,CCNC(=O)CCNC(CC)c1ccsc1,-2.1597016,0.5264601,2.968262,0.6860246,-2.4229317,0.0783697554651203,1279545.35,49621.27752010724,2.747079238575381,0.7676766391648198
Z1539641330,Z1539641330,Cn1ncnc1NC(=O)N1CCCC1,-2.9669337,1.3659695,2.9677374,1.3043264,-3.6499186,0.0790163863579067,1278647.6,153065.52935635115,2.503246354922906,0.7069536746574436
Z433872528,Z433872528,CCc1nc(CN2CCSCC2)cs1,-2.3139677,0.9984206,2.9677336,0.6506819,-2.813178,0.1000307559333021,1249472.3,151924.76267583898,2.4843346194632456,0.7892356783459205
Z295203516,Z295203516,N#Cc1ccnc(OCC(F)(F)F)c1,-2.9392316,0.8996638,2.967732,0.7637177,-3.3890636,0.040466741095545,1332168.0,40684.36449792476,2.438012569497806,0.7351441613496279
Z402799958,Z402799958,CC(Cn1cccn1)NC(=O)C(C)C,-2.5994732,0.9101059,2.967625,0.7067644,-3.054526,0.0680817157056937,1293828.75,99508.57248442215,2.7094751545872064,0.7800573303584847
Z1618009620,Z1618009620,CCCOc1ccc(Br)c(Cl)c1,-2.6074169,0.8729325,2.967569,0.47583476,-3.043883,0.0678252602009579,1294184.8,97943.83316248145,1.7846170858833617,0.7895412766926805
Z1416117710,Z1416117710,Nc1cncc(OCC(F)(F)F)n1,-3.5373642,0.59973735,2.967397,0.7723485,-3.8372328,0.0159846940612958,1366157.65,13002.02951186852,2.756919310448387,0.760561733112886
Z990782336,Z990782336,COc1ccnc(N2CCCN(CC(C)C)CC2)n1,-2.7186513,0.7350697,2.967298,0.49215946,-3.0861862,0.0467806388878884,1323402.1,38633.64677570576,2.189174584550157,0.82693958535472
Z2106603236,Z2106603236,Cl.NCc1ccc(OCC(F)F)cc1,-4.676417,1.4543442,2.9671428,0.7696031,-5.403589,0.0086412648107466,1376352.9,11719.38989410285,2.1054161366276887,0.8496135102512705
Z57772454,Z57772454,COc1c(Br)cc(C=O)cc1Br,-3.038636,0.5369486,2.9668653,0.75452924,-3.3071103,0.0308432671876688,1345528.75,34394.36493944175,2.215873772946301,0.7836568727406436
Z401601344,Z401601344,O=S(=O)(Cl)c1ccc(Cl)cc1Cl,-2.086699,0.925971,2.966683,1.1597575,-2.5496845,0.1141935390931682,1229809.4,154164.3184564444,1.958772330638606,0.7130450275344488
Z219095716,Z219095716,CCN1CCN(c2ccc(C#N)cn2)CC1,-3.117674,0.8728375,2.9665973,0.9157929,-3.554093,0.0332705369683437,1342158.85,37941.30624039583,2.0267765689938173,0.7420785205534757
Z29191125,Z29191125,CSCCC(=O)NCCc1cccs1,-1.8833116,1.1936203,2.9665933,1.0673617,-2.4801219,0.1679269996758742,1155208.55,252558.1421179042,2.086889047230599,0.80967918072483
Z1255415671,Z1255415671,COc1ccc(C(=O)O)c(OC)n1,-5.2838774,1.0228581,2.966508,0.81389344,-5.795306,0.0029527136528972,1384250.6,2881.979951352889,2.02999623352531,0.7499984061038781
Z56978030,Z56978030,CCCNCc1ccc(OCCC)c(OC)c1.Cl,-3.7103963,0.95009726,2.9662352,0.8214073,-4.185445,0.0170209961465048,1364718.9,18764.933026525832,1.8156339503247239,0.7365856256563025
Z1509659951,Z1509659951,OB(O)c1cc(Br)cc(OC(F)(F)F)c1,-4.530459,0.6628114,2.9661992,0.8741383,-4.8618646,0.0049372996722728,1381495.3,3013.3036206130973,2.8051118170287683,0.7977600012190411
Z1566589097,Z1566589097,Cc1nccnc1NCc1ccco1,-2.4611032,1.0378536,2.966061,1.0941522,-2.98003,0.0828789930493031,1273284.95,106293.16556697096,2.29560478831878,0.8017444889138522
Z52404043,Z52404043,C#CCNC(=O)c1ccc(Br)cc1,-3.4153817,0.9193189,2.9659028,1.0174044,-3.875041,0.0257668095220946,1352576.65,31755.564670266845,1.9190397500088245,0.7819585303565402
Z1527073193,Z1527073193,COCC(Nc1ccc(C#N)cn1)C(N)=O,-3.070067,0.6317107,2.9657588,0.29881698,-3.3859222,0.0320934922750026,1343793.0,35865.427000106945,2.9454057420718858,0.7190899883418338
Z1025070296,Z1025070296,CN(C)C(=O)NC1CCCOc2c1ccc(Cl)c2Cl,-2.6127753,0.6069713,2.9654696,0.8144441,-2.916261,0.0482173083156264,1321407.5,34357.81226809996,2.96295438130778,0.8627356385813597
Z821176086,Z821176086,COc1cc(F)ccc1N1CCNCC1,-2.9371667,1.0373428,2.9653392,0.94314843,-3.4558382,0.0540622321460727,1313292.7,91478.21724984588,1.9218354443853123,0.7945895849709259
Z1269135578,Z1269135578,Nc1cc(N2CCOCC2)ccc1Br,-3.7929432,0.8614481,2.9651656,0.6471804,-4.223667,0.0138255122987718,1369155.35,12883.914976725822,2.0693875087690614,0.7803553131611608
Z644882018,Z644882018,Cc1ncc(CN(C)CCOC(C)C)s1,-2.145454,0.8543016,2.9648633,0.8491627,-2.5726047,0.1027499909965066,1245697.05,136103.17453442258,2.5367000981660173,0.7468548960575085
Z1259122716,Z1259122716,Clc1ccc(Cl)c(Cn2ccnc2)c1,-1.7263203,1.1250552,2.9644485,1.6268184,-2.288848,0.1831447401591818,1134081.0,285754.56684014696,2.045253662615215,0.7694804566347753
Z1090114252,Z1090114252,O=C(NCC1CCCNC1)C(F)(F)F,-3.7449622,1.0169512,2.9643624,0.76377106,-4.253438,0.0184118558000504,1362787.9,22401.31128952053,2.8943468145062337,0.7027721592056481
Z2018571916,Z2018571916,CC(C)(C)SCCN1CCC(C#N)CC1,-2.7827482,0.59555596,2.9643044,0.64440745,-3.080526,0.0429276839413691,1328751.35,37631.77206865895,2.767930867396787,0.7401932095866401
Z204443476,Z204443476,O=C(Cc1ccsc1)Nc1nncs1,-2.4227023,1.2258054,2.96417,1.2846832,-3.035605,0.1138624986494759,1230269.0,223430.78431451647,2.4199128558609946,0.8659113027020249
Z445191602,Z445191602,c1cncc(NCc2csnn2)c1,-2.3516116,0.788892,2.9641387,0.9775554,-2.7460575,0.0769818129434219,1281472.3,95378.92948188294,2.5064823535591216,0.8011253610885624
Z3433758136,Z3433758136,CCOc1nn(C)cc1NC(=O)CCl,-3.1870759,0.6633113,2.9639478,0.4739142,-3.5187316,0.0272083768502179,1350575.25,30157.402696311565,2.5698097354897076,0.7658781028933089
Z1259044536,Z1259044536,CCc1nsc(N2CCCNCC2)n1,-2.6570826,1.2034209,2.9639068,0.7214434,-3.2587929,0.0900401555803651,1263342.75,168057.00404323378,2.6064205481686855,0.7905904739978439
Z414796728,Z414796728,CC(Cn1cccn1)NCCC(=O)N(C)C,-2.3273263,0.8468681,2.9637113,0.7302531,-2.7507603,0.0841456044945438,1271526.45,110386.77332473989,2.86631273507888,0.7577961993029307
Z16687482,Z16687482,CCSc1nnc(SCC(=O)NC)s1,-2.2135673,0.8798756,2.9636939,0.8334076,-2.653505,0.1005547592465876,1248744.8,140643.20799476953,2.4143894614317833,0.8012716633617557
